"RK","PLAYER NAME",TEAM,"OPP","MATCHUP ","START/SIT","PROJ. FPTS"
"1","Green Bay Packers",GB,"vs. CIN","5 out of 5 stars","A+","9.2"
"2","Philadelphia Eagles",PHI,"at NYG","5 out of 5 stars","A","8.7"
"3","Denver Broncos",DEN,"at NYJ","5 out of 5 stars","A","8.5"
"4","Los Angeles Rams",LAR,"at BAL","2 out of 5 stars","A","8.0"
"5","Pittsburgh Steelers",PIT,"vs. CLE","5 out of 5 stars","A-","7.4"
"6","Indianapolis Colts",IND,"vs. ARI","5 out of 5 stars","B+","7.4"
"7","Cleveland Browns",CLE,"at PIT","2 out of 5 stars","B","7.4"
"8","New England Patriots",NE,"at NO","2 out of 5 stars","B","7.1"
"9","Las Vegas Raiders",LV,"vs. TEN","5 out of 5 stars","B","7.0"
"10","Seattle Seahawks",SEA,"at JAC","2 out of 5 stars","B","6.6"
"11","Los Angeles Chargers",LAC,"at MIA","3 out of 5 stars","B-","6.6"
"12","Buffalo Bills",BUF,"at ATL","4 out of 5 stars","C+","6.5"
"13","Tennessee Titans",TEN,"at LV","5 out of 5 stars","C","6.5"
"14","Jacksonville Jaguars",JAC,"vs. SEA","1 out of 5 stars","C","6.4"
"15","Washington Commanders",WAS,"vs. CHI","2 out of 5 stars","C","6.2"
"16","Tampa Bay Buccaneers",TB,"vs. SF","3 out of 5 stars","C","6.1"
"17","Dallas Cowboys",DAL,"at CAR","5 out of 5 stars","C-","6.0"
"18","Detroit Lions",DET,"at KC","1 out of 5 stars","D+","6.0"
"19","Kansas City Chiefs",KC,"vs. DET","1 out of 5 stars","D+","6.0"
"20","New Orleans Saints",NO,"vs. NE","4 out of 5 stars","D","5.8"
"21","Arizona Cardinals",ARI,"at IND","1 out of 5 stars","D","5.8"
"22","San Francisco 49ers",SF,"at TB","1 out of 5 stars","D","5.7"
"23","Miami Dolphins",MIA,"vs. LAC","5 out of 5 stars","D-","5.5"
"24","New York Giants",NYG,"vs. PHI","1 out of 5 stars","D-","5.5"
"25","New York Jets",NYJ,"vs. DEN","1 out of 5 stars","F","4.6"
"26","Chicago Bears",CHI,"at WAS","1 out of 5 stars","F","4.6"
"27","Carolina Panthers",CAR,"vs. DAL","1 out of 5 stars","F","4.6"
"28","Atlanta Falcons",ATL,"vs. BUF","2 out of 5 stars","F","4.6"
"29","Baltimore Ravens",BAL,"vs. LAR","2 out of 5 stars","F","4.5"
"30","Cincinnati Bengals",CIN,"at GB","2 out of 5 stars","F","4.5"
