"RK","PLAYER NAME",TEAM,"OPP","UPSIDE ","BUST ","MATCHUP ","START/SIT","PROJ. FPTS"
"39","Michael Pittman Jr.",IND,"vs. SF","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","C","8.4"
"40","Marvin Harrison Jr.",ARI,"vs. ATL","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","C","8.4"
"41","Rashid Shaheed",SEA,"vs. LAR","Coach Upside rating","Coach Bust rating","3 out of 5 stars","C","8.3"
"42","Khalil Shakir",BUF,"at CLE","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","C","8.3"
"43","Jayden Higgins",HOU,"vs. LV","Coach Upside rating","Coach Bust rating","3 out of 5 stars","C","8.0"
"44","Jalen Coker",CAR,"vs. TB","Coach Upside rating","Coach Bust rating","2 out of 5 stars","C","7.9"
"45","Troy Franklin",DEN,"vs. JAC","Coach Upside rating","Coach Bust rating","2 out of 5 stars","C","7.7"
"46","Darius Slayton",NYG,"vs. MIN","Coach Upside rating","Coach Bust rating","2 out of 5 stars","C","7.6"
"47","Romeo Doubs",GB,"at CHI","Coach Upside rating","Coach Bust rating","5 out of 5 stars","C","7.6"
"48","Mack Hollins",NE,"at BAL","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","C","7.5"
"49","John Metchie III",NYJ,"at NO","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","C-","7.2"
"50","Marquise Brown",KC,"at TEN","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","C-","7.2"
"51","Kayshon Boutte",NE,"at BAL","Coach Upside rating","Coach Bust rating","3 out of 5 stars","C-","7.1"
"52","Chimere Dike",TEN,"vs. KC","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","C-","7.1"
"53","Cooper Kupp",SEA,"vs. LAR","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","C-","7.0"
"54","Jerry Jeudy",CLE,"vs. BUF","Coach Upside rating","Coach Bust rating","3 out of 5 stars","C-","6.9"
"55","Olamide Zaccheaus",CHI,"vs. GB","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","C-","6.9"
"56","Darnell Mooney",ATL,"at ARI","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","C-","6.9"
"57","Parker Washington",JAC,"at DEN","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","D+","6.7"
"58","Josh Downs",IND,"vs. SF","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","D+","6.6"
"59","Tre Tucker",LV,"at HOU","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","D","6.4"
"60","Alec Pierce",IND,"vs. SF","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","D+","6.3"
"61","Elic Ayomanor",TEN,"vs. KC","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","D","6.3"
"62","Ryan Flournoy",DAL,"vs. LAC","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","D","6.2"
"63","Xavier Legette",CAR,"vs. TB","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","D","6.1"
"64","Tre Harris",LAC,"at DAL","Coach Upside rating–No rating available","Coach Bust rating–No rating available","5 out of 5 stars","D","5.9"
"65","Pat Bryant",DEN,"vs. JAC","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","5.5"
"66","Malik Washington",MIA,"vs. CIN","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","D-","5.5"
"67","Marvin Mims Jr.",DEN,"vs. JAC","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","D-","5.5"
"68","Andrei Iosivas",CIN,"at MIA","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","5.4"
"69","Kendrick Bourne",SF,"at IND","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","5.3"
"70","David Sills V",ATL,"at ARI","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","5.2"
"71","Jack Bech",LV,"at HOU","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","5.1"
"72","Jalen Nailor",MIN,"at NYG","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","5.1"
"73","Matthew Golden",GB,"at CHI","Coach Upside rating–No rating available","Coach Bust rating–No rating available","5 out of 5 stars","F","5.0"
"74","Keon Coleman",BUF,"at CLE","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","5.0"
"75","Jalen McMillan",TB,"at CAR","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","5.0"
"76","Isaiah Hodgins",NYG,"vs. MIN","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","4.9"
"77","DeMario Douglas",NE,"at BAL","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","4.9"
"78","Christian Kirk",HOU,"vs. LV","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","4.7"
"79","Isaac TeSlaa",DET,"vs. PIT","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","4.6"
"80","Rashod Bateman",BAL,"vs. NE","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","4.6"
"81","Joshua Palmer",BUF,"at CLE","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","4.5"
"82","Van Jefferson",TEN,"vs. KC","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","4.4"
"83","Isaiah Williams",NYJ,"at NO","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","4.3"
"84","Dontayvion Wicks",GB,"at CHI","Coach Upside rating–No rating available","Coach Bust rating–No rating available","5 out of 5 stars","F","4.2"
"85","Mason Tipton",NO,"vs. NYJ","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","4.2"
"86","Isaiah Bond",CLE,"vs. BUF","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","4.2"
"87","JuJu Smith-Schuster",KC,"at TEN","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","4.1"
"88","Konata Mumpfield",LAR,"at SEA","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","4.1"
"89","Calvin Austin III",PIT,"at DET","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","4.0"
"90","Quentin Johnston",LAC,"at DAL","Coach Upside rating–No rating available","Coach Bust rating–No rating available","5 out of 5 stars","F","4.0"
""
"91","DeAndre Hopkins",BAL,"vs. NE","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","3.9"
"92","Demarcus Robinson",SF,"at IND","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","3.9"
"93","KaVontae Turpin",DAL,"vs. LAC","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","3.8"
"94","Kevin Austin Jr.",NO,"vs. NYJ","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","3.8"
"95","Tutu Atwell",LAR,"at SEA","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","3.6"
"96","Lil'Jordan Humphrey",DEN,"vs. JAC","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","3.5"
"97","Mitch Tinsley",CIN,"at MIA","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","3.5"
"98","Cedric Tillman",CLE,"vs. BUF","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","3.5"
"99","Tyler Lockett",LV,"at HOU","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","3.5"
"100","Treylon Burks",WAS,"vs. PHI","Coach Upside rating–No rating available","Coach Bust rating–No rating available","1 out of 5 stars","F","3.4"
"101","Jaylin Noel",HOU,"vs. LV","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","3.4"
"102","Xavier Hutchinson",HOU,"vs. LV","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","3.2"
"103","Jalen Brooks",ARI,"vs. ATL","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","3.2"
"104","Jahan Dotson",PHI,"at WAS","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","3.2"
"105","Tim Patrick",JAC,"at DEN","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","3.1"
"106","Marquez Valdes-Scantling",PIT,"at DET","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","3.1"
"107","Jaylin Lane",WAS,"vs. PHI","Coach Upside rating–No rating available","Coach Bust rating–No rating available","1 out of 5 stars","F","3.0"
"108","Brandin Cooks",BUF,"at CLE","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","2.8"
"109","Jordan Whittington",LAR,"at SEA","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","2.7"
"110","Devin Duvernay",CHI,"vs. GB","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","2.7"
"111","Adam Thielen",PIT,"at DET","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","2.5"
"112","Dylan Drummond",ATL,"at ARI","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","2.5"
"113","Xavier Smith",LAR,"at SEA","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","2.5"
"114","Gage Larvadain",CLE,"vs. BUF","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","2.5"
"115","Tyrell Shavers",BUF,"at CLE","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","2.4"
"116","Kalif Raymond",DET,"vs. PIT","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","2.2"
"117","KeAndre Lambert-Smith",LAC,"at DAL","Coach Upside rating–No rating available","Coach Bust rating–No rating available","5 out of 5 stars","F","2.1"
"118","Tez Johnson",TB,"at CAR","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","2.0"
"119","Kyle Williams",NE,"at BAL","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","2.0"
"120","Chris Moore",WAS,"vs. PHI","Coach Upside rating–No rating available","Coach Bust rating–No rating available","1 out of 5 stars","F","2.0"
"121","Devontez Walker",BAL,"vs. NE","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","1.9"
"122","Ricky Pearsall",SF,"at IND","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","1.9"
"123","James Proche II",TEN,"vs. KC","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","1.8"
"124","Nick Westbrook-Ikhine",MIA,"vs. CIN","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","1.7"
"125","Malachi Corley",CLE,"vs. BUF","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","1.5"
"126","Dont'e Thornton Jr.",LV,"at HOU","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","1.5"
"127","Arian Smith",NYJ,"at NO","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","1.4"
"128","Jimmy Horn Jr.",CAR,"vs. TB","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","1.4"
"129","Xavier Weaver",ARI,"vs. ATL","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","1.4"
"130","Dante Pettis",NO,"vs. NYJ","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","1.1"
"131","Darius Cooper",PHI,"at WAS","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","1.1"
"132","Jalen Royals",KC,"at TEN","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","1.0"
"133","Cedrick Wilson Jr.",MIA,"vs. CIN","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","1.0"
"134","Jonathan Mingo",DAL,"vs. LAC","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","1.0"
"135","Cody White",SEA,"vs. LAR","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","0.9"
"136","Savion Williams",GB,"at CHI","Coach Upside rating–No rating available","Coach Bust rating–No rating available","5 out of 5 stars","F","0.8"
"137","Trent Sherfield Sr.",ARI,"vs. ATL","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","0.8"
"138","Brycen Tremayne",CAR,"vs. TB","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","0.7"
"139","Dyami Brown",JAC,"at DEN","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","0.4"
"140","Bo Melton",GB,"at CHI","Coach Upside rating–No rating available","Coach Bust rating–No rating available","5 out of 5 stars","F","0.4"
"141","Scotty Miller",PIT,"at DET","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","0.4"
"142","Ben Skowronek",PIT,"at DET","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","0.4"
"143","Jahdae Walker",CHI,"vs. GB","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","0.4"
"144","Jalin Hyatt",NYG,"vs. MIN","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","0.4"
"145","Dee Eskridge",MIA,"vs. CIN","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","0.4"
"146","Nikko Remigio",KC,"at TEN","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","0.0"
"147","Michael Bandy",DEN,"vs. JAC","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","0.0"
"148","Deven Thompkins",ATL,"at ARI","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","0.0"
"149","Gabe Davis",BUF,"at CLE","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","0.0"
"150","Samori Toure",NO,"vs. NYJ","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","0.0"
"151","Tylan Wallace",BAL,"vs. NE","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","0.0"
"152","Tyquan Thornton",KC,"at TEN","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","0.0"
"153","Shedrick Jackson",LV,"at HOU","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","0.0"
"154","Skyy Moore",SF,"at IND","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","0.0"
"155","Gunner Olszewski",NYG,"vs. MIN","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","0.0"
"156","Velus Jones Jr.",SEA,"vs. LAR","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","0.0"
"157","Sterling Shepard",TB,"at CAR","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","0.0"
"158","Tom Kennedy",DET,"vs. PIT","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","0.0"
"159","LaJohntay Wester",BAL,"vs. NE","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","0.0"
"160","Lawrence Cager",WAS,"vs. PHI","Coach Upside rating–No rating available","Coach Bust rating–No rating available","1 out of 5 stars","F","0.0"
"161","Tai Felton",MIN,"at NYG","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","0.0"
"162","Tyler Johnson",NYJ,"at NO","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","0.0"
"163","Casey Washington",ATL,"at ARI","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","0.0"
"164","Allen Lazard",FA,"-","Coach Upside rating–No rating available","Coach Bust rating–No rating available","-","F","0.0"
"165","Britain Covey",PHI,"at WAS","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","0.0"
"166","Jordan Watkins",SF,"at IND","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","0.0"
"167","Mason Kinsey",TEN,"vs. KC","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","0.0"
"168","Anthony Gould",IND,"vs. SF","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","0.0"
"169","Laquon Treadwell",IND,"vs. SF","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","0.0"
"170","Derius Davis",LAC,"at DAL","Coach Upside rating–No rating available","Coach Bust rating–No rating available","5 out of 5 stars","F","0.0"
"171","Dareke Young",SEA,"vs. LAR","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","0.0"
"172","Justin Watson",HOU,"vs. LV","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","0.0"
"173","Myles Price",MIN,"at NYG","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","0.0"
"174","Dalen Cambre",NYG,"vs. MIN","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","0.0"
"175","Kameron Johnson",TB,"at CAR","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","0.0"
"176","Jalen Tolbert",DAL,"vs. LAC","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","0.0"
"177","Alex Bachman",LV,"at HOU","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","0.0"
"178","Ke'Shawn Williams",CIN,"at MIA","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","0.0"
