"RK","PLAYER NAME",TEAM,"OPP","UPSIDE ","BUST ","MATCHUP ","START/SIT","PROJ. FPTS"
"1","Josh Allen",BUF,"at CLE","Coach Upside rating","Coach Bust rating","2 out of 5 stars","A+","22.3"
"2","Jalen Hurts",PHI,"at WAS","Coach Upside rating–No rating available","Coach Bust rating–No rating available","5 out of 5 stars","A","21.1"
"3","Drake Maye",NE,"at BAL","Coach Upside rating","Coach Bust rating","3 out of 5 stars","A","20.2"
"4","Brock Purdy",SF,"at IND","Coach Upside rating","Coach Bust rating","2 out of 5 stars","A-","19.4"
"5","Lamar Jackson",BAL,"vs. NE","Coach Upside rating","Coach Bust rating","4 out of 5 stars","B+","18.6"
"6","Dak Prescott",DAL,"vs. LAC","Coach Upside rating","Coach Bust rating","1 out of 5 stars","B+","18.5"
"7","Joe Burrow",CIN,"at MIA","Coach Upside rating","Coach Bust rating","4 out of 5 stars","B","18.3"
"8","Jared Goff",DET,"vs. PIT","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","B","18.2"
"9","Bo Nix",DEN,"vs. JAC","Coach Upside rating","Coach Bust rating","3 out of 5 stars","B","18.1"
"10","Jacoby Brissett",ARI,"vs. ATL","Coach Upside rating","Coach Bust rating","3 out of 5 stars","B-","18.0"
"11","Justin Herbert",LAC,"at DAL","Coach Upside rating","Coach Bust rating","5 out of 5 stars","B-","17.9"
"12","C.J. Stroud",HOU,"vs. LV","Coach Upside rating","Coach Bust rating","3 out of 5 stars","B-","17.7"
"13","Jaxson Dart",NYG,"vs. MIN","Coach Upside rating","Coach Bust rating","2 out of 5 stars","C+","17.5"
"14","Baker Mayfield",TB,"at CAR","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","C+","17.3"
"15","Trevor Lawrence",JAC,"at DEN","Coach Upside rating","Coach Bust rating","1 out of 5 stars","C","17.0"
"16","Jordan Love",GB,"at CHI","Coach Upside rating–No rating available","Coach Bust rating–No rating available","5 out of 5 stars","C","16.8"
"17","Tyler Shough",NO,"vs. NYJ","Coach Upside rating","Coach Bust rating","5 out of 5 stars","C","16.6"
"18","Matthew Stafford",LAR,"at SEA","Coach Upside rating","Coach Bust rating","2 out of 5 stars","C-","16.3"
"19","Caleb Williams",CHI,"vs. GB","Coach Upside rating","Coach Bust rating","4 out of 5 stars","C-","16.1"
"20","J.J. McCarthy",MIN,"at NYG","Coach Upside rating","Coach Bust rating","3 out of 5 stars","D","16.0"
"21","Aaron Rodgers",PIT,"at DET","Coach Upside rating","Coach Bust rating","3 out of 5 stars","D","15.7"
"22","Bryce Young",CAR,"vs. TB","Coach Upside rating","Coach Bust rating","4 out of 5 stars","D-","15.5"
"23","Kirk Cousins",ATL,"at ARI","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","15.2"
"24","Sam Darnold",SEA,"vs. LAR","Coach Upside rating","Coach Bust rating","3 out of 5 stars","F","15.0"
"25","Marcus Mariota",WAS,"vs. PHI","Coach Upside rating","Coach Bust rating","2 out of 5 stars","F","14.7"
"26","Gardner Minshew II",KC,"at TEN","Coach Upside rating","Coach Bust rating","4 out of 5 stars","F","14.2"
""
"27","Quinn Ewers",MIA,"vs. CIN","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","13.7"
"28","Cam Ward",TEN,"vs. KC","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","13.0"
"29","Shedeur Sanders",CLE,"vs. BUF","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","12.1"
"30","Brady Cook",NYJ,"at NO","Coach Upside rating","Coach Bust rating","2 out of 5 stars","F","11.1"
"31","Philip Rivers",IND,"vs. SF","Coach Upside rating","Coach Bust rating","4 out of 5 stars","F","10.3"
"32","Geno Smith",LV,"at HOU","Coach Upside rating–No rating available","Coach Bust rating–No rating available","1 out of 5 stars","F","9.2"
"33","Kenny Pickett",LV,"at HOU","Coach Upside rating–No rating available","Coach Bust rating–No rating available","1 out of 5 stars","F","3.9"
"34","Tua Tagovailoa",MIA,"vs. CIN","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","1.6"
"35","Tyrod Taylor",NYJ,"at NO","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","0.5"
"36","Riley Leonard",IND,"vs. SF","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","0.5"
"37","Jameis Winston",NYG,"vs. MIN","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","0.5"
"38","Max Brosmer",MIN,"at NYG","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","0.5"
"39","Trey Lance",LAC,"at DAL","Coach Upside rating–No rating available","Coach Bust rating–No rating available","5 out of 5 stars","F","0.5"
"40","Teddy Bridgewater",TB,"at CAR","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","0.5"
"41","Malik Willis",GB,"at CHI","Coach Upside rating–No rating available","Coach Bust rating–No rating available","5 out of 5 stars","F","0.5"
"42","Mitchell Trubisky",BUF,"at CLE","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","0.4"
"43","Joshua Dobbs",NE,"at BAL","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","0.4"
"44","Zach Wilson",MIA,"vs. CIN","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","0.4"
"45","Spencer Rattler",NO,"vs. NYJ","Coach Upside rating–No rating available","Coach Bust rating–No rating available","5 out of 5 stars","F","0.4"
"46","Joe Milton III",DAL,"vs. LAC","Coach Upside rating–No rating available","Coach Bust rating–No rating available","1 out of 5 stars","F","0.4"
"47","Hendon Hooker",NYJ,"at NO","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","0.4"
"48","Mac Jones",SF,"at IND","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","0.4"
"49","Tyler Huntley",BAL,"vs. NE","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","0.4"
"50","Davis Mills",HOU,"vs. LV","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","0.4"
"51","Joe Flacco",CIN,"at MIA","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","0.4"
"52","Jarrett Stidham",DEN,"vs. JAC","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","0.4"
"53","Jimmy Garoppolo",LAR,"at SEA","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","0.4"
"54","Tanner McKee",PHI,"at WAS","Coach Upside rating–No rating available","Coach Bust rating–No rating available","5 out of 5 stars","F","0.4"
"55","Nick Mullens",JAC,"at DEN","Coach Upside rating–No rating available","Coach Bust rating–No rating available","1 out of 5 stars","F","0.4"
"56","Tyson Bagent",CHI,"vs. GB","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","0.3"
"57","Andy Dalton",CAR,"vs. TB","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","0.2"
"58","Mason Rudolph",PIT,"at DET","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","0.2"
"59","Shane Buechele",BUF,"at CLE","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","0.2"
"60","Brandon Allen",TEN,"vs. KC","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","0.2"
"61","Justin Fields",NYJ,"at NO","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","0.1"
"62","Russell Wilson",NYG,"vs. MIN","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","0.1"
"63","Jake Browning",CIN,"at MIA","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","0.1"
"64","Dillon Gabriel",CLE,"vs. BUF","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","0.0"
"65","Cooper Rush",BAL,"vs. NE","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","0.0"
"66","Anthony Richardson Sr.",IND,"vs. SF","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","0.0"
"67","Brett Rypien",IND,"vs. SF","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","0.0"
"68","Kurtis Rourke",SF,"at IND","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","0.0"
"69","Will Howard",PIT,"at DET","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","0.0"
"70","Aidan O'Connell",LV,"at HOU","Coach Upside rating–No rating available","Coach Bust rating–No rating available","1 out of 5 stars","F","0.0"
"71","Drew Lock",SEA,"vs. LAR","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","0.0"
"72","Jake Haener",NO,"vs. NYJ","Coach Upside rating–No rating available","Coach Bust rating–No rating available","5 out of 5 stars","F","0.0"
"73","Trevor Siemian",TEN,"vs. KC","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","0.0"
"74","Tommy DeVito",NE,"at BAL","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","-"
"75","Jeff Driskel",ARI,"vs. ATL","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","-"
"76","Graham Mertz",HOU,"vs. LV","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","-"
