"RK","PLAYER NAME",TEAM,"OPP","UPSIDE ","BUST ","MATCHUP ","START/SIT","PROJ. FPTS"
"62","Jauan Jennings",SF,"at TB","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","C-","5.6"
"63","Rashod Bateman",BAL,"vs. LAR","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","D-","5.5"
"64","Alec Pierce",IND,"vs. ARI","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","D-","5.5"
"65","Joshua Palmer",BUF,"at ATL","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","5.4"
"66","Michael Wilson",ARI,"at IND","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","5.3"
"67","Luther Burden III",CHI,"at WAS","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","5.2"
"68","Olamide Zaccheaus",CHI,"at WAS","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","5.2"
"69","Jaylin Lane",WAS,"vs. CHI","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","5.1"
"70","Luke McCaffrey",WAS,"vs. CHI","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","4.9"
"71","Isaac TeSlaa",DET,"at KC","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","4.9"
"72","Tez Johnson",TB,"vs. SF","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","4.8"
"73","Brandin Cooks",NO,"vs. NE","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","4.8"
"74","Nick Westbrook-Ikhine",MIA,"vs. LAC","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","4.6"
"75","Dont'e Thornton Jr.",LV,"vs. TEN","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","4.6"
"76","Parker Washington",JAC,"vs. SEA","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","4.6"
"77","Jalen Coker",CAR,"vs. DAL","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","4.5"
"78","DeAndre Hopkins",BAL,"vs. LAR","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","4.5"
"79","Hunter Renfrow",CAR,"vs. DAL","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","4.5"
"80","Jalin Hyatt",NYG,"vs. PHI","Coach Upside rating–No rating available","Coach Bust rating–No rating available","1 out of 5 stars","F","4.5"
"81","Jordan Whittington",LAR,"at BAL","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","4.4"
"82","Tutu Atwell",LAR,"at BAL","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","4.3"
"83","Andrei Iosivas",CIN,"at GB","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","4.2"
"84","Tyler Lockett",TEN,"at LV","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","4.2"
"85","Josh Reynolds",NYJ,"vs. DEN","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","4.1"
"86","DeMario Douglas",NE,"at NO","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","3.7"
"87","Mack Hollins",NE,"at NO","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","3.5"
"88","Beaux Collins",NYG,"vs. PHI","Coach Upside rating–No rating available","Coach Bust rating–No rating available","1 out of 5 stars","F","3.5"
"89","Pat Bryant",DEN,"at NYJ","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","3.4"
"90","Chimere Dike",TEN,"at LV","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","3.4"
"91","Curtis Samuel",BUF,"at ATL","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","3.4"
"92","Jahan Dotson",PHI,"at NYG","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","3.3"
"93","Chris Moore",WAS,"vs. CHI","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","3.3"
"94","Ashton Dulin",IND,"vs. ARI","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","3.3"
"95","Greg Dortch",ARI,"at IND","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","3.2"
"96","Jack Bech",LV,"vs. TEN","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","3.2"
"97","Ray-Ray McCloud III",ATL,"vs. BUF","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","3.2"
"98","Adonai Mitchell",IND,"vs. ARI","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","3.1"
"99","Brycen Tremayne",CAR,"vs. DAL","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","3.1"
"100","Zay Jones",ARI,"at IND","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","3.1"
"101","Marquez Valdes-Scantling",SF,"at TB","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","3.1"
"102","Devaughn Vele",NO,"vs. NE","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","2.9"
"103","Tre Harris",LAC,"at MIA","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","2.9"
"104","Jamari Thrash",CLE,"at PIT","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","2.9"
"105","Calvin Austin III",PIT,"vs. CLE","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","2.8"
"106","Arian Smith",NYJ,"vs. DEN","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","2.8"
"107","Savion Williams",GB,"vs. CIN","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","2.7"
"108","Roman Wilson",PIT,"vs. CLE","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","2.6"
"109","Jimmy Horn Jr.",CAR,"vs. DAL","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","2.6"
"110","Kalif Raymond",DET,"at KC","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","2.4"
"111","Casey Washington",ATL,"vs. BUF","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","2.3"
"112","Kyle Williams",NE,"at NO","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","2.3"
"113","Elijah Moore",BUF,"at ATL","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","2.1"
"114","Tylan Wallace",BAL,"vs. LAR","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","2.0"
"115","Ben Skowronek",PIT,"vs. CLE","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","2.0"
"116","Van Jefferson",TEN,"at LV","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","1.7"
"117","Scotty Miller",PIT,"vs. CLE","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","1.5"
"118","Tyrell Shavers",BUF,"at ATL","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","1.5"
"119","Tim Patrick",JAC,"vs. SEA","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","1.4"
"120","Skyy Moore",SF,"at TB","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","1.3"
"121","Ryan Miller",TB,"vs. SF","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","1.3"
"122","KeAndre Lambert-Smith",LAC,"at MIA","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","1.3"
"123","Tyler Johnson",NYJ,"vs. DEN","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","1.3"
"124","Trent Sherfield Sr.",DEN,"at NYJ","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","1.3"
"125","John Metchie III",PHI,"at NYG","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","1.0"
"126","Malachi Corley",CLE,"at PIT","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","0.8"
"127","Malik Heath",GB,"vs. CIN","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","0.7"
"128","Tahj Washington",MIA,"vs. LAC","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","0.7"
"129","Dareke Young",SEA,"at JAC","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","0.4"
"130","Mitch Tinsley",CIN,"at GB","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","0.4"
"131","Jake Bobo",SEA,"at JAC","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","0.4"
"132","Malik Turner",SF,"at TB","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","0.3"
"133","Jalen Royals",KC,"vs. DET","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","0.2"
"134","Gunner Olszewski",NYG,"vs. PHI","Coach Upside rating–No rating available","Coach Bust rating–No rating available","1 out of 5 stars","F","0.2"
"135","Dee Eskridge",MIA,"vs. LAC","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","0.0"
"136","Lil'Jordan Humphrey",NYG,"vs. PHI","Coach Upside rating–No rating available","Coach Bust rating–No rating available","1 out of 5 stars","F","0.0"
"137","David Sills V",ATL,"vs. BUF","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","0.0"
"138","Simi Fehoko",ARI,"at IND","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","0.0"
"139","Anthony Gould",IND,"vs. ARI","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","0.0"
"140","Kameron Johnson",TB,"vs. SF","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","0.0"
"141","Alex Bachman",LV,"vs. TEN","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","0.0"
"142","Jalen Cropper",DAL,"at CAR","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","0.0"
"143","KhaDarel Hodge",ATL,"vs. BUF","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","0.0"
"144","Tay Martin",WAS,"vs. CHI","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","0.0"
"145","Bo Melton",GB,"vs. CIN","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","0.0"
"146","Gage Larvadain",CLE,"at PIT","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","0.0"
"147","Russell Gage Jr.",SF,"at TB","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","0.0"
"148","Javon Baker",PHI,"at NYG","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","0.0"
"149","Jalen Brooks",DAL,"at CAR","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","0.0"
"150","Konata Mumpfield",LAR,"at BAL","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","0.0"
"151","Xavier Smith",LAR,"at BAL","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","0.0"
"152","Xavier Restrepo",TEN,"at LV","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","0.0"
"153","Mason Tipton",NO,"vs. NE","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","0.0"
"154","Jonathan Mingo",DAL,"at CAR","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","0.0"
"155","LaJohntay Wester",BAL,"vs. LAR","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","0.0"
"156","Nikko Remigio",KC,"vs. DET","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","0.0"
"157","Xavier Weaver",ARI,"at IND","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","0.0"
"158","Charlie Jones",CIN,"at GB","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","0.0"
"159","Jordan Watkins",SF,"at TB","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","0.0"
"160","Jamal Agnew",ATL,"vs. BUF","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","0.0"
"161","Cedrick Wilson Jr.",MIA,"vs. LAC","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","0.0"
