"RK","PLAYER NAME",TEAM,"OPP","MATCHUP ","START/SIT","PROJ. FPTS"
"1","Patrick Mahomes II",KC,"at DAL","5 out of 5 stars","A+","23.3"
"2","Josh Allen",BUF,"at PIT","3 out of 5 stars","A","22.8"
"3","Jalen Hurts",PHI,"vs. CHI","5 out of 5 stars","A","22.3"
"4","Lamar Jackson",BAL,"vs. CIN","4 out of 5 stars","A-","21.8"
"5","Drake Maye",NE,"vs. NYG","3 out of 5 stars","A","21.1"
"6","Matthew Stafford",LAR,"at CAR","4 out of 5 stars","B+","20.5"
"7","Justin Herbert",LAC,"vs. LV","3 out of 5 stars","B+","19.8"
"8","Joe Burrow",CIN,"at BAL","4 out of 5 stars","B","19.3"
"9","Dak Prescott",DAL,"vs. KC","2 out of 5 stars","B","18.8"
"10","Jacoby Brissett",ARI,"at TB","3 out of 5 stars","B-","18.4"
"11","Bo Nix",DEN,"at WAS","5 out of 5 stars","B-","18.0"
"12","Jared Goff",DET,"vs. GB","2 out of 5 stars","C+","17.7"
"13","Caleb Williams",CHI,"at PHI","2 out of 5 stars","C+","17.4"
"14","Sam Darnold",SEA,"vs. MIN","4 out of 5 stars","C","17.1"
"15","Jaxson Dart",NYG,"at NE","4 out of 5 stars","C-","16.8"
"16","Trevor Lawrence",JAC,"at TEN","4 out of 5 stars","C","16.7"
"17","Jordan Love",GB,"at DET","4 out of 5 stars","C","16.6"
"18","Brock Purdy",SF,"at CLE","2 out of 5 stars","C-","16.4"
"19","Daniel Jones",IND,"vs. HOU","2 out of 5 stars","C-","16.2"
"20","Tua Tagovailoa",MIA,"vs. NO","3 out of 5 stars","D+","15.8"
"21","Tyrod Taylor",NYJ,"vs. ATL","4 out of 5 stars","D-","15.4"
"22","Tyler Shough",NO,"at MIA","5 out of 5 stars","F","15.0"
"23","Cam Ward",TEN,"vs. JAC","3 out of 5 stars","F","14.6"
"24","Kirk Cousins",ATL,"at NYJ","3 out of 5 stars","F","14.2"
"25","C.J. Stroud",HOU,"at IND","3 out of 5 stars","F","14.0"
"26","Aaron Rodgers",PIT,"vs. BUF","2 out of 5 stars","F","13.7"
""
"27","Bryce Young",CAR,"vs. LAR","2 out of 5 stars","F","13.4"
"28","Marcus Mariota",WAS,"vs. DEN","1 out of 5 stars","F","13.0"
"29","Shedeur Sanders",CLE,"vs. SF","4 out of 5 stars","F","12.6"
"30","Geno Smith",LV,"at LAC","1 out of 5 stars","F","12.2"
"31","Baker Mayfield",TB,"vs. ARI","2 out of 5 stars","F","11.8"
"32","Max Brosmer",MIN,"at SEA","3 out of 5 stars","F","11.6"
"33","Teddy Bridgewater",TB,"vs. ARI","2 out of 5 stars","F","11.4"
"34","Davis Mills",HOU,"at IND","3 out of 5 stars","F","2.6"
"35","Jameis Winston",NYG,"at NE","4 out of 5 stars","F","2.6"
"36","Mason Rudolph",PIT,"vs. BUF","2 out of 5 stars","F","1.7"
"37","J.J. McCarthy",MIN,"at SEA","3 out of 5 stars","F","0.6"
"38","Justin Fields",NYJ,"vs. ATL","4 out of 5 stars","F","0.5"
"39","Aidan O'Connell",LV,"at LAC","1 out of 5 stars","F","0.5"
"40","Malik Willis",GB,"at DET","4 out of 5 stars","F","0.5"
"41","Joshua Dobbs",NE,"vs. NYG","3 out of 5 stars","F","0.5"
"42","Jalen Milroe",SEA,"vs. MIN","4 out of 5 stars","F","0.5"
"43","Jimmy Garoppolo",LAR,"at CAR","4 out of 5 stars","F","0.5"
"44","Jarrett Stidham",DEN,"at WAS","5 out of 5 stars","F","0.5"
"45","Tyler Huntley",BAL,"vs. CIN","4 out of 5 stars","F","0.5"
"46","Mitchell Trubisky",BUF,"at PIT","3 out of 5 stars","F","0.5"
"47","Nick Mullens",JAC,"at TEN","4 out of 5 stars","F","0.4"
"48","Joe Milton III",DAL,"vs. KC","2 out of 5 stars","F","0.4"
"49","Tanner McKee",PHI,"vs. CHI","5 out of 5 stars","F","0.4"
"50","Spencer Rattler",NO,"at MIA","5 out of 5 stars","F","0.4"
"51","Tyson Bagent",CHI,"at PHI","2 out of 5 stars","F","0.4"
"52","Joe Flacco",CIN,"at BAL","4 out of 5 stars","F","0.4"
"53","Riley Leonard",IND,"vs. HOU","2 out of 5 stars","F","0.4"
"54","Mac Jones",SF,"at CLE","2 out of 5 stars","F","0.4"
"55","Russell Wilson",NYG,"at NE","4 out of 5 stars","F","0.4"
"56","Zach Wilson",MIA,"vs. NO","3 out of 5 stars","F","0.4"
"57","Brandon Allen",TEN,"vs. JAC","3 out of 5 stars","F","0.4"
"58","Andy Dalton",CAR,"vs. LAR","2 out of 5 stars","F","0.3"
"59","Quinn Ewers",MIA,"vs. NO","3 out of 5 stars","F","0.3"
"60","Jake Browning",CIN,"at BAL","4 out of 5 stars","F","0.2"
"61","Dillon Gabriel",CLE,"vs. SF","4 out of 5 stars","F","0.1"
"62","Jayden Daniels",WAS,"vs. DEN","1 out of 5 stars","F","0.1"
"63","Cooper Rush",BAL,"vs. CIN","4 out of 5 stars","F","0.0"
