"RK","PLAYER NAME",TEAM,"OPP","UPSIDE ","BUST ","MATCHUP ","START/SIT","PROJ. FPTS"
"1","Josh Allen",BUF,"at NE","Coach Upside rating","Coach Bust rating","4 out of 5 stars","A+","21.8"
"2","Matthew Stafford",LAR,"vs. DET","Coach Upside rating","Coach Bust rating","4 out of 5 stars","A","20.7"
"3","Drake Maye",NE,"vs. BUF","Coach Upside rating","Coach Bust rating","3 out of 5 stars","A","20.3"
"4","Lamar Jackson",BAL,"at CIN","Coach Upside rating","Coach Bust rating","4 out of 5 stars","A","19.9"
"5","Dak Prescott",DAL,"vs. MIN","Coach Upside rating","Coach Bust rating","3 out of 5 stars","A","19.7"
"6","Joe Burrow",CIN,"vs. BAL","Coach Upside rating","Coach Bust rating","3 out of 5 stars","B+","19.4"
"7","Jalen Hurts",PHI,"vs. LV","Coach Upside rating","Coach Bust rating","3 out of 5 stars","B+","19.2"
"8","Jaxson Dart",NYG,"vs. WAS","Coach Upside rating","Coach Bust rating","5 out of 5 stars","B","19.0"
"9","Brock Purdy",SF,"vs. TEN","Coach Upside rating","Coach Bust rating","4 out of 5 stars","B","18.8"
"10","Patrick Mahomes II",KC,"vs. LAC","Coach Upside rating","Coach Bust rating","2 out of 5 stars","B","18.5"
"11","Trevor Lawrence",JAC,"vs. NYJ","Coach Upside rating","Coach Bust rating","4 out of 5 stars","B-","18.2"
"12","Baker Mayfield",TB,"vs. ATL","Coach Upside rating","Coach Bust rating","4 out of 5 stars","C+","17.8"
"13","Jared Goff",DET,"at LAR","Coach Upside rating","Coach Bust rating","3 out of 5 stars","C","17.4"
"14","Marcus Mariota",WAS,"at NYG","Coach Upside rating","Coach Bust rating","3 out of 5 stars","C+","17.1"
"15","Sam Darnold",SEA,"vs. IND","Coach Upside rating","Coach Bust rating","3 out of 5 stars","C","16.8"
"16","C.J. Stroud",HOU,"vs. ARI","Coach Upside rating","Coach Bust rating","2 out of 5 stars","C","16.5"
"17","Jordan Love",GB,"at DEN","Coach Upside rating","Coach Bust rating","1 out of 5 stars","C-","16.4"
"18","Bo Nix",DEN,"vs. GB","Coach Upside rating","Coach Bust rating","2 out of 5 stars","D+","16.2"
"19","J.J. McCarthy",MIN,"at DAL","Coach Upside rating","Coach Bust rating","5 out of 5 stars","D","16.0"
"20","Caleb Williams",CHI,"vs. CLE","Coach Upside rating","Coach Bust rating","2 out of 5 stars","D","15.7"
"21","Justin Herbert",LAC,"at KC","Coach Upside rating","Coach Bust rating","2 out of 5 stars","D-","15.4"
"22","Jacoby Brissett",ARI,"at HOU","Coach Upside rating","Coach Bust rating","1 out of 5 stars","D-","15.1"
"23","Tyler Shough",NO,"vs. CAR","Coach Upside rating","Coach Bust rating","3 out of 5 stars","F","14.8"
"24","Bryce Young",CAR,"at NO","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","14.3"
"25","Aaron Rodgers",PIT,"vs. MIA","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","13.8"
"26","Shedeur Sanders",CLE,"at CHI","Coach Upside rating","Coach Bust rating","5 out of 5 stars","F","13.3"
""
"27","Tua Tagovailoa",MIA,"at PIT","Coach Upside rating","Coach Bust rating","3 out of 5 stars","F","12.9"
"28","Kirk Cousins",ATL,"at TB","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","12.3"
"29","Cam Ward",TEN,"at SF","Coach Upside rating","Coach Bust rating","4 out of 5 stars","F","12.0"
"30","Kenny Pickett",LV,"at PHI","Coach Upside rating","Coach Bust rating","2 out of 5 stars","F","11.6"
"31","Philip Rivers",IND,"at SEA","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","11.1"
"32","Brady Cook",NYJ,"at JAC","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","10.7"
"33","Riley Leonard",IND,"at SEA","Coach Upside rating","Coach Bust rating","2 out of 5 stars","F","0.6"
"34","Geno Smith",LV,"at PHI","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","0.6"
"35","Brett Rypien",IND,"at SEA","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","0.5"
"36","Aidan O'Connell",LV,"at PHI","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","0.5"
"37","Teddy Bridgewater",TB,"vs. ATL","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","0.5"
"38","Trey Lance",LAC,"at KC","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","0.5"
"39","Max Brosmer",MIN,"at DAL","Coach Upside rating–No rating available","Coach Bust rating–No rating available","5 out of 5 stars","F","0.5"
"40","Tyler Huntley",BAL,"at CIN","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","0.5"
"41","Mason Rudolph",PIT,"vs. MIA","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","0.5"
"42","Davis Mills",HOU,"vs. ARI","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","0.4"
"43","Joe Flacco",CIN,"vs. BAL","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","0.4"
"44","Tyson Bagent",CHI,"vs. CLE","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","0.4"
