"RK","PLAYER NAME",TEAM,"OPP","UPSIDE ","BUST ","MATCHUP ","START/SIT","PROJ. FPTS"
"33","Kareem Hunt",KC,"vs. DET","Coach Upside rating","Coach Bust rating","3 out of 5 stars","C","8.0"
"34","Kenneth Gainwell",PIT,"vs. CLE","Coach Upside rating","Coach Bust rating","2 out of 5 stars","C","7.3"
"35","Isiah Pacheco",KC,"vs. DET","Coach Upside rating","Coach Bust rating","3 out of 5 stars","C","7.2"
"36","RJ Harvey",DEN,"at NYJ","Coach Upside rating","Coach Bust rating","3 out of 5 stars","C","6.9"
"37","Kimani Vidal",LAC,"at MIA","Coach Upside rating","Coach Bust rating","4 out of 5 stars","C-","6.5"
"38","Kendre Miller",NO,"vs. NE","Coach Upside rating","Coach Bust rating","3 out of 5 stars","C-","6.4"
"39","Tyler Allgeier",ATL,"vs. BUF","Coach Upside rating","Coach Bust rating","3 out of 5 stars","C-","6.0"
"40","Blake Corum",LAR,"at BAL","Coach Upside rating","Coach Bust rating","4 out of 5 stars","D+","5.4"
"41","Bhayshul Tuten",JAC,"vs. SEA","Coach Upside rating","Coach Bust rating","2 out of 5 stars","D+","5.1"
"42","Justice Hill",BAL,"vs. LAR","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","D+","5.1"
"43","Sean Tucker",TB,"vs. SF","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","D","5.1"
"44","Tyjae Spears",TEN,"at LV","Coach Upside rating","Coach Bust rating","2 out of 5 stars","D","5.0"
"45","Isaiah Davis",NYJ,"vs. DEN","Coach Upside rating","Coach Bust rating","4 out of 5 stars","D-","5.0"
"46","Brashard Smith",KC,"vs. DET","Coach Upside rating","Coach Bust rating","3 out of 5 stars","D-","4.9"
"47","Emari Demercado",ARI,"at IND","Coach Upside rating","Coach Bust rating","2 out of 5 stars","D-","4.8"
"48","Tyrone Tracy Jr.",NYG,"vs. PHI","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","D","4.8"
"49","Ollie Gordon II",MIA,"vs. LAC","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","4.7"
"50","Kyle Monangai",CHI,"at WAS","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","4.4"
"51","Chris Rodriguez Jr.",WAS,"vs. CHI","Coach Upside rating","Coach Bust rating","4 out of 5 stars","F","4.2"
"52","Jeremy McNichols",WAS,"vs. CHI","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","4.1"
"53","Brian Robinson Jr.",SF,"at TB","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","4.1"
"54","Trevor Etienne",CAR,"vs. DAL","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","3.9"
"55","Jerome Ford",CLE,"at PIT","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","3.9"
"56","Jaydon Blue",DAL,"at CAR","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","3.7"
"57","Emanuel Wilson",GB,"vs. CIN","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","3.6"
"58","Raheem Mostert",LV,"vs. TEN","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","3.6"
"59","Ty Johnson",BUF,"at ATL","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","3.5"
"60","Samaje Perine",CIN,"at GB","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","3.3"
"61","Ray Davis",BUF,"at ATL","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","3.0"
"62","Zonovan Knight",ARI,"at IND","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","2.9"
"63","Dylan Sampson",CLE,"at PIT","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","2.7"
"64","Keaton Mitchell",BAL,"vs. LAR","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","2.4"
"65","Tyler Badie",DEN,"at NYJ","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","2.1"
"66","Devin Singletary",NYG,"vs. PHI","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","1.8"
"67","DJ Giddens",IND,"vs. ARI","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","1.6"
"68","Will Shipley",PHI,"at NYG","Coach Upside rating–No rating available","Coach Bust rating–No rating available","5 out of 5 stars","F","1.5"
"69","Kyle Juszczyk",SF,"at TB","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","1.4"
"70","LeQuint Allen Jr.",JAC,"vs. SEA","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","1.3"
"71","Kaleb Johnson",PIT,"vs. CLE","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","1.2"
"72","A.J. Dillon",PHI,"at NYG","Coach Upside rating–No rating available","Coach Bust rating–No rating available","5 out of 5 stars","F","1.2"
"73","Chris Brooks",GB,"vs. CIN","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","1.1"
"74","Alec Ingold",MIA,"vs. LAC","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","1.0"
"75","Julius Chestnut",TEN,"at LV","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","0.9"
"76","Tahj Brooks",CIN,"at GB","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","0.9"
"77","Roschon Johnson",CHI,"at WAS","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","0.9"
"78","Hunter Luepke",DAL,"at CAR","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","0.8"
"79","Isaac Guerendo",SF,"at TB","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","0.8"
"80","Dylan Laube",LV,"vs. TEN","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","0.8"
"81","George Holani",SEA,"at JAC","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","0.8"
"82","DeeJay Dallas",CAR,"vs. DAL","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","0.8"
"83","Zamir White",LV,"vs. TEN","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","0.8"
"84","Adam Prentice",DEN,"at NYJ","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","0.8"
"85","Craig Reynolds",DET,"at KC","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","0.7"
"86","Jarquez Hunter",LAR,"at BAL","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","0.6"
"87","Rasheen Ali",BAL,"vs. LAR","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","0.6"
"88","Terrell Jennings",NE,"at NO","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","0.5"
"89","Miles Sanders",DAL,"at CAR","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","0.5"
"90","Khalil Herbert",NYJ,"vs. DEN","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","0.5"
"91","Tank Bigsby",PHI,"at NYG","Coach Upside rating–No rating available","Coach Bust rating–No rating available","5 out of 5 stars","F","0.5"
"92","Reggie Gilliam",BUF,"at ATL","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","0.5"
"93","Nyheim Hines",LAC,"at MIA","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","0.5"
"94","Jaylen Wright",MIA,"vs. LAC","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","0.4"
"95","Donovan Edwards",WAS,"vs. CHI","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","0.4"
"96","Kene Nwangwu",NYJ,"vs. DEN","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","0.4"
"97","Sincere McCormick",SF,"at TB","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","0.3"
"98","Amar Johnson",LAC,"at MIA","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","0.3"
"99","Dante Miller",NYG,"vs. PHI","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","0.0"
"100","Elijah Mitchell",KC,"vs. DET","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","0.0"
"101","Tyler Goodson",IND,"vs. ARI","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","0.0"
"102","Patrick Ricard",BAL,"vs. LAR","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","0.0"
"103","Nathan Carter",ATL,"vs. BUF","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","0.0"
"104","Audric Estime",PHI,"at NYG","Coach Upside rating–No rating available","Coach Bust rating–No rating available","5 out of 5 stars","F","0.0"
"105","Trey Sermon",PIT,"vs. CLE","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","0.0"
"106","D'Ernest Johnson",ARI,"at IND","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","0.0"
"107","Avery Williams",NYJ,"vs. DEN","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","0.0"
