"RK","PLAYER NAME",TEAM,"OPP","MATCHUP ","START/SIT","PROJ. FPTS"
"1","Brandon Aubrey",DAL,"vs. MIN","4 out of 5 stars","A","9.1"
"2","Jason Myers",SEA,"vs. IND","3 out of 5 stars","B+","8.8"
"3","Ka'imi Fairbairn",HOU,"vs. ARI","5 out of 5 stars","B","8.6"
"4","Cam Little",JAC,"vs. NYJ","5 out of 5 stars","B-","8.4"
"5","Tyler Loop",BAL,"at CIN","4 out of 5 stars","C+","8.4"
"6","Chase McLaughlin",TB,"vs. ATL","4 out of 5 stars","C+","8.0"
"7","Harrison Mevis",LAR,"vs. DET","3 out of 5 stars","C+","7.9"
"8","Eddy Pineiro",SF,"vs. TEN","4 out of 5 stars","C+","7.7"
"9","Evan McPherson",CIN,"vs. BAL","5 out of 5 stars","C","7.6"
"10","Jake Bates",DET,"at LAR","2 out of 5 stars","C","7.6"
"11","Cameron Dicker",LAC,"at KC","2 out of 5 stars","C","7.6"
"12","Matt Prater",BUF,"at NE","2 out of 5 stars","C","7.5"
"13","Andy Borregales",NE,"vs. BUF","2 out of 5 stars","C","7.5"
"14","Chris Boswell",PIT,"vs. MIA","4 out of 5 stars","C","7.4"
"15","Cairo Santos",CHI,"vs. CLE","3 out of 5 stars","C","7.4"
"16","Will Reichard",MIN,"at DAL","5 out of 5 stars","C","7.3"
"17","Harrison Butker",KC,"vs. LAC","4 out of 5 stars","C","7.2"
"18","Wil Lutz",DEN,"vs. GB","3 out of 5 stars","C-","7.1"
"19","Jake Elliott",PHI,"vs. LV","4 out of 5 stars","C-","7.1"
"20","Brandon McManus",GB,"at DEN","3 out of 5 stars","C-","7.1"
"21","Riley Patterson",MIA,"at PIT","4 out of 5 stars","D+","7.0"
"22","Jake Moody",WAS,"at NYG","4 out of 5 stars","D+","6.9"
"23","Ryan Fitzgerald",CAR,"at NO","4 out of 5 stars","D","6.9"
"24","Zane Gonzalez",ATL,"at TB","3 out of 5 stars","D","6.8"
"25","Younghoe Koo",NYG,"vs. WAS","3 out of 5 stars","D","6.8"
"26","Charlie Smyth",NO,"vs. CAR","3 out of 5 stars","D","6.6"
""
"27","Chad Ryland",ARI,"at HOU","1 out of 5 stars","D-","6.3"
"28","Nick Folk",NYJ,"at JAC","1 out of 5 stars","D-","6.1"
"29","Joey Slye",TEN,"at SF","2 out of 5 stars","D-","5.8"
"30","Andre Szmyt",CLE,"at CHI","2 out of 5 stars","F","5.6"
"31","Blake Grupe",IND,"at SEA","1 out of 5 stars","F","5.5"
"32","Daniel Carlson",LV,"at PHI","5 out of 5 stars","F","5.2"
"33","Matt Gay",FA,"-","-","F","4.6"
