"RK","PLAYER NAME",TEAM,"OPP","MATCHUP ","START/SIT","PROJ. FPTS"
"1","Brandon Aubrey",DAL,"at NYJ","5 out of 5 stars","A","9.3"
"2","Spencer Shrader",IND,"vs. LV","5 out of 5 stars","B+","8.6"
"3","Matt Prater",BUF,"vs. NE","1 out of 5 stars","B","8.6"
"4","Jake Bates",DET,"at CIN","3 out of 5 stars","B","8.4"
"5","Cameron Dicker",LAC,"vs. WAS","2 out of 5 stars","B-","8.3"
"6","Harrison Butker",KC,"at JAC","1 out of 5 stars","C+","7.9"
"7","Jason Myers",SEA,"vs. TB","3 out of 5 stars","C+","7.8"
"8","Joshua Karty",LAR,"vs. SF","1 out of 5 stars","C+","7.7"
"9","Chad Ryland",ARI,"vs. TEN","3 out of 5 stars","C+","7.6"
"10","Chase McLaughlin",TB,"at SEA","2 out of 5 stars","C","7.5"
"11","Ka'imi Fairbairn",HOU,"at BAL","3 out of 5 stars","C","7.5"
"12","Tyler Loop",BAL,"vs. HOU","1 out of 5 stars","C","7.5"
"13","Matt Gay",WAS,"at LAC","3 out of 5 stars","C","7.4"
"14","Jake Elliott",PHI,"vs. DEN","5 out of 5 stars","C","7.4"
"15","Nick Folk",NYJ,"vs. DAL","4 out of 5 stars","C","7.2"
"16","Cam Little",JAC,"vs. KC","2 out of 5 stars","C","7.1"
"17","Daniel Carlson",LV,"at IND","1 out of 5 stars","C-","7.0"
"18","Eddy Pineiro",SF,"at LAR","4 out of 5 stars","C-","6.9"
"19","Wil Lutz",DEN,"at PHI","4 out of 5 stars","C-","6.8"
"20","Blake Grupe",NO,"vs. NYG","3 out of 5 stars","C-","6.7"
"21","Will Reichard",MIN,"at CLE","2 out of 5 stars","C-","6.6"
"22","Riley Patterson",MIA,"at CAR","2 out of 5 stars","C-","6.5"
"23","Joey Slye",TEN,"at ARI","3 out of 5 stars","D+","6.5"
"24","Jude McAtamney",NYG,"at NO","4 out of 5 stars","D","6.3"
"25","Ryan Fitzgerald",CAR,"vs. MIA","4 out of 5 stars","D","6.3"
"26","Evan McPherson",CIN,"vs. DET","1 out of 5 stars","D","6.2"
"27","Andy Borregales",NE,"at BUF","2 out of 5 stars","D","6.1"
"28","Andre Szmyt",CLE,"vs. MIN","2 out of 5 stars","D-","5.6"
"29","Andrew Wellock",CAR,"vs. MIA","4 out of 5 stars","F","0.0"
