"RK","PLAYER NAME",TEAM,"OPP","UPSIDE ","BUST ","MATCHUP ","START/SIT","PROJ. FPTS"
"38","Kevin Austin Jr.",NO,"at ATL","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","C","7.6"
"39","Alec Pierce",IND,"at HOU","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","C","7.5"
"40","Elic Ayomanor",TEN,"at JAC","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","C","7.3"
"41","Jahan Dotson",PHI,"vs. WAS","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","C","7.3"
"42","Cooper Kupp",SEA,"at SF","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","C","7.3"
"43","Jayden Higgins",HOU,"vs. IND","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","C","7.0"
"44","Kyle Williams",NE,"vs. MIA","Coach Upside rating–No rating available","Coach Bust rating–No rating available","5 out of 5 stars","C","7.0"
"45","Jalen McMillan",TB,"vs. CAR","Coach Upside rating","Coach Bust rating","2 out of 5 stars","C","6.8"
"46","Isaac TeSlaa",DET,"at CHI","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","C","6.8"
"47","Josh Downs",IND,"at HOU","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","C","6.8"
"48","Emeka Egbuka",TB,"vs. CAR","Coach Upside rating","Coach Bust rating","2 out of 5 stars","C-","6.8"
"49","Marquez Valdes-Scantling",PIT,"vs. BAL","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","C-","6.6"
"50","Rashid Shaheed",SEA,"at SF","Coach Upside rating","Coach Bust rating","3 out of 5 stars","C-","6.4"
"51","Christian Kirk",HOU,"vs. IND","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","D+","6.3"
"52","Marquise Brown",KC,"at LV","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","D+","6.3"
"53","Christian Watson",GB,"at MIN","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","C-","6.3"
"54","Adam Thielen",PIT,"vs. BAL","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","D","6.2"
"55","Tre Harris",LAC,"at DEN","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","D","6.2"
"56","John Metchie III",NYJ,"at BUF","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","D","6.2"
"57","Kayshon Boutte",NE,"vs. MIA","Coach Upside rating–No rating available","Coach Bust rating–No rating available","5 out of 5 stars","D","6.2"
"58","Jayden Reed",GB,"at MIN","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","D","6.2"
"59","Konata Mumpfield",LAR,"vs. ARI","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","D","6.2"
"60","Malik Washington",MIA,"at NE","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","D","6.1"
"61","Isaiah Hodgins",NYG,"vs. DAL","Coach Upside rating–No rating available","Coach Bust rating–No rating available","5 out of 5 stars","D","6.1"
"62","Darnell Mooney",ATL,"vs. NO","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","D-","6.0"
"63","Keenan Allen",LAC,"at DEN","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","D-","5.9"
"64","Romeo Doubs",GB,"at MIN","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","5.9"
"65","DeMario Douglas",NE,"vs. MIA","Coach Upside rating–No rating available","Coach Bust rating–No rating available","5 out of 5 stars","F","5.9"
"66","Olamide Zaccheaus",CHI,"vs. DET","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","5.8"
"67","Jaylin Noel",HOU,"vs. IND","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","5.7"
"68","Brandin Cooks",BUF,"vs. NYJ","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","5.7"
"69","Matthew Golden",GB,"at MIN","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","5.6"
"70","Quentin Johnston",LAC,"at DEN","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","D-","5.6"
"71","Isaiah Williams",NYJ,"at BUF","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","5.5"
"72","Darius Cooper",PHI,"vs. WAS","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","D+","5.5"
"73","Xavier Legette",CAR,"at TB","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","5.5"
"74","Efton Chism III",NE,"vs. MIA","Coach Upside rating–No rating available","Coach Bust rating–No rating available","5 out of 5 stars","F","5.4"
"75","Ladd McConkey",LAC,"at DEN","Coach Upside rating","Coach Bust rating","2 out of 5 stars","D-","5.3"
"76","Ryan Flournoy",DAL,"at NYG","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","5.2"
"77","Marvin Mims Jr.",DEN,"vs. LAC","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","5.2"
"78","JuJu Smith-Schuster",KC,"at LV","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","5.1"
"79","Jalen Nailor",MIN,"vs. GB","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","5.1"
"80","KaVontae Turpin",DAL,"at NYG","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","5.1"
"81","Andrei Iosivas",CIN,"vs. CLE","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","4.9"
"82","Jack Bech",LV,"vs. KC","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","4.9"
"83","Dante Pettis",NO,"at ATL","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","4.8"
"84","Treylon Burks",WAS,"at PHI","Coach Upside rating–No rating available","Coach Bust rating–No rating available","1 out of 5 stars","F","4.8"
"85","Pat Bryant",DEN,"vs. LAC","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","4.8"
"86","Joshua Palmer",BUF,"vs. NYJ","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","4.5"
"87","Cedric Tillman",CLE,"at CIN","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","4.5"
"88","DeAndre Hopkins",BAL,"at PIT","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","4.5"
"89","Xavier Smith",LAR,"vs. ARI","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","4.5"
"90","Tyrell Shavers",BUF,"vs. NYJ","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","4.4"
""
"91","Tyler Lockett",LV,"vs. KC","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","4.2"
"92","KeAndre Lambert-Smith",LAC,"at DEN","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","4.2"
"93","Isaiah Bond",CLE,"at CIN","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","4.1"
"94","Kendrick Bourne",SF,"vs. SEA","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","4.1"
"95","Rashod Bateman",BAL,"at PIT","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","4.0"
"96","A.J. Brown",PHI,"vs. WAS","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","D","3.9"
"97","Demarcus Robinson",SF,"vs. SEA","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","3.8"
"98","Lil'Jordan Humphrey",DEN,"vs. LAC","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","3.8"
"99","DeVonta Smith",PHI,"vs. WAS","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","3.8"
"100","Scotty Miller",PIT,"vs. BAL","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","3.8"
"101","Xavier Hutchinson",HOU,"vs. IND","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","3.7"
"102","Xavier Weaver",ARI,"at LAR","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","3.7"
"103","Theo Wease Jr.",MIA,"at NE","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","3.7"
"104","Britain Covey",PHI,"vs. WAS","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","3.7"
"105","Dont'e Thornton Jr.",LV,"vs. KC","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","3.7"
"106","David Sills V",ATL,"vs. NO","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","3.6"
"107","Kalif Raymond",DET,"at CHI","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","3.6"
"108","Tim Patrick",JAC,"vs. TEN","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","3.6"
"109","Calvin Austin III",PIT,"vs. BAL","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","3.5"
"110","Tutu Atwell",LAR,"vs. ARI","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","3.5"
"111","Malachi Corley",CLE,"at CIN","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","3.5"
"112","Bo Melton",GB,"at MIN","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","3.4"
"113","James Proche II",TEN,"at JAC","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","3.2"
"114","Jordan Whittington",LAR,"vs. ARI","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","3.2"
"115","Gunner Olszewski",NYG,"vs. DAL","Coach Upside rating–No rating available","Coach Bust rating–No rating available","5 out of 5 stars","F","3.1"
"116","Gabe Davis",BUF,"vs. NYJ","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","3.0"
"117","Jalen Brooks",ARI,"at LAR","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","3.0"
"118","Ronnie Bell",NO,"at ATL","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","3.0"
"119","Cedrick Wilson Jr.",MIA,"at NE","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","2.9"
"120","Jalen Tolbert",DAL,"at NYG","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","2.6"
"121","Jalen Royals",KC,"at LV","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","2.3"
"122","Mason Kinsey",TEN,"at JAC","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","2.1"
"123","Tez Johnson",TB,"vs. CAR","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","2.1"
"124","Dalevon Campbell",LAC,"at DEN","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","2.0"
"125","Shedrick Jackson",LV,"vs. KC","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","2.0"
"126","Jalin Hyatt",NYG,"vs. DAL","Coach Upside rating–No rating available","Coach Bust rating–No rating available","5 out of 5 stars","F","1.8"
"127","Arian Smith",NYJ,"at BUF","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","1.8"
"128","Jimmy Horn Jr.",CAR,"at TB","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","1.8"
"129","Jahdae Walker",CHI,"vs. DET","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","1.6"
"130","Mitch Tinsley",CIN,"vs. CLE","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","1.6"
"131","Dylan Drummond",ATL,"vs. NO","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","1.5"
"132","Gage Larvadain",CLE,"at CIN","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","1.4"
"133","JaQuae Jackson",LAC,"at DEN","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","1.4"
"134","Chris Moore",WAS,"at PHI","Coach Upside rating–No rating available","Coach Bust rating–No rating available","1 out of 5 stars","F","1.3"
"135","Keon Coleman",BUF,"vs. NYJ","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","1.3"
"136","Roman Wilson",PIT,"vs. BAL","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","1.2"
"137","Derius Davis",LAC,"at DEN","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","0.9"
"138","Samori Toure",NO,"at ATL","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","0.5"
"139","Dalen Cambre",NYG,"vs. DAL","Coach Upside rating–No rating available","Coach Bust rating–No rating available","5 out of 5 stars","F","0.5"
"140","Tahj Washington",MIA,"at NE","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","0.5"
"141","Devontez Walker",BAL,"at PIT","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","0.4"
"142","Jonathan Mingo",DAL,"at NYG","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","0.4"
"143","Jake Bobo",SEA,"at SF","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","0.4"
"144","Xavier Worthy",KC,"at LV","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","0.4"
"145","Jason Brownlee",KC,"at LV","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","0.3"
"146","Tai Felton",MIN,"vs. GB","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","0.0"
"147","Rome Odunze",CHI,"vs. DET","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","0.0"
"148","Will Sheppard",GB,"at MIN","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","0.0"
"149","Tyler Johnson",NYJ,"at BUF","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","0.0"
"150","Xavier Gipson",NYG,"vs. DAL","Coach Upside rating–No rating available","Coach Bust rating–No rating available","5 out of 5 stars","F","0.0"
"151","Brycen Tremayne",CAR,"at TB","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","0.0"
"152","Bryce Oliver",TEN,"at JAC","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","0.0"
"153","Devin Duvernay",CHI,"vs. DET","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","0.0"
"154","Van Jefferson",TEN,"at JAC","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","0.0"
"155","Ryan Miller",NYG,"vs. DAL","Coach Upside rating–No rating available","Coach Bust rating–No rating available","5 out of 5 stars","F","0.0"
"156","Ben Skowronek",PIT,"vs. BAL","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","0.0"
"157","Dyami Brown",JAC,"vs. TEN","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","0.0"
"158","Skyy Moore",SF,"vs. SEA","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","0.0"
"159","Steven Sims Jr.",ARI,"at LAR","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","0.0"
"160","Alex Bachman",LV,"vs. KC","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","0.0"
"161","River Cracraft",WAS,"at PHI","Coach Upside rating–No rating available","Coach Bust rating–No rating available","1 out of 5 stars","F","0.0"
"162","Ashton Dulin",IND,"at HOU","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","0.0"
"163","Coleman Owen",IND,"at HOU","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","0.0"
"164","Dareke Young",SEA,"at SF","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","0.0"
"165","Jimmy Holiday",KC,"at LV","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","0.0"
"166","Deven Thompkins",ATL,"vs. NO","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","0.0"
"167","Tejhaun Palmer",ARI,"at LAR","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","0.0"
"168","Tom Kennedy",DET,"at CHI","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","0.0"
"169","Ke'Shawn Williams",CIN,"vs. CLE","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","0.0"
"170","Laquon Treadwell",IND,"at HOU","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","0.0"
"171","Trent Sherfield Sr.",ARI,"at LAR","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","0.0"
"172","LaJohntay Wester",BAL,"at PIT","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","0.0"
"173","Jordan Watkins",SF,"vs. SEA","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","0.0"
