"RK","PLAYER NAME",TEAM,"OPP","MATCHUP ","START/SIT","PROJ. FPTS"
"1","Ja'Marr Chase",CIN,"vs. JAC","4 out of 5 stars","A+","16.9"
"2","CeeDee Lamb",DAL,"vs. NYG","4 out of 5 stars","A+","16.7"
"3","Justin Jefferson",MIN,"vs. ATL","4 out of 5 stars","A+","16.2"
"4","Malik Nabers",NYG,"at DAL","3 out of 5 stars","A+","16.1"
"5","Puka Nacua",LAR,"at TEN","3 out of 5 stars","A+","16.0"
"6","Nico Collins",HOU,"vs. TB","2 out of 5 stars","A+","14.4"
"7","Brian Thomas Jr.",JAC,"at CIN","3 out of 5 stars","A","13.9"
"8","Amon-Ra St. Brown",DET,"vs. CHI","3 out of 5 stars","A","13.6"
"9","Ladd McConkey",LAC,"at LV","3 out of 5 stars","A","12.9"
"10","Jaxon Smith-Njigba",SEA,"at PIT","2 out of 5 stars","A","12.5"
"11","Garrett Wilson",NYJ,"vs. BUF","4 out of 5 stars","A","12.4"
"12","Drake London",ATL,"at MIN","3 out of 5 stars","A","12.3"
"13","A.J. Brown",PHI,"at KC","4 out of 5 stars","A","12.0"
"14","Tee Higgins",CIN,"vs. JAC","4 out of 5 stars","A","11.9"
"15","Marvin Harrison Jr.",ARI,"vs. CAR","3 out of 5 stars","A","11.9"
"16","Mike Evans",TB,"at HOU","3 out of 5 stars","A","11.8"
"17","Courtland Sutton",DEN,"at IND","4 out of 5 stars","A","11.7"
"18","DK Metcalf",PIT,"vs. SEA","3 out of 5 stars","A-","11.6"
"19","Davante Adams",LAR,"at TEN","3 out of 5 stars","A-","11.6"
"20","Emeka Egbuka",TB,"at HOU","3 out of 5 stars","A-","11.5"
"21","Zay Flowers",BAL,"vs. CLE","4 out of 5 stars","A-","11.5"
"22","Tetairoa McMillan",CAR,"at ARI","4 out of 5 stars","B+","11.4"
"23","Terry McLaurin",WAS,"at GB","3 out of 5 stars","B+","11.4"
"24","Ricky Pearsall",SF,"at NO","2 out of 5 stars","B","11.3"
"25","DJ Moore",CHI,"at DET","2 out of 5 stars","B","11.1"
"26","DeVonta Smith",PHI,"at KC","4 out of 5 stars","B","10.8"
"27","Tyreek Hill",MIA,"vs. NE","4 out of 5 stars","B","10.6"
"28","Jakobi Meyers",LV,"vs. LAC","3 out of 5 stars","B","10.5"
"29","George Pickens",DAL,"vs. NYG","4 out of 5 stars","B","10.4"
"30","Travis Hunter",JAC,"at CIN","3 out of 5 stars","B","10.3"
"31","Deebo Samuel Sr.",WAS,"at GB","3 out of 5 stars","B","10.3"
"32","Jameson Williams",DET,"vs. CHI","3 out of 5 stars","B-","10.3"
"33","Rome Odunze",CHI,"at DET","2 out of 5 stars","B","10.3"
"34","Marquise Brown",KC,"vs. PHI","2 out of 5 stars","B","10.1"
"35","Jerry Jeudy",CLE,"at BAL","3 out of 5 stars","B-","10.0"
"36","Calvin Ridley",TEN,"vs. LAR","3 out of 5 stars","C+","9.9"
"37","Chris Olave",NO,"vs. SF","4 out of 5 stars","B-","9.7"
"38","Keenan Allen",LAC,"at LV","3 out of 5 stars","C+","9.5"
"39","Jaylen Waddle",MIA,"vs. NE","4 out of 5 stars","C+","9.4"
"40","Khalil Shakir",BUF,"at NYJ","3 out of 5 stars","C+","9.3"
"41","Stefon Diggs",NE,"at MIA","3 out of 5 stars","C","9.2"
"42","Keon Coleman",BUF,"at NYJ","3 out of 5 stars","C","9.1"
"43","Michael Pittman Jr.",IND,"vs. DEN","3 out of 5 stars","C","9.0"
"44","Quentin Johnston",LAC,"at LV","3 out of 5 stars","C","8.9"
"45","Cedric Tillman",CLE,"at BAL","3 out of 5 stars","C","8.8"
"46","Matthew Golden",GB,"vs. WAS","2 out of 5 stars","C","8.3"
"47","Jayden Reed",GB,"vs. WAS","2 out of 5 stars","C","8.2"
"48","Rashid Shaheed",NO,"vs. SF","4 out of 5 stars","C","8.2"
"49","Cooper Kupp",SEA,"at PIT","2 out of 5 stars","C","8.1"
"50","Romeo Doubs",GB,"vs. WAS","2 out of 5 stars","C-","7.8"
"51","DeMario Douglas",NE,"at MIA","3 out of 5 stars","C-","7.7"
"52","Josh Downs",IND,"vs. DEN","3 out of 5 stars","C-","7.7"
"53","Kayshon Boutte",NE,"at MIA","3 out of 5 stars","C-","7.7"
"54","Rashod Bateman",BAL,"vs. CLE","4 out of 5 stars","C-","7.5"
"55","Wan'Dale Robinson",NYG,"at DAL","3 out of 5 stars","D+","7.5"
"56","Adam Thielen",MIN,"vs. ATL","4 out of 5 stars","C-","7.5"
"57","Marvin Mims Jr.",DEN,"at IND","4 out of 5 stars","D","7.4"
"58","Joshua Palmer",BUF,"at NYJ","3 out of 5 stars","D+","7.4"
"59","Xavier Legette",CAR,"at ARI","4 out of 5 stars","D","7.4"
"60","Jauan Jennings",SF,"at NO","2 out of 5 stars","D","7.3"
"61","Jayden Higgins",HOU,"vs. TB","2 out of 5 stars","D-","7.0"
"62","Calvin Austin III",PIT,"vs. SEA","3 out of 5 stars","D-","6.9"
"63","Darnell Mooney",ATL,"at MIN","3 out of 5 stars","D","6.9"
"64","Dyami Brown",JAC,"at CIN","3 out of 5 stars","F","6.8"
"65","Alec Pierce",IND,"vs. DEN","3 out of 5 stars","F","6.8"
"66","Dontayvion Wicks",GB,"vs. WAS","2 out of 5 stars","F","6.8"
"67","Elic Ayomanor",TEN,"vs. LAR","3 out of 5 stars","F","6.7"
"68","Jalen Nailor",MIN,"vs. ATL","4 out of 5 stars","F","6.7"
"69","Ray-Ray McCloud III",ATL,"at MIN","3 out of 5 stars","F","6.3"
"70","Luther Burden III",CHI,"at DET","2 out of 5 stars","F","6.3"
"71","DeAndre Hopkins",BAL,"vs. CLE","4 out of 5 stars","F","6.1"
"72","Andrei Iosivas",CIN,"vs. JAC","4 out of 5 stars","F","6.0"
"73","Troy Franklin",DEN,"at IND","4 out of 5 stars","F","5.8"
"74","Michael Wilson",ARI,"vs. CAR","3 out of 5 stars","F","5.5"
"75","Dont'e Thornton Jr.",LV,"vs. LAC","3 out of 5 stars","F","5.3"
"76","Tre Tucker",LV,"vs. LAC","3 out of 5 stars","F","5.2"
"77","JuJu Smith-Schuster",KC,"vs. PHI","2 out of 5 stars","F","5.0"
"78","Darius Slayton",NYG,"at DAL","3 out of 5 stars","F","5.0"
"79","Tyquan Thornton",KC,"vs. PHI","2 out of 5 stars","F","5.0"
"80","Malik Washington",MIA,"vs. NE","4 out of 5 stars","F","4.9"
"81","Isaac TeSlaa",DET,"vs. CHI","3 out of 5 stars","F","4.9"
"82","KaVontae Turpin",DAL,"vs. NYG","4 out of 5 stars","F","4.9"
"83","Tyler Lockett",TEN,"vs. LAR","3 out of 5 stars","F","4.9"
"84","Xavier Hutchinson",HOU,"vs. TB","2 out of 5 stars","F","4.8"
"85","Tutu Atwell",LAR,"at TEN","3 out of 5 stars","F","4.8"
"86","Olamide Zaccheaus",CHI,"at DET","2 out of 5 stars","F","4.6"
"87","Pat Bryant",DEN,"at IND","4 out of 5 stars","F","4.5"
"88","Brandin Cooks",NO,"vs. SF","4 out of 5 stars","F","4.4"
"89","Sterling Shepard",TB,"at HOU","3 out of 5 stars","F","4.4"
"90","Christian Kirk",HOU,"vs. TB","2 out of 5 stars","F","4.3"
"91","Tory Horton",SEA,"at PIT","2 out of 5 stars","F","4.1"
"92","Adonai Mitchell",IND,"vs. DEN","3 out of 5 stars","F","4.0"
"93","Josh Reynolds",NYJ,"vs. BUF","4 out of 5 stars","F","4.0"
"94","Nick Westbrook-Ikhine",MIA,"vs. NE","4 out of 5 stars","F","3.9"
"95","Noah Brown",WAS,"at GB","3 out of 5 stars","F","3.6"
"96","Jaylin Noel",HOU,"vs. TB","2 out of 5 stars","F","3.5"
"97","Hunter Renfrow",CAR,"at ARI","4 out of 5 stars","F","3.4"
"98","Jahan Dotson",PHI,"at KC","4 out of 5 stars","F","3.2"
"99","Jalen Tolbert",DAL,"vs. NYG","4 out of 5 stars","F","3.2"
"100","Xavier Worthy",KC,"vs. PHI","2 out of 5 stars","F","3.1"
