Rk,Player,Cmp,Att,Tgt,TD,Fmb,Off%,Day,G#,Week,Date,Age,Team,,Opp,Result,Cmp,Att,Inc,Cmp%,Yds,TD,Int,Pick6,TD%,Int%,Rate,Sk,Yds,Sk%,Y/A,AY/A,ANY/A,Y/C,Succ%,Att,Yds,Y/A,TD,1D,Succ%,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,1D,Succ%,TD,XPM,XPA,XP%,FGM,FGA,FG%,2PM,Sfty,Pts,Fmb,FR,Yds,FRTD,FF,OffSnp,Off%,DefSnp,Def%,STSnp,ST %,Pos.,-9999
11,Brandon Bolden,0,2,0,0,0,2.7,Sun,16,17,2023-12-31,33-339,LVR,@,IND,L 20-23,0,0,0,,0,0,0,0,,,,0,0,,,,,,,2,6,3.0,0,1,50.0,0,0,0,,0,,,0,,0,0,0,,0,0,,0,0,0,0,0,0,0,0,2,2.7,0,0.0,26,86.7,RB,BoldBr00
12,Adam Thielen,0,0,6,0,0,92.6,Sun,16,17,2023-12-31,33-131,CAR,@,JAX,L 0-26,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,6,6,38,6.3,0,100.0,6.3,1,66.7,0,0,0,,0,0,,0,0,0,0,0,0,0,0,50,92.6,0,0.0,0,0.0,WR,ThieAd00
13,Taysom Hill,1,2,2,1,0,34.3,Sun,16,17,2023-12-31,33-130,NOR,@,TAM,W 23-13,1,2,1,50.0,11,0,0,0,0.0,0.0,66.7,0,0,0.00,5.5,5.50,5.50,11.0,50.0,2,1,0.5,0,0,0.0,2,2,30,15.0,1,100.0,15.0,1,100.0,1,0,0,,0,0,,0,0,6,0,0,0,0,0,24,34.3,0,0.0,13,50.0,TE/QB,HillTa00
14,Randall Cobb,0,0,0,0,0,4.1,Thu,16,17,2023-12-28,33-128,NYJ,@,CLE,L 20-37,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,0,0,0,,0,,,0,,0,0,0,,0,0,,0,0,0,0,0,0,0,0,3,4.1,0,0.0,0,0.0,WR,CobbRa00
15,Matt Barkley,0,3,0,0,0,9.5,Sun,16,17,2023-12-31,33-114,JAX,,CAR,W 26-0,0,0,0,,0,0,0,0,,,,0,0,,,,,,,3,-3,-1.0,0,0,0.0,0,0,0,,0,,,0,,0,0,0,,0,0,,0,0,0,0,0,0,0,0,6,9.5,0,0.0,0,0.0,QB,BarkMa00
16,Geno Smith,23,3,0,0,1,100.0,Sun,16,17,2023-12-31,33-082,SEA,,PIT,L 23-30,23,33,10,69.7,290,1,0,0,3.0,0.0,106.9,1,9,2.94,8.8,9.39,8.85,12.6,50.0,3,33,11.0,0,1,33.3,0,0,0,,0,,,0,,0,0,0,,0,0,,0,0,0,1,0,0,0,0,49,100.0,0,0.0,0,0.0,QB,SmitGe00
17,Marquise Goodwin,0,0,0,0,0,18.3,Thu,16,17,2023-12-28,33-039,CLE,,NYJ,W 37-20,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,0,0,0,,0,,,0,,0,0,0,,0,0,,0,0,0,0,0,0,0,0,11,18.3,0,0.0,0,0.0,WR,GoodMa00
18,Cordarrelle Patterson,0,0,0,0,0,13.6,Sun,16,17,2023-12-31,32-289,ATL,@,CHI,L 17-37,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,0,0,0,,0,,,0,,0,0,0,,0,0,,0,0,0,0,0,0,0,0,8,13.6,0,0.0,8,25.0,RB,PattCo00
19,Derek Carr,24,3,0,0,0,91.4,Sun,16,17,2023-12-31,32-278,NOR,@,TAM,W 23-13,24,32,8,75.0,197,2,0,0,6.3,0.0,111.1,1,6,3.03,6.2,7.41,7.00,8.2,48.5,3,-3,-1.0,0,0,0.0,0,0,0,,0,,,0,,0,0,0,,0,0,,0,0,0,0,0,0,0,0,64,91.4,0,0.0,0,0.0,QB,CarrDe02
20,Kyle Juszczyk,0,0,3,0,0,55.7,Sun,16,17,2023-12-31,32-252,SFO,@,WAS,W 27-10,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,3,3,23,7.7,0,100.0,7.7,3,100.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,39,55.7,0,0.0,3,14.3,FB,JuszKy00
21,Logan Thomas,0,0,4,0,0,60.9,Sun,16,17,2023-12-31,32-183,WAS,,SFO,L 10-27,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,4,3,20,6.7,0,75.0,5.0,0,75.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,28,60.9,0,0.0,0,0.0,TE,ThomLo00
22,Blake Bell,0,0,0,0,0,20.4,Sun,16,17,2023-12-31,32-146,KAN,,CIN,W 25-17,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,0,0,0,,0,,,0,,0,0,0,,0,0,,0,0,0,0,0,0,0,0,11,20.4,0,0.0,4,14.8,TE,BellBl00
23,Trevor Siemian,32,4,0,0,0,100.0,Thu,16,17,2023-12-28,32-002,NYJ,@,CLE,L 20-37,32,45,13,71.1,261,1,1,1,2.2,2.2,83.7,2,8,4.26,5.8,5.24,4.85,8.2,38.3,4,13,3.3,0,2,50.0,0,0,0,,0,,,0,,0,0,0,,0,0,,0,0,0,0,0,0,0,0,73,100.0,0,0.0,0,0.0,QB,SiemTr00
24,Michael Burton,0,0,0,0,0,20.3,Sun,16,17,2023-12-31,31-333,DEN,,LAC,W 16-9,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,0,0,0,,0,,,0,,0,0,0,,0,0,,0,0,0,0,0,0,0,0,14,20.3,0,0.0,15,53.6,FB,BurtMi00
25,MyCole Pruitt,0,0,1,0,0,23.7,Sun,16,17,2023-12-31,31-282,ATL,@,CHI,L 17-37,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,1,1,14,14.0,0,100.0,14.0,1,100.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,14,23.7,0,0.0,8,25.0,TE,PruiMy00
26,Chris Manhertz,0,0,0,0,0,40.6,Sun,16,17,2023-12-31,31-265,DEN,,LAC,W 16-9,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,0,0,0,,0,,,0,,0,0,0,,0,0,,0,0,0,0,0,0,0,0,28,40.6,0,0.0,3,10.7,TE,ManhCh00
27,Robert Woods,0,0,4,0,0,63.9,Sun,16,17,2023-12-31,31-265,HOU,,TEN,W 26-3,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,4,4,58,14.5,0,100.0,14.5,3,100.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,39,63.9,0,0.0,1,4.2,WR,WoodRo02
28,Jordan Akins,0,0,1,0,0,20.0,Thu,16,17,2023-12-28,31-253,CLE,,NYJ,W 37-20,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,1,1,28,28.0,0,100.0,28.0,1,100.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,12,20.0,0,0.0,10,33.3,TE,AkinJo00
29,DeAndre Hopkins,0,0,7,0,0,85.5,Sun,16,17,2023-12-31,31-208,TEN,@,HOU,L 3-26,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,7,7,72,10.3,0,100.0,10.3,3,57.1,0,0,0,,0,0,,0,0,0,0,0,0,0,0,47,85.5,0,0.0,0,0.0,WR,HopkDe00
30,Darren Waller,0,0,6,0,0,66.2,Sun,16,17,2023-12-31,31-109,NYG,,LAR,L 25-26,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,6,5,51,10.2,0,83.3,8.5,2,83.3,0,0,0,,0,0,,0,0,0,0,0,0,0,0,49,66.2,0,0.0,0,0.0,TE,WallDa01
31,Tyler Lockett,0,0,5,0,0,81.6,Sun,16,17,2023-12-31,31-094,SEA,,PIT,L 23-30,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,5,1,10,10.0,0,20.0,2.0,0,20.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,40,81.6,0,0.0,0,0.0,WR,LockTy00
32,Chris Conley,0,0,0,0,0,31.4,Sun,16,17,2023-12-31,31-067,SFO,@,WAS,W 27-10,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,0,0,0,,0,,,0,,0,0,0,,0,0,,0,0,0,0,0,0,0,0,22,31.4,0,0.0,12,57.1,WR,ConlCh00
33,Odell Beckham Jr.,0,0,1,0,0,31.6,Sun,16,17,2023-12-31,31-056,BAL,,MIA,W 56-19,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,1,1,33,33.0,0,100.0,33.0,1,100.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,18,31.6,0,0.0,0,0.0,WR,BeckOd00
34,Alex Erickson,0,0,8,0,0,93.8,Sun,16,17,2023-12-31,31-055,LAC,@,DEN,L 9-16,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,8,7,98,14.0,0,87.5,12.3,5,62.5,0,0,0,,0,0,,0,0,0,0,0,0,0,0,61,93.8,0,0.0,5,17.9,WR,EricAl01
35,Davante Adams,0,0,21,2,0,97.3,Sun,16,17,2023-12-31,31-007,LVR,@,IND,L 20-23,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,21,13,126,9.7,2,61.9,6.0,9,47.6,2,0,0,,0,0,,0,0,12,0,0,0,0,0,73,97.3,0,0.0,0,0.0,WR,AdamDa01
36,Tyler Higbee,0,0,7,0,0,93.5,Sun,16,17,2023-12-31,30-364,LAR,@,NYG,W 26-25,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,7,6,62,10.3,0,85.7,8.9,5,85.7,0,0,0,,0,0,,0,0,0,0,0,0,0,0,58,93.5,0,0.0,1,3.3,TE,HigbTy00
37,Phillip Dorsett,0,0,2,0,0,40.6,Sun,16,17,2023-12-31,30-360,DEN,,LAC,W 16-9,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,2,0,0,,0,0.0,0.0,0,0.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,28,40.6,0,0.0,0,0.0,WR,DorsPh00
38,DeVante Parker,0,0,2,0,0,28.3,Sun,16,17,2023-12-31,30-345,NWE,@,BUF,L 21-27,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,2,1,15,15.0,0,50.0,7.5,1,50.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,15,28.3,0,0.0,0,0.0,WR,ParkDe01
39,Sterling Shepard,0,0,1,0,0,6.8,Sun,16,17,2023-12-31,30-324,NYG,,LAR,L 25-26,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,1,0,0,,0,0.0,0.0,0,0.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,5,6.8,0,0.0,0,0.0,WR,ShepSt00
40,Nick Vannett,0,0,0,0,0,16.9,Sun,16,17,2023-12-31,30-300,LAC,@,DEN,L 9-16,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,0,0,0,,0,,,0,,0,0,0,,0,0,,0,0,0,0,0,0,0,0,11,16.9,0,0.0,9,32.1,TE,VannNi00
41,Taylor Heinicke,10,4,0,1,0,88.1,Sun,16,17,2023-12-31,30-291,ATL,@,CHI,L 17-37,10,29,19,34.5,163,1,3,0,3.4,10.3,26.1,2,7,6.45,5.6,1.66,1.32,16.3,22.6,4,46,11.5,1,3,75.0,0,0,0,,0,,,0,,1,0,0,,0,0,,0,0,6,0,0,0,0,0,52,88.1,0,0.0,0,0.0,QB,HeinTa00
42,DeAndre Carter,0,0,0,0,0,2.7,Sun,16,17,2023-12-31,30-265,LVR,@,IND,L 20-23,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,0,0,0,,0,,,0,,0,0,0,,0,0,,0,0,0,0,0,0,0,0,2,2.7,0,0.0,13,43.3,WR,CartDe02
43,Melvin Gordon,0,6,0,1,0,14.0,Sun,16,17,2023-12-31,30-262,BAL,,MIA,W 56-19,0,0,0,,0,0,0,0,,,,0,0,,,,,,,6,10,1.7,1,1,33.3,0,0,0,,0,,,0,,1,0,0,,0,0,,0,0,6,0,0,0,0,0,8,14.0,0,0.0,0,0.0,RB,GordMe00
44,Robbie Chosen,0,0,1,0,0,18.8,Sun,16,17,2023-12-31,30-236,MIA,@,BAL,L 19-56,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,1,0,0,,0,0.0,0.0,0,0.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,13,18.8,0,0.0,0,0.0,WR,AndeRo04
45,Nelson Agholor,0,0,2,0,0,45.6,Sun,16,17,2023-12-31,30-221,BAL,,MIA,W 56-19,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,2,2,18,9.0,0,100.0,9.0,1,50.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,26,45.6,0,0.0,0,0.0,WR,AghoNe00
46,Ameer Abdullah,0,1,1,0,0,40.0,Sun,16,17,2023-12-31,30-201,LVR,@,IND,L 20-23,0,0,0,,0,0,0,0,,,,0,0,,,,,,,1,4,4.0,0,0,100.0,1,1,18,18.0,0,100.0,18.0,1,100.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,30,40.0,0,0.0,19,63.3,RB,AbduAm00
47,Cooper Kupp,0,0,6,1,0,98.4,Sun,16,17,2023-12-31,30-199,LAR,@,NYG,W 26-25,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,6,4,27,6.8,1,66.7,4.5,2,50.0,1,0,0,,0,0,,0,0,6,0,0,0,0,0,61,98.4,0,0.0,1,3.3,WR,KuppCo00
48,Chris Moore,0,0,3,0,0,76.4,Sun,16,17,2023-12-31,30-198,TEN,@,HOU,L 3-26,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,3,1,32,32.0,0,33.3,10.7,1,33.3,0,0,0,,0,0,,0,0,0,0,0,0,0,0,42,76.4,0,0.0,7,29.2,WR,MoorCh00
49,Jamison Crowder,0,0,0,0,0,26.1,Sun,16,17,2023-12-31,30-197,WAS,,SFO,L 10-27,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,0,0,0,,0,,,0,,0,0,0,,0,0,,0,0,0,0,0,0,0,0,12,26.1,0,0.0,2,9.5,WR,CrowJa00
50,C.J. Ham,0,0,0,0,0,7.5,Sun,16,17,2023-12-31,30-162,MIN,,GNB,L 10-33,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,0,0,0,,0,,,0,,0,0,0,,0,0,,0,0,0,0,0,0,0,0,4,7.5,0,0.0,15,62.5,FB,HamxC.00
51,Dak Prescott,26,2,0,0,1,100.0,Sat,16,17,2023-12-30,30-154,DAL,,DET,W 20-19,26,38,12,68.4,345,2,1,0,5.3,2.6,103.5,3,22,7.32,9.1,8.95,7.76,13.3,51.2,2,5,2.5,0,0,50.0,0,0,0,,0,,,0,,0,0,0,,0,0,,0,0,0,1,0,0,0,0,65,100.0,0,0.0,0,0.0,QB,PresDa01
52,Mike Evans,0,0,4,0,0,82.1,Sun,16,17,2023-12-31,30-132,TAM,,NOR,L 13-23,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,4,3,70,23.3,0,75.0,17.5,2,50.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,46,82.1,0,0.0,0,0.0,WR,EvanMi00
53,Allen Robinson,0,0,0,0,0,66.7,Sun,16,17,2023-12-31,30-129,PIT,@,SEA,W 30-23,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,0,0,0,,0,,,0,,0,0,0,,0,0,,0,0,0,0,0,0,0,0,48,66.7,0,0.0,1,3.6,WR,RobiAl02
54,Mack Hollins,0,0,0,0,0,28.8,Sun,16,17,2023-12-31,30-106,ATL,@,CHI,L 17-37,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,0,0,0,,0,,,0,,0,0,0,,0,0,,0,0,0,0,0,0,0,0,17,28.8,0,0.0,19,59.4,WR,HollMa00
55,Mo Alie-Cox,0,0,3,0,0,60.7,Sun,16,17,2023-12-31,30-103,IND,,LVR,W 23-20,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,3,2,18,9.0,0,66.7,6.0,1,66.7,0,0,0,,0,0,,0,0,0,0,0,0,0,0,34,60.7,0,0.0,10,33.3,TE,AlieMo00
56,Brandin Cooks,0,0,8,1,0,78.5,Sat,16,17,2023-12-30,30-096,DAL,,DET,W 20-19,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,8,5,60,12.0,1,62.5,7.5,4,50.0,1,0,0,,0,0,,0,0,6,0,0,0,0,0,51,78.5,0,0.0,1,3.8,WR,CookBr00
57,George Kittle,0,0,4,0,0,91.4,Sun,16,17,2023-12-31,30-083,SFO,@,WAS,W 27-10,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,4,3,29,9.7,0,75.0,7.3,1,75.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,64,91.4,0,0.0,0,0.0,TE,KittGe00
58,C.J. Beathard,17,3,0,0,0,90.5,Sun,16,17,2023-12-31,30-045,JAX,,CAR,W 26-0,17,24,7,70.8,178,0,0,0,0.0,0.0,92.0,3,16,11.11,7.4,7.42,6.00,10.5,48.1,3,24,8.0,0,1,33.3,0,0,0,,0,,,0,,0,0,0,,0,0,,0,0,0,0,0,0,0,0,57,90.5,0,0.0,0,0.0,QB,BeatC.00
59,Byron Pringle,0,0,1,0,0,21.7,Sun,16,17,2023-12-31,30-044,WAS,,SFO,L 10-27,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,1,0,0,,0,0.0,0.0,0,0.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,10,21.7,0,0.0,13,61.9,WR,PrinBy00
60,Stefon Diggs,0,1,7,0,0,65.2,Sun,16,17,2023-12-31,30-032,BUF,,NWE,W 27-21,0,0,0,,0,0,0,0,,,,0,0,,,,,,,1,5,5.0,0,1,100.0,7,4,26,6.5,0,57.1,3.7,1,57.1,0,0,0,,0,0,,0,0,0,0,0,0,0,0,45,65.2,0,0.0,0,0.0,WR,DiggSt00
61,Derrick Henry,0,12,1,0,0,41.8,Sun,16,17,2023-12-31,29-361,TEN,@,HOU,L 3-26,0,0,0,,0,0,0,0,,,,0,0,,,,,,,12,42,3.5,0,2,33.3,1,0,0,,0,0.0,0.0,0,0.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,23,41.8,0,0.0,0,0.0,RB,HenrDe00
62,Tyreek Hill,0,1,12,0,0,72.5,Sun,16,17,2023-12-31,29-305,MIA,@,BAL,L 19-56,0,0,0,,0,0,0,0,,,,0,0,,,,,,,1,0,0.0,0,0,0.0,12,6,76,12.7,0,50.0,6.3,4,50.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,50,72.5,0,0.0,0,0.0,WR,HillTy00
63,Trent Taylor,0,0,0,0,0,36.5,Sun,16,17,2023-12-31,29-245,CHI,,ATL,W 37-17,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,0,0,0,,0,,,0,,0,0,0,,0,0,,0,0,0,0,0,0,0,0,27,36.5,0,0.0,3,9.4,WR,TaylTr02
64,Robert Tonyan,0,0,4,0,0,66.2,Sun,16,17,2023-12-31,29-245,CHI,,ATL,W 37-17,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,4,3,40,13.3,0,75.0,10.0,2,50.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,49,66.2,0,0.0,12,37.5,TE,TonyRo00
65,Eric Saubert,0,0,1,0,0,29.5,Sun,16,17,2023-12-31,29-244,HOU,,TEN,W 26-3,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,1,1,2,2.0,0,100.0,2.0,0,100.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,18,29.5,0,0.0,16,66.7,TE,SaubEr00
66,Pharaoh Brown,0,0,1,0,1,67.9,Sun,16,17,2023-12-31,29-241,NWE,@,BUF,L 21-27,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,1,1,5,5.0,0,100.0,5.0,0,0.0,0,0,0,,0,0,,0,0,0,1,0,0,0,0,36,67.9,0,0.0,14,48.3,TE,BrowPh01
67,Dare Ogunbowale,0,1,0,0,0,18.0,Sun,16,17,2023-12-31,29-241,HOU,,TEN,W 26-3,0,0,0,,0,0,0,0,,,,0,0,,,,,,,1,0,0.0,0,0,0.0,0,0,0,,0,,,0,,0,0,0,,0,0,,0,0,0,0,0,0,0,0,11,18.0,0,0.0,17,70.8,RB,OgunDa00
68,Alex Armah,0,0,0,0,0,10.9,Sun,16,17,2023-12-31,29-228,WAS,,SFO,L 10-27,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,0,0,0,,0,,,0,,0,0,0,,0,0,,0,0,0,0,0,0,0,0,5,10.9,0,0.0,16,76.2,RB,ArmaAl00
69,Patrick Ricard,0,0,1,1,0,52.6,Sun,16,17,2023-12-31,29-218,BAL,,MIA,W 56-19,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,1,1,4,4.0,1,100.0,4.0,1,100.0,1,0,0,,0,0,,0,0,6,0,0,0,0,0,30,52.6,0,0.0,5,16.7,FB,RicaPa00
70,Gerald Everett,0,1,9,0,0,69.2,Sun,16,17,2023-12-31,29-189,LAC,@,DEN,L 9-16,0,0,0,,0,0,0,0,,,,0,0,,,,,,,1,6,6.0,0,0,100.0,9,4,31,7.8,0,44.4,3.4,1,11.1,0,0,0,,0,0,,0,0,0,0,0,0,0,0,45,69.2,0,0.0,0,0.0,TE,EverGe00
71,Kalif Raymond,0,0,1,0,0,27.5,Sat,16,17,2023-12-30,29-144,DET,@,DAL,L 19-20,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,1,1,11,11.0,0,100.0,11.0,1,100.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,19,27.5,0,0.0,4,15.4,WR,RaymKa00
72,Evan Engram,0,0,6,0,0,68.3,Sun,16,17,2023-12-31,29-120,JAX,,CAR,W 26-0,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,6,6,60,10.0,0,100.0,10.0,4,83.3,0,0,0,,0,0,,0,0,0,0,0,0,0,0,43,68.3,0,0.0,0,0.0,TE,EngrEv00
73,Godwin Igwebuike,0,0,0,0,0,0.0,Sun,16,17,2023-12-31,29-112,PIT,@,SEA,W 30-23,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,0,0,0,,0,,,0,,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,0,0.0,13,46.4,RB,IgweGo00
74,Demarcus Robinson,0,0,10,0,2,91.9,Sun,16,17,2023-12-31,29-101,LAR,@,NYG,W 26-25,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,10,6,92,15.3,0,60.0,9.2,3,50.0,0,0,0,,0,0,,0,0,0,2,0,0,0,0,57,91.9,0,0.0,0,0.0,WR,RobiDe01
