Rk,Player,Cmp,Att,Tgt,TD,Fmb,Off%,Day,G#,Week,Date,Age,Team,,Opp,Result,Cmp,Att,Inc,Cmp%,Yds,TD,Int,Pick6,TD%,Int%,Rate,Sk,Yds,Sk%,Y/A,AY/A,ANY/A,Y/C,Succ%,Att,Yds,Y/A,TD,1D,Succ%,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,1D,Succ%,TD,XPM,XPA,XP%,FGM,FGA,FG%,2PM,Sfty,Pts,Fmb,FR,Yds,FRTD,FF,OffSnp,Off%,DefSnp,Def%,STSnp,ST %,Pos.,-9999
1,Marcedes Lewis,0,0,1,0,0,40.0,Sun,11,11,2023-11-19,39-184,CHI,@,DET,L 26-31,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,1,0,0,,0,0.0,0.0,0,0.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,30,40.0,0,0.0,1,3.8,TE,LewiMa00
2,Matthew Stafford,17,2,0,0,0,100.0,Sun,10,11,2023-11-19,35-285,LAR,,SEA,W 17-16,17,31,14,54.8,190,1,1,0,3.2,3.2,70.6,1,5,3.13,6.1,5.32,5.00,11.2,37.5,2,1,0.5,0,0,0.0,0,0,0,,0,,,0,,0,0,0,,0,0,,0,0,0,0,0,0,0,0,67,100.0,0,0.0,0,0.0,QB,StafMa00
3,Russell Wilson,27,2,0,0,0,100.0,Sun,10,11,2023-11-19,34-355,DEN,,MIN,W 21-20,27,35,8,77.1,259,1,0,0,2.9,0.0,106.7,2,10,5.41,7.4,7.97,7.27,9.6,51.4,2,1,0.5,0,1,50.0,0,0,0,,0,,,0,,0,0,0,,0,0,,0,0,0,0,0,0,0,0,55,100.0,0,0.0,0,0.0,QB,WilsRu00
4,Julio Jones,0,0,2,0,0,57.1,Mon,10,11,2023-11-20,34-290,PHI,@,KAN,W 21-17,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,2,2,5,2.5,0,100.0,2.5,0,50.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,32,57.1,0,0.0,0,0.0,WR,JoneJu02
5,Travis Kelce,0,0,9,1,1,93.7,Mon,10,11,2023-11-20,34-046,KAN,,PHI,L 17-21,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,9,7,44,6.3,1,77.8,4.9,3,66.7,1,0,0,,0,0,,0,0,6,1,0,0,0,0,74,93.7,0,0.0,0,0.0,TE,KelcTr00
6,Latavius Murray,0,10,0,0,0,31.6,Sun,11,11,2023-11-19,33-305,BUF,,NYJ,W 32-6,0,0,0,,0,0,0,0,,,,0,0,,,,,,,10,35,3.5,0,3,70.0,0,0,0,,0,,,0,,0,0,0,,0,0,,0,0,0,0,0,0,0,0,24,31.6,0,0.0,0,0.0,RB,MurrLa00
7,Brandon Bolden,0,0,0,0,0,0.0,Sun,11,11,2023-11-19,33-297,LVR,@,MIA,L 13-20,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,0,0,0,,0,,,0,,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,0,0.0,23,88.5,RB,BoldBr00
8,Adam Thielen,0,0,11,0,1,89.8,Sun,10,11,2023-11-19,33-089,CAR,,DAL,L 10-33,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,11,8,74,9.3,0,72.7,6.7,5,63.6,0,0,0,,0,0,,0,0,0,1,0,0,0,0,53,89.8,0,0.0,0,0.0,WR,ThieAd00
9,Geno Smith,22,1,0,0,0,87.7,Sun,10,11,2023-11-19,33-040,SEA,@,LAR,L 16-17,22,34,12,64.7,233,1,0,0,2.9,0.0,94.4,2,13,5.56,6.9,7.44,6.67,10.6,41.7,1,-1,-1.0,0,0,0.0,0,0,0,,0,,,0,,0,0,0,,0,0,,0,0,0,0,0,0,0,0,57,87.7,0,0.0,0,0.0,QB,SmitGe00
10,Kyle Juszczyk,0,0,0,0,0,41.7,Sun,10,11,2023-11-19,32-210,SFO,,TAM,W 27-14,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,0,0,0,,0,,,0,,0,0,0,,0,0,,0,0,0,0,0,0,0,0,25,41.7,0,0.0,0,0.0,FB,JuszKy00
11,Logan Thomas,0,0,8,0,1,70.4,Sun,11,11,2023-11-19,32-141,WAS,,NYG,L 19-31,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,8,5,58,11.6,0,62.5,7.3,1,62.5,0,0,0,,0,0,,0,0,0,1,0,0,0,0,57,70.4,0,0.0,0,0.0,TE,ThomLo00
12,Blake Bell,0,0,0,0,0,3.8,Mon,10,11,2023-11-20,32-105,KAN,,PHI,L 17-21,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,0,0,0,,0,,,0,,0,0,0,,0,0,,0,0,0,0,0,0,0,0,3,3.8,0,0.0,4,15.4,TE,BellBl00
13,Michael Burton,0,0,0,0,0,16.4,Sun,10,11,2023-11-19,31-291,DEN,,MIN,W 21-20,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,0,0,0,,0,,,0,,0,0,0,,0,0,,0,0,0,0,0,0,0,0,9,16.4,0,0.0,16,59.3,FB,BurtMi00
14,Raheem Mostert,0,22,2,0,0,78.6,Sun,10,11,2023-11-19,31-224,MIA,,LVR,W 20-13,0,0,0,,0,0,0,0,,,,0,0,,,,,,,22,86,3.9,0,6,50.0,2,1,7,7.0,0,50.0,3.5,0,0.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,55,78.6,0,0.0,0,0.0,RB,MostRa00
15,Chris Manhertz,0,0,0,0,0,32.7,Sun,10,11,2023-11-19,31-223,DEN,,MIN,W 21-20,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,0,0,0,,0,,,0,,0,0,0,,0,0,,0,0,0,0,0,0,0,0,18,32.7,0,0.0,5,18.5,TE,ManhCh00
16,Robert Woods,0,0,8,0,0,74.6,Sun,10,11,2023-11-19,31-223,HOU,,ARI,W 21-16,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,8,5,44,8.8,0,62.5,5.5,3,50.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,50,74.6,0,0.0,0,0.0,WR,WoodRo02
17,Jordan Akins,0,0,0,0,0,20.0,Sun,10,11,2023-11-19,31-214,CLE,,PIT,W 13-10,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,0,0,0,,0,,,0,,0,0,0,,0,0,,0,0,0,0,0,0,0,0,15,20.0,0,0.0,12,41.4,TE,AkinJo00
18,Keenan Allen,0,0,16,1,0,93.8,Sun,10,11,2023-11-19,31-206,LAC,@,GNB,L 20-23,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,16,10,116,11.6,1,62.5,7.3,4,50.0,1,0,0,,0,0,,0,0,6,0,0,0,0,0,61,93.8,0,0.0,0,0.0,WR,AlleKe00
19,Jerick McKinnon,0,1,3,0,0,30.4,Mon,10,11,2023-11-20,31-201,KAN,,PHI,L 17-21,0,0,0,,0,0,0,0,,,,0,0,,,,,,,1,7,7.0,0,1,100.0,3,2,8,4.0,0,66.7,2.7,0,33.3,0,0,0,,0,0,,0,0,0,0,0,0,0,0,24,30.4,0,0.0,16,61.5,RB,McKiJe00
20,DeAndre Hopkins,0,0,5,1,0,62.5,Sun,10,11,2023-11-19,31-166,TEN,@,JAX,L 14-34,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,5,4,59,14.8,1,80.0,11.8,2,40.0,1,0,0,,0,0,,0,0,6,0,0,0,0,0,25,62.5,0,0.0,0,0.0,WR,HopkDe00
21,Tyler Lockett,0,0,7,0,0,55.4,Sun,10,11,2023-11-19,31-052,SEA,@,LAR,L 16-17,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,7,5,51,10.2,0,71.4,7.3,4,71.4,0,0,0,,0,0,,0,0,0,0,0,0,0,0,36,55.4,0,0.0,0,0.0,WR,LockTy00
22,Tyler Kroft,0,0,0,0,0,30.0,Sun,10,11,2023-11-19,31-035,MIA,,LVR,W 20-13,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,0,0,0,,0,,,0,,0,0,0,,0,0,,0,0,0,0,0,0,0,0,21,30.0,0,0.0,9,34.6,TE,KrofTy00
23,Alex Erickson,0,0,1,0,0,78.5,Sun,10,11,2023-11-19,31-013,LAC,@,GNB,L 20-23,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,1,1,12,12.0,0,100.0,12.0,1,100.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,51,78.5,0,0.0,0,0.0,WR,EricAl01
24,Odell Beckham Jr.,0,0,7,0,0,34.8,Thu,11,11,2023-11-16,31-011,BAL,,CIN,W 34-20,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,7,4,116,29.0,0,57.1,16.6,4,57.1,0,0,0,,0,0,,0,0,0,0,0,0,0,0,23,34.8,0,0.0,0,0.0,WR,BeckOd00
25,Davante Adams,0,0,13,1,0,98.4,Sun,11,11,2023-11-19,30-330,LVR,@,MIA,L 13-20,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,13,7,82,11.7,1,53.8,6.3,2,23.1,1,0,0,,0,0,,0,0,6,0,0,0,0,0,60,98.4,0,0.0,0,0.0,WR,AdamDa01
26,Tyler Higbee,0,0,3,0,0,98.5,Sun,10,11,2023-11-19,30-322,LAR,,SEA,W 17-16,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,3,1,17,17.0,0,33.3,5.7,1,33.3,0,0,0,,0,0,,0,0,0,0,0,0,0,0,66,98.5,0,0.0,0,0.0,TE,HigbTy00
27,C.J. Uzomah,0,0,0,0,0,10.5,Sun,10,11,2023-11-19,30-309,NYJ,@,BUF,L 6-32,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,0,0,0,,0,,,0,,0,0,0,,0,0,,0,0,0,0,0,0,0,0,6,10.5,0,0.0,15,55.6,TE,UzomC.00
28,Sterling Shepard,0,0,3,0,0,47.3,Sun,11,11,2023-11-19,30-282,NYG,@,WAS,W 31-19,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,3,1,5,5.0,0,33.3,1.7,0,0.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,26,47.3,0,0.0,0,0.0,WR,ShepSt00
29,Nick Vannett,0,0,0,0,0,16.9,Sun,10,11,2023-11-19,30-258,LAC,@,GNB,L 20-23,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,0,0,0,,0,,,0,,0,0,0,,0,0,,0,0,0,0,0,0,0,0,11,16.9,0,0.0,13,50.0,TE,VannNi00
30,DeAndre Carter,0,0,0,0,0,4.9,Sun,11,11,2023-11-19,30-223,LVR,@,MIA,L 13-20,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,0,0,0,,0,,,0,,0,0,0,,0,0,,0,0,0,0,0,0,0,0,3,4.9,0,0.0,8,30.8,WR,CartDe02
31,Robbie Chosen,0,0,2,0,0,7.1,Sun,10,11,2023-11-19,30-194,MIA,,LVR,W 20-13,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,2,2,39,19.5,0,100.0,19.5,1,100.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,5,7.1,0,0.0,0,0.0,WR,AndeRo04
