Rk,Player,Cmp,Att,Tgt,TD,Fmb,Off%,Day,G#,Week,Date,Age,Team,,Opp,Result,Cmp,Att,Inc,Cmp%,Yds,TD,Int,Pick6,TD%,Int%,Rate,Sk,Yds,Sk%,Y/A,AY/A,ANY/A,Y/C,Succ%,Att,Yds,Y/A,TD,1D,Succ%,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,1D,Succ%,TD,XPM,XPA,XP%,FGM,FGA,FG%,2PM,Sfty,Pts,Fmb,FR,Yds,FRTD,FF,OffSnp,Off%,DefSnp,Def%,STSnp,ST %,Pos.,-9999
1,Marcedes Lewis,0,0,0,0,0,15.1,Sun,2,2,2023-09-17,39-121,CHI,@,TAM,L 17-27,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,0,0,0,,0,,,0,,0,0,0,,0,0,,0,0,0,0,0,0,0,0,8,15.1,0,0.0,0,0.0,TE,LewiMa00
2,Matthew Slater,0,0,0,0,0,0.0,Sun,2,2,2023-09-17,38-008,NWE,,MIA,L 17-24,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,0,0,0,,0,,,0,,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,0,0.0,22,88.0,WR,SlatMa00
3,Jimmy Graham,0,0,0,0,0,13.0,Mon,2,2,2023-09-18,36-298,NOR,@,CAR,W 20-17,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,0,0,0,,0,,,0,,0,0,0,,0,0,,0,0,0,0,0,0,0,0,10,13.0,0,0.0,0,0.0,TE,GrahJi00
4,Andy Dalton,0,0,0,0,0,1.7,Mon,2,2,2023-09-18,35-324,CAR,,NOR,L 17-20,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,0,0,0,,0,,,0,,0,0,0,,0,0,,0,0,0,0,0,0,0,0,1,1.7,0,0.0,0,0.0,QB,DaltAn00
5,Matthew Stafford,34,4,0,0,0,100.0,Sun,2,2,2023-09-17,35-222,LAR,,SFO,L 23-30,34,55,21,61.8,307,1,2,0,1.8,3.6,67.8,1,10,1.79,5.6,4.31,4.05,9.0,50.0,4,17,4.3,0,1,25.0,0,0,0,,0,,,0,,0,0,0,,0,0,,0,0,0,0,0,0,0,0,80,100.0,0,0.0,0,0.0,QB,StafMa00
6,Taiwan Jones,0,0,0,0,0,0.0,Sun,2,2,2023-09-17,35-053,NYG,@,ARI,W 31-28,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,0,0,0,,0,,,0,,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,0,0.0,17,60.7,RB,JoneTa00
7,Ryan Tannehill,20,1,0,1,0,100.0,Sun,2,2,2023-09-17,35-052,TEN,,LAC,W 27-24 (OT),20,24,4,83.3,246,1,0,0,4.2,0.0,123.3,5,46,17.24,10.3,11.08,7.59,12.3,48.3,1,12,12.0,1,1,100.0,0,0,0,,0,,,0,,1,0,0,,0,0,,0,0,6,0,0,0,0,0,65,100.0,0,0.0,0,0.0,QB,TannRy00
8,Kirk Cousins,31,0,0,0,1,100.0,Thu,2,2,2023-09-14,35-026,MIN,@,PHI,L 28-34,31,44,13,70.5,364,4,0,0,9.1,0.0,125.6,2,18,4.35,8.3,10.09,9.26,11.7,47.8,0,0,,0,0,,0,0,0,,0,,,0,,0,0,0,,0,0,,0,0,0,1,0,0,0,0,58,100.0,0,0.0,0,0.0,QB,CousKi00
9,Russell Wilson,18,6,0,0,1,100.0,Sun,2,2,2023-09-17,34-292,DEN,,WAS,L 33-35,18,32,14,56.3,308,3,1,0,9.4,3.1,107.3,7,31,17.95,9.6,10.09,7.49,17.1,38.5,6,56,9.3,0,6,100.0,0,0,0,,0,,,0,,0,0,0,,0,0,,0,0,0,1,0,0,0,0,66,100.0,0,0.0,0,0.0,QB,WilsRu00
10,Travis Kelce,0,0,9,1,0,64.2,Sun,2,2,2023-09-17,33-347,KAN,@,JAX,W 17-9,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,9,4,26,6.5,1,44.4,2.9,1,44.4,1,0,0,,0,0,,0,0,6,0,0,0,0,0,43,64.2,0,0.0,0,0.0,TE,KelcTr00
11,Latavius Murray,0,6,2,1,0,23.1,Sun,2,2,2023-09-17,33-242,BUF,,LVR,W 38-10,0,0,0,,0,0,0,0,,,,0,0,,,,,,,6,22,3.7,1,2,50.0,2,2,9,4.5,0,100.0,4.5,1,50.0,1,0,0,,0,0,,0,0,6,0,0,0,0,0,18,23.1,0,0.0,0,0.0,RB,MurrLa00
12,Brandon Bolden,0,0,0,0,0,0.0,Sun,2,2,2023-09-17,33-234,LVR,@,BUF,L 10-38,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,0,0,0,,0,,,0,,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,0,0.0,14,63.6,RB,BoldBr00
13,Marvin Jones,0,0,0,0,0,51.5,Sun,2,2,2023-09-17,33-189,DET,,SEA,L 31-37 (OT),0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,0,0,0,,0,,,0,,0,0,0,,0,0,,0,0,0,0,0,0,0,0,34,51.5,0,0.0,0,0.0,WR,JoneMa02
14,Adam Thielen,0,0,9,1,0,86.7,Mon,2,2,2023-09-18,33-027,CAR,,NOR,L 17-20,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,9,7,54,7.7,1,77.8,6.0,4,55.6,1,0,0,,0,0,,1,0,8,0,0,0,0,0,52,86.7,0,0.0,0,0.0,WR,ThieAd00
15,Randall Cobb,0,0,1,0,0,48.9,Sun,2,2,2023-09-17,33-026,NYJ,@,DAL,L 10-30,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,1,0,0,,0,0.0,0.0,0,0.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,23,48.9,0,0.0,0,0.0,WR,CobbRa00
16,Taysom Hill,1,9,2,0,0,40.3,Mon,2,2,2023-09-18,33-026,NOR,@,CAR,W 20-17,1,1,0,100.0,8,0,0,0,0.0,0.0,100.0,0,0,0.00,8.0,8.00,8.00,8.0,100.0,9,75,8.3,0,5,88.9,2,1,-1,-1.0,0,50.0,-0.5,0,0.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,31,40.3,0,0.0,10,37.0,TE/QB,HillTa00
17,Geno Smith,32,3,0,0,0,100.0,Sun,2,2,2023-09-17,32-342,SEA,@,DET,W 37-31 (OT),32,41,9,78.0,328,2,0,0,4.9,0.0,116.3,1,17,2.38,8.0,8.98,8.36,10.3,64.3,3,20,6.7,0,0,33.3,0,0,0,,0,,,0,,0,0,0,,0,0,,0,0,0,0,0,0,0,0,72,100.0,0,0.0,0,0.0,QB,SmitGe00
18,Zach Ertz,0,0,8,0,0,67.7,Sun,2,2,2023-09-17,32-311,ARI,,NYG,L 28-31,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,8,6,56,9.3,0,75.0,7.0,2,62.5,0,0,0,,0,0,,0,0,0,0,0,0,0,0,44,67.7,0,0.0,0,0.0,TE,ErtzZa00
19,Marquise Goodwin,0,0,2,0,0,17.2,Mon,2,2,2023-09-18,32-303,CLE,@,PIT,L 22-26,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,2,0,0,,0,0.0,0.0,0,0.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,15,17.2,0,0.0,0,0.0,WR,GoodMa00
20,Derek Carr,21,3,0,0,0,89.6,Mon,2,2,2023-09-18,32-174,NOR,@,CAR,W 20-17,21,36,15,58.3,228,0,1,0,0.0,2.8,65.5,4,29,10.00,6.3,5.08,3.85,10.9,45.0,3,-4,-1.3,0,0,0.0,0,0,0,,0,,,0,,0,0,0,,0,0,,0,0,0,0,0,0,0,0,69,89.6,0,0.0,0,0.0,QB,CarrDe02
21,Kyle Juszczyk,0,0,0,0,0,42.1,Sun,2,2,2023-09-17,32-147,SFO,@,LAR,W 30-23,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,0,0,0,,0,,,0,,0,0,0,,0,0,,0,0,0,0,0,0,0,0,24,42.1,0,0.0,0,0.0,FB,JuszKy00
