rk,player,st_percent_3,day,g_number,week,date,age,team,x10,opp,result,off_snp,off_percent,def_snp,def_percent,st_snp,st_percent_18,pos,x9999
16,Matthew Slater,79.2,Sun,7,7,2023-10-22,38-043,NWE,NA,BUF,W 29-25,0,0,1,1.4,19,79.2,WR,SlatMa00
37,Brandon Bolden,87,Sun,7,7,2023-10-22,33-269,LVR,@,CHI,L 12-30,0,0,0,0,20,87,RB,BoldBr00
54,Taysom Hill,31.3,Thu,7,7,2023-10-19,33-057,NOR,NA,JAX,L 24-31,52,57.8,0,0,10,31.3,TE/QB,HillTa00
80,Cordarrelle Patterson,19,Sun,7,7,2023-10-22,32-219,ATL,@,TAM,W 16-13,26,40,0,0,4,19,RB,PattCo00
98,Blake Bell,15.4,Sun,7,7,2023-10-22,32-076,KAN,NA,LAC,W 31-17,17,25,0,0,4,15.4,TE,BellBl00
122,Michael Burton,56,Sun,7,7,2023-10-22,31-263,DEN,NA,GNB,W 19-17,12,20.3,0,0,14,56,FB,BurtMi00
161,MyCole Pruitt,4.8,Sun,7,7,2023-10-22,31-212,ATL,@,TAM,W 16-13,25,38.5,0,0,1,4.8,TE,PruiMy00
167,Damien Williams,8.3,Sun,7,7,2023-10-22,31-202,ARI,@,SEA,L 10-20,12,18.2,0,0,2,8.3,RB,WillDa05
171,Keith Smith,57.1,Sun,7,7,2023-10-22,31-197,ATL,@,TAM,W 16-13,21,32.3,0,0,12,57.1,FB,SmitKe03
172,Chris Manhertz,16,Sun,7,7,2023-10-22,31-195,DEN,NA,GNB,W 19-17,18,30.5,0,0,4,16,TE,ManhCh00
178,Jordan Akins,25,Sun,6,7,2023-10-22,31-186,CLE,@,IND,W 39-38,5,6.7,0,0,10,25,TE,AkinJo00
192,Jerick McKinnon,61.5,Sun,7,7,2023-10-22,31-172,KAN,NA,LAC,W 31-17,25,36.8,0,0,16,61.5,RB,McKiJe00
232,Chris Conley,27.3,Mon,7,7,2023-10-23,30-363,SFO,@,MIN,L 17-22,1,1.9,0,0,6,27.3,WR,ConlCh00
261,Ty Montgomery,62.5,Sun,7,7,2023-10-22,30-273,NWE,NA,BUF,W 29-25,1,1.7,0,0,15,62.5,RB,MontTy01
270,Sterling Shepard,24.1,Sun,7,7,2023-10-22,30-254,NYG,NA,WAS,W 14-7,10,14.7,0,0,7,24.1,WR,ShepSt00
294,DeAndre Carter,43.5,Sun,7,7,2023-10-22,30-195,LVR,@,CHI,L 12-30,3,4.6,0,0,10,43.5,WR,CartDe02
336,Ameer Abdullah,65.2,Sun,7,7,2023-10-22,30-131,LVR,@,CHI,L 12-30,10,15.4,0,0,15,65.2,RB,AbduAm00
339,Jamison Crowder,27.6,Sun,7,7,2023-10-22,30-127,WAS,@,NYG,L 7-14,0,0,0,0,8,27.6,WR,CrowJa00
367,C.J. Ham,50,Mon,7,7,2023-10-23,30-093,MIN,NA,SFO,W 22-17,11,15.7,0,0,11,50,FB,HamxC.00
406,Mack Hollins,66.7,Sun,7,7,2023-10-22,30-036,ATL,@,TAM,W 16-13,23,35.4,0,0,14,66.7,WR,HollMa00
407,Geoff Swaim,54.2,Sun,7,7,2023-10-22,30-036,ARI,@,SEA,L 10-20,25,37.9,0,0,13,54.2,TE,SwaiGe00
408,Mo Alie-Cox,32.5,Sun,7,7,2023-10-22,30-033,IND,NA,CLE,L 38-39,32,45.7,0,0,13,32.5,TE,AlieMo00
436,Byron Pringle,44.8,Sun,7,7,2023-10-22,29-339,WAS,@,NYG,L 7-14,4,5.8,0,0,13,44.8,WR,PrinBy00
513,Dwayne Washington,64,Sun,7,7,2023-10-22,29-181,DEN,NA,GNB,W 19-17,0,0,0,0,16,64,RB,WashDw00
518,Trent Taylor,13,Sun,7,7,2023-10-22,29-175,CHI,NA,LVR,W 30-12,6,8.5,0,0,3,13,WR,TaylTr02
519,Robert Tonyan,52.2,Sun,7,7,2023-10-22,29-175,CHI,NA,LVR,W 30-12,22,31,0,0,12,52.2,TE,TonyRo00
522,Pharaoh Brown,54.2,Sun,7,7,2023-10-22,29-171,NWE,NA,BUF,W 29-25,23,38.3,0,0,13,54.2,TE,BrowPh01
541,Patrick Ricard,9.5,Sun,7,7,2023-10-22,29-148,BAL,NA,DET,W 38-6,24,40,0,0,2,9.5,FB,RicaPa00
578,Kalif Raymond,9.5,Sun,7,7,2023-10-22,29-075,DET,@,BAL,L 6-38,27,36,0,0,2,9.5,WR,RaymKa00
592,Godwin Igwebuike,30.8,Sun,6,7,2023-10-22,29-042,PIT,@,LAR,W 24-17,0,0,0,0,8,30.8,RB,IgweGo00
601,Demarcus Robinson,50,Sun,7,7,2023-10-22,29-031,LAR,NA,PIT,L 17-24,0,0,0,0,13,50,WR,RobiDe01
653,Johnny Mundt,54.5,Mon,7,7,2023-10-23,28-334,MIN,NA,SFO,W 22-17,8,11.4,0,0,12,54.5,TE,MundJo00
676,Jakob Johnson,47.8,Sun,7,7,2023-10-22,28-311,LVR,@,CHI,L 12-30,16,24.6,0,0,11,47.8,FB,JohnJa12
692,Keith Kirkwood,18.8,Thu,7,7,2023-10-19,28-297,NOR,NA,JAX,L 24-31,14,15.6,0,0,6,18.8,WR,KirkKe00
699,KhaDarel Hodge,47.6,Sun,7,7,2023-10-22,28-292,ATL,@,TAM,W 16-13,12,18.5,0,0,10,47.6,WR,HodgKh00
722,Ross Dwelley,54.5,Mon,7,7,2023-10-23,28-270,SFO,@,MIN,L 17-22,3,5.7,0,0,12,54.5,TE,DwelRo00
749,Matt Breida,51.7,Sun,7,7,2023-10-22,28-236,NYG,NA,WAS,W 14-7,11,16.2,0,0,15,51.7,RB,BreiMa00
773,Jamal Agnew,31.3,Thu,7,7,2023-10-19,28-199,JAX,@,NOR,W 31-24,29,51.8,0,0,10,31.3,WR,AgneJa00
774,Isaiah McKenzie,32.5,Sun,7,7,2023-10-22,28-196,IND,NA,CLE,L 38-39,9,12.9,0,0,13,32.5,WR,McKeIs00
786,Boston Scott,54.5,Sun,7,7,2023-10-22,28-178,PHI,NA,MIA,W 31-17,0,0,0,0,12,54.5,RB,ScotBo02
843,Durham Smythe,54.5,Sun,7,7,2023-10-22,28-074,MIA,@,PHI,L 17-31,45,91.8,0,0,12,54.5,TE,SmytDu00
872,Brandon Powell,4.5,Mon,7,7,2023-10-23,28-041,MIN,NA,SFO,W 22-17,43,61.4,0,0,1,4.5,WR,PoweBr00
875,Samaje Perine,16,Sun,7,7,2023-10-22,28-036,DEN,NA,GNB,W 19-17,15,25.4,0,0,4,16,RB,PeriSa00
893,Braxton Berrios,31.8,Sun,7,7,2023-10-22,28-016,MIA,@,PHI,L 17-31,29,59.2,0,0,7,31.8,WR,BerrBr00
923,Jeff Wilson,27.3,Sun,7,7,2023-10-22,27-340,MIA,@,PHI,L 17-31,7,14.3,0,0,6,27.3,RB,WilsJe01
961,Cody Thompson,50,Sun,6,7,2023-10-22,27-284,SEA,NA,ARI,W 20-10,3,5,0,0,12,50,WR,ThomCo04
999,Royce Freeman,15.4,Sun,7,7,2023-10-22,27-240,LAR,NA,PIT,L 17-24,29,42.6,0,0,4,15.4,RB,FreeRo00
1000,Trent Sherfield,54.2,Sun,7,7,2023-10-22,27-239,BUF,@,NWE,L 25-29,16,22.5,0,0,13,54.2,WR,SherTr00
1005,D'Ernest Johnson,46.9,Thu,7,7,2023-10-19,27-234,JAX,@,NOR,W 31-24,2,3.6,0,0,15,46.9,RB,JohnDE04
1126,Craig Reynolds,4.8,Sun,7,7,2023-10-22,27-129,DET,@,BAL,L 6-38,7,9.3,0,0,1,4.8,RB,ReynCr00
1143,Khari Blasingame,60.9,Sun,7,7,2023-10-22,27-113,CHI,NA,LVR,W 30-12,12,16.9,0,0,14,60.9,FB,BlasKh00
1153,Will Dissly,37.5,Sun,6,7,2023-10-22,27-106,SEA,NA,ARI,W 20-10,34,56.7,0,0,9,37.5,TE,DissWi00
1154,Alec Ingold,13.6,Sun,7,7,2023-10-22,27-105,MIA,@,PHI,L 17-31,12,24.5,0,0,3,13.6,FB,IngoAl01
1217,Juwann Winfree,45,Sun,7,7,2023-10-22,27-048,IND,NA,CLE,L 38-39,0,0,0,0,18,45,WR,WinfJu00
1248,Devine Ozigbo,61.9,Sun,7,7,2023-10-22,27-020,DET,@,BAL,L 6-38,0,0,0,0,13,61.9,RB,OzigDe01
1262,Miles Boykin,69.2,Sun,6,7,2023-10-22,27-010,PIT,@,LAR,W 24-17,0,0,0,0,18,69.2,WR,BoykMi00
1266,Ray-Ray McCloud,31.8,Mon,7,7,2023-10-23,27-008,SFO,@,MIN,L 17-22,19,35.8,0,0,7,31.8,WR,McClRa00
1357,Darius Slayton,6.9,Sun,7,7,2023-10-22,26-283,NYG,NA,WAS,W 14-7,57,83.8,0,0,2,6.9,WR,SlayDa01
1390,Josiah Deguara,68,Sun,6,7,2023-10-22,26-250,GNB,@,DEN,L 17-19,17,26.6,0,0,17,68,TE,DeguJo00
1410,Jesper Horsted,65.2,Sun,7,7,2023-10-22,26-237,LVR,@,CHI,L 12-30,5,7.7,0,0,15,65.2,TE,HorsJe00
1439,Britain Covey,13.6,Sun,7,7,2023-10-22,26-218,PHI,NA,MIA,W 31-17,7,9.7,0,0,3,13.6,WR,CoveBr00
1445,Josh Oliver,45.5,Mon,7,7,2023-10-23,26-216,MIN,NA,SFO,W 22-17,30,42.9,0,0,10,45.5,TE,OlivJo00
1453,Brycen Hopkins,15.4,Sun,7,7,2023-10-22,26-209,LAR,NA,PIT,L 17-24,2,2.9,0,0,4,15.4,TE,HopkBr01
1471,D.J. Moore,4.3,Sun,7,7,2023-10-22,26-191,CHI,NA,LVR,W 30-12,63,88.7,0,0,1,4.3,WR,MoorD.00
1493,Ke'Shawn Vaughn,19,Sun,6,7,2023-10-22,26-171,TAM,NA,ATL,L 13-16,18,24.7,0,0,4,19,RB,VaugKe00
1497,Foster Moreau,28.1,Thu,7,7,2023-10-19,26-166,NOR,NA,JAX,L 24-31,45,50,0,0,9,28.1,TE,MoreFo00
1499,Velus Jones Jr.,60.9,Sun,7,7,2023-10-22,26-164,CHI,NA,LVR,W 30-12,8,11.3,0,0,14,60.9,WR,JoneVe00
1547,Ben Skowronek,65.4,Sun,7,7,2023-10-22,26-117,LAR,NA,PIT,L 17-24,13,19.1,0,0,17,65.4,WR,SkowBe00
1563,Parris Campbell,6.9,Sun,7,7,2023-10-22,26-098,NYG,NA,WAS,W 14-7,4,5.9,0,0,2,6.9,WR,CampPa00
1578,Olamide Zaccheaus,27.3,Sun,7,7,2023-10-22,26-091,PHI,NA,MIA,W 31-17,41,56.9,0,0,6,27.3,WR,ZaccOl01
1590,Scott Miller,19,Sun,7,7,2023-10-22,26-083,ATL,@,TAM,W 16-13,15,23.1,0,0,4,19,WR,MillSc01
1621,Reggie Gilliam,75,Sun,7,7,2023-10-22,26-063,BUF,@,NWE,L 25-29,4,5.6,0,0,18,75,FB,GillRe00
1667,Devin Duvernay,33.3,Sun,7,7,2023-10-22,26-040,BAL,NA,DET,W 38-6,9,15,0,0,7,33.3,WR,DuveDe00
1674,Ty Johnson,33.3,Sun,7,7,2023-10-22,26-035,BUF,@,NWE,L 25-29,1,1.4,0,0,8,33.3,RB,JohnTy02
1721,Charlie Woerner,68.2,Mon,7,7,2023-10-23,26-007,SFO,@,MIN,L 17-22,21,39.6,0,0,15,68.2,TE,WoerCh00
1725,Lynn Bowden Jr.,18.8,Thu,7,7,2023-10-19,26-005,NOR,NA,JAX,L 24-31,13,14.4,0,0,6,18.8,WR,BowdLy00
1727,Luke Farrell,37.5,Thu,7,7,2023-10-19,26-005,JAX,@,NOR,W 31-24,20,35.7,0,0,12,37.5,TE,FarrLu00
1747,Simi Fehoko,26.9,Sun,6,7,2023-10-22,25-351,LAC,@,KAN,L 17-31,0,0,0,0,7,26.9,WR,FehoSi00
1748,John Bates,17.2,Sun,7,7,2023-10-22,25-350,WAS,@,NYG,L 7-14,41,59.4,0,0,5,17.2,TE,BateJo00
1770,Joshua Kelley,42.3,Sun,6,7,2023-10-22,25-336,LAC,@,KAN,L 17-31,23,36.5,0,0,11,42.3,RB,KellJo01
1793,Deonte Harty,8.3,Sun,7,7,2023-10-22,25-322,BUF,@,NWE,L 25-29,19,26.8,0,0,2,8.3,WR,HarrDe07
1803,N'Keal Harry,22.7,Mon,7,7,2023-10-23,25-310,MIN,NA,SFO,W 22-17,4,5.7,0,0,5,22.7,WR,HarrNK00
1851,Ko Kieft,66.7,Sun,6,7,2023-10-22,25-275,TAM,NA,ATL,L 13-16,12,16.4,0,0,14,66.7,TE,KiefKo00
1856,Jack Stoll,27.3,Sun,7,7,2023-10-22,25-267,PHI,NA,MIA,W 31-17,24,33.3,0,0,6,27.3,TE,StolJa00
1869,Kene Nwangwu,50,Mon,7,7,2023-10-23,25-256,MIN,NA,SFO,W 22-17,0,0,0,0,11,50,RB,NwanKe00
1902,Trishton Jackson,4.5,Mon,7,7,2023-10-23,25-228,MIN,NA,SFO,W 22-17,11,15.7,0,0,1,4.5,WR,JackTr02
1907,Mecole Hardman,34.6,Sun,7,7,2023-10-22,25-224,KAN,NA,LAC,W 31-17,11,16.2,0,0,9,34.6,WR,HardMe00
1916,Tanner Conner,45.5,Sun,7,7,2023-10-22,25-216,MIA,@,PHI,L 17-31,1,2,0,0,10,45.5,TE,ConnTa00
1940,Rodney Williams,46.2,Sun,6,7,2023-10-22,25-197,PIT,@,LAR,W 24-17,11,18.6,0,0,12,46.2,TE,WillRo08
1960,Harrison Bryant,47.5,Sun,6,7,2023-10-22,25-182,CLE,@,IND,W 39-38,17,22.7,0,0,19,47.5,TE,BryaHa00
1972,AJ Dillon,24,Sun,6,7,2023-10-22,25-173,GNB,@,DEN,L 17-19,36,56.3,0,0,6,24,RB,DillAJ00
1982,Ty Chandler,36.4,Mon,7,7,2023-10-23,25-164,MIN,NA,SFO,W 22-17,3,4.3,0,0,8,36.4,RB,ChanTy01
1995,Tim Jones,31.3,Thu,7,7,2023-10-19,25-156,JAX,@,NOR,W 31-24,14,25,0,0,10,31.3,WR,JoneTi00
2008,Greg Dortch,41.7,Sun,7,7,2023-10-22,25-146,ARI,@,SEA,L 10-20,4,6.1,0,0,10,41.7,WR,DortGr01
2054,Antonio Gibson,10.3,Sun,7,7,2023-10-22,25-121,WAS,@,NYG,L 7-14,26,37.7,0,0,3,10.3,RB,GibsAn00
2073,Austin Trammell,38.5,Sun,7,7,2023-10-22,25-110,LAR,NA,PIT,L 17-24,2,2.9,0,0,10,38.5,WR,TramAu00
2078,Chase Claypool,45.5,Sun,7,7,2023-10-22,25-107,MIA,@,PHI,L 17-31,4,8.2,0,0,10,45.5,WR,ClayCh01
2081,Darrynton Evans,21.7,Sun,7,7,2023-10-22,25-105,CHI,NA,LVR,W 30-12,34,47.9,0,0,5,21.7,RB,EvanDa02
2116,Andrew Ogletree,32.5,Sun,7,7,2023-10-22,25-086,IND,NA,CLE,L 38-39,42,60,0,0,13,32.5,TE,OgleAn00
2124,Jake Bobo,41.7,Sun,6,7,2023-10-22,25-079,SEA,NA,ARI,W 20-10,45,75,0,0,10,41.7,WR,BoboJa00
2128,Travis Homer,60.9,Sun,7,7,2023-10-22,25-076,CHI,NA,LVR,W 30-12,3,4.2,0,0,14,60.9,RB,HomeTr00
2169,Brady Russell,70.8,Sun,6,7,2023-10-22,25-052,SEA,NA,ARI,W 20-10,2,3.3,0,0,17,70.8,TE,RussBr00
2175,Rashid Shaheed,37.5,Thu,7,7,2023-10-19,25-049,NOR,NA,JAX,L 24-31,63,70,0,0,12,37.5,WR,ShahRa00
2187,Mohamed Ibrahim,28.6,Sun,7,7,2023-10-22,25-044,DET,@,BAL,L 6-38,0,0,0,0,6,28.6,RB,IbraMo00
2200,DeeJay Dallas,41.7,Sun,6,7,2023-10-22,25-036,SEA,NA,ARI,W 20-10,14,23.3,0,0,10,41.7,RB,DallDe00
2231,Stone Smartt,34.6,Sun,6,7,2023-10-22,25-018,LAC,@,KAN,L 17-31,28,44.4,0,0,9,34.6,TE,SmarSt00
2246,Elijah Cooks,9.4,Thu,7,7,2023-10-19,25-006,JAX,@,NOR,W 31-24,5,8.9,0,0,3,9.4,WR,CookEl00
2271,Jaylen Warren,15.4,Sun,6,7,2023-10-22,24-355,PIT,@,LAR,W 24-17,27,45.8,0,0,4,15.4,RB,WarrJa01
2318,Brock Wright,52.4,Sun,7,7,2023-10-22,24-329,DET,@,BAL,L 6-38,26,34.7,0,0,11,52.4,TE,WrigBr01
2331,Grant Calcaterra,36.4,Sun,7,7,2023-10-22,24-322,PHI,NA,MIA,W 31-17,15,20.8,0,0,8,36.4,TE,CalcGr00
2341,Pierre Strong,55,Sun,6,7,2023-10-22,24-316,CLE,@,IND,W 39-38,23,30.7,0,0,22,55,RB,StroPi00
2376,Salvon Ahmed,27.3,Sun,7,7,2023-10-22,24-296,MIA,@,PHI,L 17-31,18,36.7,0,0,6,27.3,RB,AhmeSa01
2394,Colby Parkinson,37.5,Sun,6,7,2023-10-22,24-287,SEA,NA,ARI,W 20-10,32,53.3,0,0,9,37.5,TE,ParkCo02
2412,Tucker Fisk,33.3,Sun,7,7,2023-10-22,24-276,ATL,@,TAM,W 16-13,2,3.1,0,0,7,33.3,TE,FiskTu00
2415,Emari Demercado,4.2,Sun,7,7,2023-10-22,24-275,ARI,@,SEA,L 10-20,53,80.3,0,0,1,4.2,RB,DemeEm00
2422,Connor Heyward,38.5,Sun,6,7,2023-10-22,24-273,PIT,@,LAR,W 24-17,51,86.4,0,0,10,38.5,TE,HeywCo00
2435,Trey Sermon,20,Sun,7,7,2023-10-22,24-265,IND,NA,CLE,L 38-39,0,0,0,0,8,20,RB,SermTr00
2461,Charlie Kolar,61.9,Sun,7,7,2023-10-22,24-254,BAL,NA,DET,W 38-6,11,18.3,0,0,13,61.9,TE,KolaCh00
2480,Deon Jackson,17.5,Sun,6,7,2023-10-22,24-246,CLE,@,IND,W 39-38,0,0,0,0,7,17.5,RB,JackDe02
2486,Donovan Peoples-Jones,12.5,Sun,6,7,2023-10-22,24-245,CLE,@,IND,W 39-38,46,61.3,0,0,5,12.5,WR,PeopDo00
2505,Gary Brightwell,24.1,Sun,7,7,2023-10-22,24-236,NYG,NA,WAS,W 14-7,0,0,0,0,7,24.1,RB,BrigGa00
2524,Cole Kmet,26.1,Sun,7,7,2023-10-22,24-226,CHI,NA,LVR,W 30-12,63,88.7,0,0,6,26.1,TE,KmetCo00
2549,Clayton Tune,4.2,Sun,7,7,2023-10-22,24-213,ARI,@,SEA,L 10-20,0,0,0,0,1,4.2,QB,TuneCl00
2550,Calvin Austin III,15.4,Sun,6,7,2023-10-22,24-212,PIT,@,LAR,W 24-17,7,11.9,0,0,4,15.4,WR,AustCa00
2606,Noah Gray,42.3,Sun,7,7,2023-10-22,24-175,KAN,NA,LAC,W 31-17,35,51.5,0,0,11,42.3,TE,GrayNo00
2613,Emanuel Wilson,8,Sun,6,7,2023-10-22,24-167,GNB,@,DEN,L 17-19,5,7.8,0,0,2,8,RB,WilsEm00
2624,Jordan Mason,50,Mon,7,7,2023-10-23,24-152,SFO,@,MIN,L 17-22,0,0,0,0,11,50,RB,MasoJo00
2668,Nate Adkins,20,Sun,7,7,2023-10-22,24-105,DEN,NA,GNB,W 19-17,6,10.2,0,0,5,20,TE,AdkiNa00
2695,James Mitchell,14.3,Sun,7,7,2023-10-22,24-072,DET,@,BAL,L 6-38,0,0,0,0,3,14.3,TE,MitcJa00
2741,Zamir White,4.3,Sun,7,7,2023-10-22,24-034,LVR,@,CHI,L 12-30,14,21.5,0,0,1,4.3,RB,WhitZa01
