Rk,Player,Cmp,Att,Tgt,TD,Fmb,Off%,Day,G#,Week,Date,Age,Team,,Opp,Result,Cmp,Att,Inc,Cmp%,Yds,TD,Int,Pick6,TD%,Int%,Rate,Sk,Yds,Sk%,Y/A,AY/A,ANY/A,Y/C,Succ%,Att,Yds,Y/A,TD,1D,Succ%,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,1D,Succ%,TD,XPM,XPA,XP%,FGM,FGA,FG%,2PM,Sfty,Pts,Fmb,FR,Yds,FRTD,FF,OffSnp,Off%,DefSnp,Def%,STSnp,ST %,Pos.,-9999
11,Latavius Murray,0,12,0,0,0,49.2,Sun,6,6,2023-10-15,33-270,BUF,,NYG,W 14-9,0,0,0,,0,0,0,0,,,,0,0,,,,,,,12,45,3.8,0,3,58.3,0,0,0,,0,,,0,,0,0,0,,0,0,,0,0,0,0,0,0,0,0,30,49.2,0,0.0,0,0.0,RB,MurrLa00
12,Brandon Bolden,0,0,0,0,0,0.0,Sun,6,6,2023-10-15,33-262,LVR,,NWE,W 21-17,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,0,0,0,,0,,,0,,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,0,0.0,19,76.0,RB,BoldBr00
13,Marvin Jones,0,0,1,0,0,28.6,Sun,6,6,2023-10-15,33-217,DET,@,TAM,W 20-6,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,1,1,5,5.0,0,100.0,5.0,1,100.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,20,28.6,0,0.0,0,0.0,WR,JoneMa02
14,Randall Cobb,0,0,3,0,0,55.4,Sun,6,6,2023-10-15,33-054,NYJ,,PHI,W 20-14,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,3,0,0,,0,0.0,0.0,0,0.0,0,0,0,,0,0,,1,0,2,0,0,0,0,0,36,55.4,0,0.0,3,13.6,WR,CobbRa00
15,Adam Thielen,0,0,13,1,0,81.2,Sun,6,6,2023-10-15,33-054,CAR,@,MIA,L 21-42,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,13,11,115,10.5,1,84.6,8.8,8,76.9,1,0,0,,0,0,,0,0,6,0,0,0,0,0,56,81.2,0,0.0,0,0.0,WR,ThieAd00
16,Taysom Hill,1,1,8,0,0,59.8,Sun,6,6,2023-10-15,33-053,NOR,@,HOU,L 13-20,1,1,0,100.0,4,0,0,0,0.0,0.0,83.3,0,0,0.00,4.0,4.00,4.00,4.0,100.0,1,2,2.0,0,0,0.0,8,7,49,7.0,0,87.5,6.1,0,62.5,0,0,0,,0,0,,0,0,0,0,0,0,0,0,49,59.8,0,0.0,8,30.8,TE/QB,HillTa00
17,Geno Smith,27,4,0,0,0,100.0,Sun,5,6,2023-10-15,33-005,SEA,@,CIN,L 13-17,27,41,14,65.9,326,0,2,0,0.0,4.9,69.8,4,29,8.89,8.0,5.76,4.60,12.1,48.9,4,20,5.0,0,1,50.0,0,0,0,,0,,,0,,0,0,0,,0,0,,0,0,0,0,0,0,0,0,74,100.0,0,0.0,0,0.0,QB,SmitGe00
18,Zach Ertz,0,0,5,0,0,46.1,Sun,6,6,2023-10-15,32-339,ARI,@,LAR,L 9-26,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,5,2,22,11.0,0,40.0,4.4,1,20.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,35,46.1,0,0.0,0,0.0,TE,ErtzZa00
19,Marquise Goodwin,0,1,2,0,0,19.7,Sun,5,6,2023-10-15,32-330,CLE,,SFO,W 19-17,0,0,0,,0,0,0,0,,,,0,0,,,,,,,1,20,20.0,0,1,100.0,2,1,4,4.0,0,50.0,2.0,0,0.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,15,19.7,0,0.0,0,0.0,WR,GoodMa00
20,Cordarrelle Patterson,0,1,1,0,0,12.0,Sun,6,6,2023-10-15,32-212,ATL,,WAS,L 16-24,0,0,0,,0,0,0,0,,,,0,0,,,,,,,1,0,0.0,0,0,0.0,1,1,6,6.0,0,100.0,6.0,1,100.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,10,12.0,0,0.0,5,20.8,RB,PattCo00
21,Derek Carr,32,1,0,0,0,96.3,Sun,6,6,2023-10-15,32-201,NOR,@,HOU,L 13-20,32,50,18,64.0,353,1,1,0,2.0,2.0,83.2,2,16,3.85,7.1,6.56,6.00,11.0,48.1,1,2,2.0,0,1,100.0,0,0,0,,0,,,0,,0,0,0,,0,0,,0,0,0,0,0,0,0,0,79,96.3,0,0.0,0,0.0,QB,CarrDe02
22,Kyle Juszczyk,0,0,1,0,0,54.8,Sun,6,6,2023-10-15,32-175,SFO,@,CLE,L 17-19,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,1,1,9,9.0,0,100.0,9.0,0,100.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,34,54.8,0,0.0,2,6.5,FB,JuszKy00
23,Logan Thomas,0,0,1,0,0,78.4,Sun,6,6,2023-10-15,32-106,WAS,@,ATL,W 24-16,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,1,1,2,2.0,0,100.0,2.0,0,0.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,40,78.4,0,0.0,0,0.0,TE,ThomLo00
24,Blake Bell,0,0,0,0,0,19.7,Thu,6,6,2023-10-12,32-066,KAN,,DEN,W 19-8,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,0,0,0,,0,,,0,,0,0,0,,0,0,,0,0,0,0,0,0,0,0,14,19.7,0,0.0,2,9.5,TE,BellBl00
25,Jimmy Garoppolo,14,2,0,0,0,61.4,Sun,6,6,2023-10-15,31-347,LVR,,NWE,W 21-17,14,22,8,63.6,162,1,1,0,4.5,4.5,82.0,0,0,0.00,7.4,6.23,6.23,11.6,50.0,2,4,2.0,0,1,50.0,0,0,0,,0,,,0,,0,0,0,,0,0,,0,0,0,0,0,0,0,0,43,61.4,0,0.0,0,0.0,QB,GaroJi00
26,Michael Burton,0,2,0,0,0,23.1,Thu,6,6,2023-10-12,31-253,DEN,@,KAN,L 8-19,0,0,0,,0,0,0,0,,,,0,0,,,,,,,2,2,1.0,0,1,50.0,0,0,0,,0,,,0,,0,0,0,,0,0,,0,0,0,0,0,0,0,0,12,23.1,0,0.0,14,66.7,FB,BurtMi00
27,MyCole Pruitt,0,0,2,0,0,38.6,Sun,6,6,2023-10-15,31-205,ATL,,WAS,L 16-24,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,2,1,9,9.0,0,50.0,4.5,0,50.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,32,38.6,0,0.0,7,29.2,TE,PruiMy00
28,Damien Williams,0,8,1,0,0,17.1,Sun,6,6,2023-10-15,31-195,ARI,@,LAR,L 9-26,0,0,0,,0,0,0,0,,,,0,0,,,,,,,8,36,4.5,0,1,62.5,1,1,8,8.0,0,100.0,8.0,0,100.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,13,17.1,0,0.0,0,0.0,RB,WillDa05
29,Keith Smith,0,0,0,0,0,19.3,Sun,6,6,2023-10-15,31-190,ATL,,WAS,L 16-24,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,0,0,0,,0,,,0,,0,0,0,,0,0,,0,0,0,0,0,0,0,0,16,19.3,0,0.0,18,75.0,FB,SmitKe03
30,Raheem Mostert,0,17,3,3,0,61.2,Sun,6,6,2023-10-15,31-189,MIA,,CAR,W 42-21,0,0,0,,0,0,0,0,,,,0,0,,,,,,,17,115,6.8,2,6,70.6,3,3,17,5.7,1,100.0,5.7,2,66.7,3,0,0,,0,0,,0,0,18,0,1,-1,0,0,41,61.2,0,0.0,1,3.3,RB,MostRa00
31,Robert Woods,0,0,3,1,0,61.9,Sun,6,6,2023-10-15,31-188,HOU,,NOR,W 20-13,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,3,1,6,6.0,1,33.3,2.0,1,33.3,1,0,0,,0,0,,0,0,6,0,0,0,0,0,39,61.9,0,0.0,3,11.5,WR,WoodRo02
32,Chris Manhertz,0,0,1,0,0,46.2,Thu,6,6,2023-10-12,31-185,DEN,@,KAN,L 8-19,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,1,0,0,,0,0.0,0.0,0,0.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,24,46.2,0,0.0,5,23.8,TE,ManhCh00
33,Jordan Akins,0,0,2,0,0,9.2,Sun,5,6,2023-10-15,31-179,CLE,,SFO,W 19-17,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,2,0,0,,0,0.0,0.0,0,0.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,7,9.2,0,0.0,9,29.0,TE,AkinJo00
34,Keenan Allen,0,0,11,1,0,95.9,Mon,5,6,2023-10-16,31-172,LAC,,DAL,L 17-20,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,11,7,85,12.1,1,63.6,7.7,4,54.5,1,0,0,,0,0,,0,0,6,0,0,0,0,0,70,95.9,0,0.0,0,0.0,WR,AlleKe00
35,Jerick McKinnon,0,0,5,0,0,26.8,Thu,6,6,2023-10-12,31-162,KAN,,DEN,W 19-8,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,5,3,20,6.7,0,60.0,4.0,0,40.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,19,26.8,0,0.0,14,66.7,RB,McKiJe00
36,DeAndre Hopkins,0,0,5,0,0,87.3,Sun,6,6,2023-10-15,31-131,TEN,,BAL,L 16-24,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,5,1,20,20.0,0,20.0,4.0,1,20.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,48,87.3,0,0.0,0,0.0,WR,HopkDe00
37,Darren Waller,0,0,7,0,0,92.2,Sun,6,6,2023-10-15,31-032,NYG,@,BUF,L 9-14,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,7,5,43,8.6,0,71.4,6.1,3,71.4,0,0,0,,0,0,,0,0,0,0,0,0,0,0,71,92.2,0,0.0,0,0.0,TE,WallDa01
38,Tyler Lockett,0,0,8,0,0,77.0,Sun,5,6,2023-10-15,31-017,SEA,@,CIN,L 13-17,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,8,6,94,15.7,0,75.0,11.8,3,62.5,0,0,0,,0,0,,0,0,0,0,0,0,0,0,57,77.0,0,0.0,0,0.0,WR,LockTy00
39,Odell Beckham Jr.,0,0,4,0,0,40.8,Sun,6,6,2023-10-15,30-344,BAL,@,TEN,W 24-16,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,4,2,34,17.0,0,50.0,8.5,1,25.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,29,40.8,0,0.0,0,0.0,WR,BeckOd00
40,Davante Adams,0,0,5,0,0,91.4,Sun,6,6,2023-10-15,30-295,LVR,,NWE,W 21-17,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,5,2,29,14.5,0,40.0,5.8,1,40.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,64,91.4,0,0.0,2,8.0,WR,AdamDa01
41,Tyler Higbee,0,0,3,0,0,94.7,Sun,6,6,2023-10-15,30-287,LAR,,ARI,W 26-9,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,3,2,18,9.0,0,66.7,6.0,0,66.7,0,0,0,,0,0,,0,0,0,0,0,0,0,0,54,94.7,0,0.0,0,0.0,TE,HigbTy00
42,C.J. Uzomah,0,0,1,0,0,36.9,Sun,6,6,2023-10-15,30-274,NYJ,,PHI,W 20-14,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,1,0,0,,0,0.0,0.0,0,0.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,24,36.9,0,0.0,11,50.0,TE,UzomC.00
43,DeVante Parker,0,0,3,0,0,75.0,Sun,6,6,2023-10-15,30-268,NWE,@,LVR,L 17-21,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,3,1,7,7.0,0,33.3,2.3,0,33.3,0,0,0,,0,0,,0,0,0,0,0,0,0,0,45,75.0,0,0.0,0,0.0,WR,ParkDe01
44,Ty Montgomery,0,0,1,0,0,5.0,Sun,6,6,2023-10-15,30-266,NWE,@,LVR,L 17-21,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,1,1,9,9.0,0,100.0,9.0,1,100.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,3,5.0,0,0.0,14,56.0,RB,MontTy01
45,Sterling Shepard,0,0,0,0,0,1.3,Sun,6,6,2023-10-15,30-247,NYG,@,BUF,L 9-14,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,0,0,0,,0,,,0,,0,0,0,,0,0,,0,0,0,0,0,0,0,0,1,1.3,0,0.0,0,0.0,WR,ShepSt00
46,Michael Thomas,0,0,8,0,0,82.9,Sun,6,6,2023-10-15,30-226,NOR,@,HOU,L 13-20,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,8,5,45,9.0,0,62.5,5.6,1,62.5,0,0,0,,0,0,,0,0,0,0,0,0,0,0,68,82.9,0,0.0,0,0.0,WR,ThomMi05
47,DeAndre Carter,0,0,1,0,0,8.6,Sun,6,6,2023-10-15,30-188,LVR,,NWE,W 21-17,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,1,0,0,,0,0.0,0.0,0,0.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,6,8.6,0,0.0,8,32.0,WR,CartDe02
48,Robbie Chosen,0,0,0,0,0,25.4,Sun,6,6,2023-10-15,30-159,MIA,,CAR,W 42-21,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,0,0,0,,0,,,0,,0,0,0,,0,0,,0,0,0,0,0,0,0,0,17,25.4,0,0.0,0,0.0,WR,AndeRo04
49,Nelson Agholor,0,0,3,0,0,52.1,Sun,6,6,2023-10-15,30-144,BAL,@,TEN,W 24-16,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,3,2,40,20.0,0,66.7,13.3,2,66.7,0,0,0,,0,0,,0,0,0,0,0,0,0,0,37,52.1,0,0.0,1,3.2,WR,AghoNe00
50,Ameer Abdullah,0,0,1,0,0,12.9,Sun,6,6,2023-10-15,30-124,LVR,,NWE,W 21-17,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,1,0,0,,0,0.0,0.0,0,0.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,9,12.9,0,0.0,16,64.0,RB,AbduAm00
51,Cooper Kupp,0,0,9,1,0,100.0,Sun,6,6,2023-10-15,30-122,LAR,,ARI,W 26-9,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,9,7,148,21.1,1,77.8,16.4,5,66.7,1,0,0,,0,0,,0,0,6,0,0,0,0,0,57,100.0,0,0.0,0,0.0,WR,KuppCo00
52,Chris Moore,0,0,1,0,0,36.4,Sun,6,6,2023-10-15,30-121,TEN,,BAL,L 16-24,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,1,1,6,6.0,0,100.0,6.0,0,0.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,20,36.4,0,0.0,4,12.9,WR,MoorCh00
53,Jamison Crowder,0,0,0,0,0,0.0,Sun,6,6,2023-10-15,30-120,WAS,@,ATL,W 24-16,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,0,0,0,,0,,,0,,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,0,0.0,3,12.5,WR,CrowJa00
54,C.J. Ham,0,0,0,0,0,28.1,Sun,6,6,2023-10-15,30-085,MIN,@,CHI,W 19-13,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,0,0,0,,0,,,0,,0,0,0,,0,0,,0,0,0,0,0,0,0,0,16,28.1,0,0.0,14,53.8,FB,HamxC.00
55,Dak Prescott,21,7,0,1,0,100.0,Mon,6,6,2023-10-16,30-079,DAL,@,LAC,W 20-17,21,30,9,70.0,272,1,0,0,3.3,0.0,109.3,5,26,14.29,9.1,9.73,7.60,13.0,45.7,7,40,5.7,1,2,28.6,0,0,0,,0,,,0,,1,0,0,,0,0,,0,0,6,0,0,0,0,0,64,100.0,0,0.0,0,0.0,QB,PresDa01
56,Mike Evans,0,0,10,0,0,80.4,Sun,5,6,2023-10-15,30-055,TAM,,DET,L 6-20,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,10,4,49,12.3,0,40.0,4.9,3,40.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,45,80.4,0,0.0,0,0.0,WR,EvanMi00
57,Hayden Hurst,0,0,3,0,0,55.1,Sun,6,6,2023-10-15,30-052,CAR,@,MIA,L 21-42,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,3,1,16,16.0,0,33.3,5.3,1,33.3,0,0,0,,0,0,,0,0,0,0,0,0,0,0,38,55.1,0,0.0,9,30.0,TE,HursHa00
58,J.P. Holtz,0,0,0,0,0,1.2,Sun,6,6,2023-10-15,30-048,NOR,@,HOU,L 13-20,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,0,0,0,,0,,,0,,0,0,0,,0,0,,0,0,0,0,0,0,0,0,1,1.2,0,0.0,8,30.8,TE,HoltJ.01
59,Mack Hollins,0,0,4,0,0,33.7,Sun,6,6,2023-10-15,30-029,ATL,,WAS,L 16-24,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,4,3,41,13.7,0,75.0,10.3,3,75.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,28,33.7,0,0.0,5,20.8,WR,HollMa00
60,Geoff Swaim,0,0,0,0,0,19.7,Sun,6,6,2023-10-15,30-029,ARI,@,LAR,L 9-26,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,0,0,0,,0,,,0,,0,0,0,,0,0,,0,0,0,0,0,0,0,0,15,19.7,0,0.0,9,33.3,TE,SwaiGe00
61,Mo Alie-Cox,0,0,0,0,0,10.3,Sun,6,6,2023-10-15,30-026,IND,@,JAX,L 20-37,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,0,0,0,,0,,,0,,0,0,0,,0,0,,0,0,0,0,0,0,0,0,8,10.3,0,0.0,4,12.9,TE,AlieMo00
62,Brandin Cooks,0,1,4,1,0,78.1,Mon,6,6,2023-10-16,30-021,DAL,@,LAC,W 20-17,0,0,0,,0,0,0,0,,,,0,0,,,,,,,1,14,14.0,0,1,100.0,4,4,36,9.0,1,100.0,9.0,3,75.0,1,0,0,,0,0,,0,0,6,0,0,0,0,0,50,78.1,0,0.0,0,0.0,WR,CookBr00
63,George Kittle,0,0,2,0,0,98.4,Sun,6,6,2023-10-15,30-006,SFO,@,CLE,L 17-19,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,2,1,1,1.0,0,50.0,0.5,0,0.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,61,98.4,0,0.0,0,0.0,TE,KittGe00
64,C.J. Beathard,0,3,0,0,0,4.7,Sun,6,6,2023-10-15,29-333,JAX,,IND,W 37-20,0,0,0,,0,0,0,0,,,,0,0,,,,,,,3,-2,-0.7,0,0,0.0,0,0,0,,0,,,0,,0,0,0,,0,0,,0,0,0,0,0,0,0,0,3,4.7,0,0.0,0,0.0,QB,BeatC.00
65,Byron Pringle,0,0,0,0,0,7.8,Sun,6,6,2023-10-15,29-332,WAS,@,ATL,W 24-16,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,0,0,0,,0,,,0,,0,0,0,,0,0,,0,0,0,0,0,0,0,0,4,7.8,0,0.0,12,50.0,WR,PrinBy00
66,Stefon Diggs,0,0,16,0,0,93.4,Sun,6,6,2023-10-15,29-320,BUF,,NYG,W 14-9,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,16,10,100,10.0,0,62.5,6.3,7,43.8,0,0,0,,0,0,,0,0,0,0,0,0,0,0,57,93.4,0,0.0,0,0.0,WR,DiggSt00
67,Derrick Henry,0,12,2,1,0,52.7,Sun,6,6,2023-10-15,29-284,TEN,,BAL,L 16-24,0,0,0,,0,0,0,0,,,,0,0,,,,,,,12,97,8.1,1,3,41.7,2,2,16,8.0,0,100.0,8.0,0,100.0,1,0,0,,0,0,,0,0,6,0,0,0,0,0,29,52.7,0,0.0,0,0.0,RB,HenrDe00
68,Tyreek Hill,0,0,10,1,0,56.7,Sun,6,6,2023-10-15,29-228,MIA,,CAR,W 42-21,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,10,6,163,27.2,1,60.0,16.3,6,60.0,1,0,0,,0,0,,0,0,6,0,0,0,0,0,38,56.7,0,0.0,1,3.3,WR,HillTy00
69,Dwayne Washington,0,0,0,0,0,0.0,Thu,6,6,2023-10-12,29-171,DEN,@,KAN,L 8-19,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,0,0,0,,0,,,0,,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,0,0.0,15,71.4,RB,WashDw00
70,Trent Taylor,0,0,1,0,0,3.0,Sun,6,6,2023-10-15,29-168,CHI,,MIN,L 13-19,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,1,0,0,,0,0.0,0.0,0,0.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,2,3.0,0,0.0,6,23.1,WR,TaylTr02
71,Robert Tonyan,0,0,1,0,0,24.2,Sun,6,6,2023-10-15,29-168,CHI,,MIN,L 13-19,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,1,1,11,11.0,0,100.0,11.0,1,100.0,0,0,0,,0,0,,0,0,0,0,1,0,0,0,16,24.2,0,0.0,12,46.2,TE,TonyRo00
72,Pharaoh Brown,0,0,1,0,0,31.7,Sun,6,6,2023-10-15,29-164,NWE,@,LVR,L 17-21,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,1,1,15,15.0,0,100.0,15.0,1,100.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,19,31.7,0,0.0,14,56.0,TE,BrowPh01
73,Patrick Ricard,0,0,1,0,0,32.4,Sun,6,6,2023-10-15,29-141,BAL,@,TEN,W 24-16,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,1,1,3,3.0,0,100.0,3.0,0,0.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,23,32.4,0,0.0,7,22.6,FB,RicaPa00
74,Amari Cooper,0,0,8,0,1,84.2,Sun,5,6,2023-10-15,29-120,CLE,,SFO,W 19-17,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,8,4,108,27.0,0,50.0,13.5,3,37.5,0,0,0,,0,0,,0,0,0,1,1,0,0,0,64,84.2,0,0.0,0,0.0,WR,CoopAm00
