rk,player,st_percent_3,day,g_number,week,date,age,team,x10,opp,result,off_snp,off_percent,def_snp,def_percent,st_snp,st_percent_18,pos,x9999
1270,Stephen Sullivan,69,Sun,12,13,2023-12-03,27-005,CAR,@,TAM,L 18-21,33,45.8,0,0,20,69,TE,SullSt00
1315,Andre Baccellia,4.2,Sun,13,13,2023-12-03,26-330,ARI,@,PIT,W 24-10,31,45.6,0,0,1,4.2,WR,BaccAn00
1327,Adam Prentice,60,Sun,12,13,2023-12-03,26-321,NOR,NA,DET,L 28-33,9,13.4,0,0,18,60,FB,PrenAd00
1359,Dan Chisena,50,Sun,13,13,2023-12-03,26-281,ARI,@,PIT,W 24-10,1,1.5,0,0,12,50,WR,ChisDa00
1377,Britain Covey,11.5,Sun,12,13,2023-12-03,26-260,PHI,NA,SFO,L 19-42,0,0,0,0,3,11.5,WR,CoveBr00
1383,Nick Westbrook-Ikhine,8.1,Sun,12,13,2023-12-03,26-257,TEN,NA,IND,L 28-31 (OT),70,82.4,0,0,3,8.1,WR,WestNi00
1414,Irvin Charles,82.1,Sun,12,13,2023-12-03,26-234,NYJ,NA,ATL,L 8-13,0,0,0,0,23,82.1,WR,CharIr00
1452,Foster Moreau,36.7,Sun,12,13,2023-12-03,26-211,NOR,NA,DET,L 28-33,40,59.7,0,0,11,36.7,TE,MoreFo00
1507,Ben Skowronek,72.7,Sun,12,13,2023-12-03,26-159,LAR,NA,CLE,W 36-19,24,37.5,0,0,24,72.7,WR,SkowBe00
1517,Jauan Jennings,15.4,Sun,12,13,2023-12-03,26-146,SFO,@,PHI,W 42-19,29,49.2,0,0,4,15.4,WR,JennJa00
1531,Olamide Zaccheaus,34.6,Sun,12,13,2023-12-03,26-133,PHI,NA,SFO,L 19-42,24,33.3,0,0,9,34.6,WR,ZaccOl01
1539,Scott Miller,10.7,Sun,12,13,2023-12-03,26-125,ATL,@,NYJ,W 13-8,17,25,0,0,3,10.7,WR,MillSc01
1552,Mike Strachan,41.4,Sun,12,13,2023-12-03,26-112,CAR,@,TAM,L 18-21,31,43.1,0,0,12,41.4,WR,StraMi03
1583,Josh Pederson,21.9,Mon,12,13,2023-12-04,26-086,JAX,NA,CIN,L 31-34 (OT),0,0,0,0,7,21.9,TE,PedeJo00
1643,Luke Farrell,37.5,Mon,12,13,2023-12-04,26-051,JAX,NA,CIN,L 31-34 (OT),28,40.6,0,0,12,37.5,TE,FarrLu00
1644,Lynn Bowden Jr.,40,Sun,12,13,2023-12-03,26-050,NOR,NA,DET,L 28-33,48,71.6,0,0,12,40,WR,BowdLy00
1652,Charlie Woerner,88.5,Sun,12,13,2023-12-03,26-048,SFO,@,PHI,W 42-19,12,20.3,0,0,23,88.5,TE,WoerCh00
1655,Trayveon Williams,56.3,Mon,12,13,2023-12-04,26-047,CIN,@,JAX,W 34-31 (OT),5,6.8,0,0,18,56.3,RB,WillTr06
1690,John Bates,53.6,Sun,13,13,2023-12-03,26-027,WAS,NA,MIA,L 15-45,25,45.5,0,0,15,53.6,TE,BateJo00
1714,Joshua Kelley,4.8,Sun,12,13,2023-12-03,26-013,LAC,@,NWE,W 6-0,26,42.6,0,0,1,4.8,RB,KellJo01
1767,Sean McKeon,53.6,Thu,12,13,2023-11-30,25-337,DAL,NA,SEA,W 41-35,8,9,0,0,15,53.6,TE,McKeSe01
1796,Ko Kieft,65.5,Sun,12,13,2023-12-03,25-317,TAM,NA,CAR,W 21-18,10,16.1,0,0,19,65.5,TE,KiefKo00
1806,Jack Stoll,23.1,Sun,12,13,2023-12-03,25-309,PHI,NA,SFO,L 19-42,26,36.1,0,0,6,23.1,TE,StolJa00
1861,Brandon Aiyuk,3.8,Sun,12,13,2023-12-03,25-261,SFO,@,PHI,W 42-19,51,86.4,0,0,1,3.8,WR,AiyuBr00
1866,Tanner Conner,42.9,Sun,12,13,2023-12-03,25-258,MIA,@,WAS,W 45-15,9,14.8,0,0,12,42.9,TE,ConnTa00
1876,Kylen Granson,29.7,Sun,12,13,2023-12-03,25-251,IND,@,TEN,W 31-28 (OT),24,33.8,0,0,11,29.7,TE,GranKy00
1889,Rodney Williams,50,Sun,12,13,2023-12-03,25-239,PIT,NA,ARI,L 10-24,5,8.2,0,0,12,50,TE,WillRo08
1906,Harrison Bryant,45.5,Sun,12,13,2023-12-03,25-224,CLE,@,LAR,L 19-36,31,43.7,0,0,15,45.5,TE,BryaHa00
1913,Patrick Taylor,31.8,Sun,12,13,2023-12-03,25-218,GNB,NA,KAN,W 27-19,20,31.3,0,0,7,31.8,RB,TaylPa01
1935,Tim Jones,43.8,Mon,12,13,2023-12-04,25-202,JAX,NA,CIN,L 31-34 (OT),17,24.6,0,0,14,43.8,WR,JoneTi00
1950,Greg Dortch,29.2,Sun,13,13,2023-12-03,25-188,ARI,@,PIT,W 24-10,47,69.1,0,0,7,29.2,WR,DortGr01
2000,Austin Trammell,33.3,Sun,12,13,2023-12-03,25-152,LAR,NA,CLE,W 36-19,1,1.6,0,0,11,33.3,WR,TramAu00
2004,Chase Claypool,42.9,Sun,12,13,2023-12-03,25-149,MIA,@,WAS,W 45-15,0,0,0,0,12,42.9,WR,ClayCh01
2040,Andrew Ogletree,27,Sun,12,13,2023-12-03,25-128,IND,@,TEN,W 31-28 (OT),28,39.4,0,0,10,27,TE,OgleAn00
2056,Jake Bobo,32.1,Thu,12,13,2023-11-30,25-118,SEA,@,DAL,L 35-41,8,11.6,0,0,9,32.1,WR,BoboJa00
2080,Hunter Long,24.2,Sun,12,13,2023-12-03,25-106,LAR,NA,CLE,W 36-19,21,32.8,0,0,8,24.2,TE,LongHu00
2106,Brady Russell,75,Thu,12,13,2023-11-30,25-091,SEA,@,DAL,L 35-41,0,0,0,0,21,75,TE,RussBr00
2129,DeeJay Dallas,53.6,Thu,12,13,2023-11-30,25-075,SEA,@,DAL,L 35-41,28,40.6,0,0,15,53.6,RB,DallDe00
2150,Luke Schoonmaker,46.4,Thu,12,13,2023-11-30,25-063,DAL,NA,SEA,W 41-35,25,28.1,0,0,13,46.4,TE,SchoLu00
2152,Stone Smartt,23.8,Sun,12,13,2023-12-03,25-060,LAC,@,NWE,W 6-0,8,13.1,0,0,5,23.8,TE,SmarSt00
2195,Pat Freiermuth,12.5,Sun,12,13,2023-12-03,25-039,PIT,NA,ARI,L 10-24,36,59,0,0,3,12.5,TE,FreiPa00
2201,Charlie Jones,18.8,Mon,12,13,2023-12-04,25-036,CIN,@,JAX,W 34-31 (OT),1,1.4,0,0,6,18.8,WR,JoneCh11
2211,Jaylen Warren,20.8,Sun,12,13,2023-12-03,25-032,PIT,NA,ARI,L 10-24,26,42.6,0,0,5,20.8,RB,WarrJa01
2247,Brock Wright,50,Sun,12,13,2023-12-03,25-006,DET,@,NOR,W 33-28,23,39.7,0,0,15,50,TE,WrigBr01
2255,Grant Calcaterra,50,Sun,12,13,2023-12-03,24-364,PHI,NA,SFO,L 19-42,13,18.1,0,0,13,50,TE,CalcGr00
2266,Pierre Strong,63.6,Sun,12,13,2023-12-03,24-358,CLE,@,LAR,L 19-36,10,14.1,0,0,21,63.6,RB,StroPi00
2307,Jalen Reagor,14.3,Sun,12,13,2023-12-03,24-335,NWE,NA,LAC,L 0-6,6,9.4,0,0,3,14.3,WR,ReagJa00
2322,Colby Parkinson,28.6,Thu,12,13,2023-11-30,24-326,SEA,@,DAL,L 35-41,29,42,0,0,8,28.6,TE,ParkCo02
2339,Emari Demercado,4.2,Sun,13,13,2023-12-03,24-317,ARI,@,PIT,W 24-10,2,2.9,0,0,1,4.2,RB,DemeEm00
2343,Connor Heyward,54.2,Sun,12,13,2023-12-03,24-315,PIT,NA,ARI,L 10-24,19,31.1,0,0,13,54.2,TE,HeywCo00
2358,Jason Brownlee,3.6,Sun,12,13,2023-12-03,24-307,NYJ,NA,ATL,L 8-13,34,50,0,0,1,3.6,WR,BrowJa07
2413,Jalen Tolbert,75,Thu,12,13,2023-11-30,24-276,DAL,NA,SEA,W 41-35,32,36,0,0,21,75,WR,TolbJa00
2437,Princeton Fant,53.6,Thu,12,13,2023-11-30,24-264,DAL,NA,SEA,W 41-35,0,0,0,0,15,53.6,TE,FantPr00
2438,Kenneth Gainwell,19.2,Sun,12,13,2023-12-03,24-264,PHI,NA,SFO,L 19-42,39,54.2,0,0,5,19.2,RB,GainKe00
2459,Calvin Austin III,20.8,Sun,12,13,2023-12-03,24-254,PIT,NA,ARI,L 10-24,9,14.8,0,0,5,20.8,WR,AustCa00
2521,Colton Dowell,59.5,Sun,12,13,2023-12-03,24-228,TEN,NA,IND,L 28-31 (OT),3,3.5,0,0,22,59.5,WR,DoweCo00
2539,Noah Gray,50,Sun,12,13,2023-12-03,24-217,KAN,@,GNB,L 19-27,24,35.8,0,0,11,50,TE,GrayNo00
2556,Michael Carter,4.2,Sun,13,13,2023-12-03,24-210,ARI,@,PIT,W 24-10,13,19.1,0,0,1,4.2,RB,CartMi03
2584,Jordan Mason,61.5,Sun,12,13,2023-12-03,24-193,SFO,@,PHI,W 42-19,3,5.1,0,0,16,61.5,RB,MasoJo00
2600,Raheem Blackshear,31,Sun,12,13,2023-12-03,24-181,CAR,@,TAM,L 18-21,2,2.8,0,0,9,31,RB,BlacRa00
2607,Chuba Hubbard,27.6,Sun,12,13,2023-12-03,24-175,CAR,@,TAM,L 18-21,47,65.3,0,0,8,27.6,RB,HubbCh01
2659,James Mitchell,33.3,Sun,12,13,2023-12-03,24-114,DET,@,NOR,W 33-28,3,5.2,0,0,10,33.3,TE,MitcJa00
2677,Ihmir Smith-Marsette,41.4,Sun,12,13,2023-12-03,24-096,CAR,@,TAM,L 18-21,12,16.7,0,0,12,41.4,WR,SmitIh00
2684,Chigoziem Okonkwo,37.8,Sun,12,13,2023-12-03,24-086,TEN,NA,IND,L 28-31 (OT),50,58.8,0,0,14,37.8,TE,OkonCh00
2685,Josh Whyle,35.1,Sun,12,13,2023-12-03,24-086,TEN,NA,IND,L 28-31 (OT),22,25.9,0,0,13,35.1,TE,WhylJo01
2722,Andrei Iosivas,56.3,Mon,12,13,2023-12-04,24-050,CIN,@,JAX,W 34-31 (OT),7,9.6,0,0,18,56.3,WR,IosiAn00
2743,Dyami Brown,57.1,Sun,13,13,2023-12-03,24-032,WAS,NA,MIA,L 15-45,11,20,0,0,16,57.1,WR,BrowDy00
2777,Trey McBride,20.8,Sun,13,13,2023-12-03,24-011,ARI,@,PIT,W 24-10,65,95.6,0,0,5,20.8,TE,McBrTr01
2778,Henry Pearson,54.5,Sun,12,13,2023-12-03,24-010,GNB,NA,KAN,W 27-19,9,14.1,0,0,12,54.5,FB,PearHe00
2815,Deven Thompkins,41.4,Sun,12,13,2023-12-03,23-345,TAM,NA,CAR,W 21-18,13,21,0,0,12,41.4,WR,ThomDe07
2865,Ronnie Bell,19.2,Sun,12,13,2023-12-03,23-309,SFO,@,PHI,W 42-19,7,11.9,0,0,5,19.2,WR,BellRo01
2890,Ryan Miller,41.4,Sun,12,13,2023-12-03,23-286,TAM,NA,CAR,W 21-18,3,4.8,0,0,12,41.4,WR,MillRy01
2906,Malik Heath,50,Sun,12,13,2023-12-03,23-275,GNB,NA,KAN,W 27-19,11,17.2,0,0,11,50,WR,HeatMa00
2908,Hunter Luepke,53.6,Thu,12,13,2023-11-30,23-275,DAL,NA,SEA,W 41-35,11,12.4,0,0,15,53.6,RB,LuepHu00
2911,Kenny McIntosh,17.9,Thu,12,13,2023-11-30,23-272,SEA,@,DAL,L 35-41,0,0,0,0,5,17.9,RB,McInKe00
2927,Cole Turner,35.7,Sun,13,13,2023-12-03,23-262,WAS,NA,MIA,L 15-45,7,12.7,0,0,10,35.7,TE,TurnCo00
2933,Chase Brown,53.1,Mon,12,13,2023-12-04,23-258,CIN,@,JAX,W 34-31 (OT),11,15.1,0,0,17,53.1,RB,BrowCh10
3020,Ben Sims,22.7,Sun,12,13,2023-12-03,23-201,GNB,NA,KAN,W 27-19,20,31.3,0,0,5,22.7,TE,SimsBe00
3062,Rondale Moore,4.2,Sun,13,13,2023-12-03,23-177,ARI,@,PIT,W 24-10,37,54.4,0,0,1,4.2,WR,MoorRo02
3070,Payne Durham,41.4,Sun,12,13,2023-12-03,23-171,TAM,NA,CAR,W 21-18,11,17.7,0,0,12,41.4,TE,DurhPa00
3101,Julian Hill,25,Sun,12,13,2023-12-03,23-147,MIA,@,WAS,W 45-15,20,32.8,0,0,7,25,TE,HillJu02
3110,John Metchie,21.9,Sun,12,13,2023-12-03,23-138,HOU,NA,DEN,W 22-17,24,35.3,0,0,7,21.9,WR,MetcJo00
3116,Garrett Wilson,3.6,Sun,12,13,2023-12-03,23-134,NYJ,NA,ATL,L 8-13,68,100,0,0,1,3.6,WR,WilsGa00
3140,Jeremy Ruckert,46.4,Sun,12,13,2023-12-03,23-114,NYJ,NA,ATL,L 8-13,28,41.2,0,0,13,46.4,TE,RuckJe00
3159,Kyren Williams,3,Sun,12,13,2023-12-03,23-099,LAR,NA,CLE,W 36-19,60,93.8,0,0,1,3,RB,WillKy02
3174,Derius Davis,38.1,Sun,12,13,2023-12-03,23-083,LAC,@,NWE,W 6-0,7,11.5,0,0,8,38.1,WR,DaviDe02
3177,Jaleel McLaughlin,12.5,Sun,12,13,2023-12-03,23-081,DEN,@,HOU,L 17-22,9,15,0,0,4,12.5,RB,McLaJa00
3194,Chris Rodriguez,60.7,Sun,13,13,2023-12-03,23-068,WAS,NA,MIA,L 15-45,12,21.8,0,0,17,60.7,RB,RodrCh00
3233,Elijah Higgins,33.3,Sun,13,13,2023-12-03,23-037,ARI,@,PIT,W 24-10,22,32.4,0,0,8,33.3,TE,HiggEl00
3242,Tucker Kraft,54.5,Sun,12,13,2023-12-03,23-030,GNB,NA,KAN,W 27-19,61,95.3,0,0,12,54.5,TE,KrafTu00
3285,David Bell,18.2,Sun,12,13,2023-12-03,22-354,CLE,@,LAR,L 19-36,28,39.4,0,0,6,18.2,WR,BellDa02
3327,Davis Allen,30.3,Sun,12,13,2023-12-03,22-303,LAR,NA,CLE,W 36-19,1,1.6,0,0,10,30.3,TE,AlleDa02
3363,Xavier Gipson,46.4,Sun,12,13,2023-12-03,22-270,NYJ,NA,ATL,L 8-13,48,70.6,0,0,13,46.4,WR,GipsXa00
3422,Puka Nacua,3,Sun,12,13,2023-12-03,22-188,LAR,NA,CLE,W 36-19,40,62.5,0,0,1,3,WR,NacuPu00
3423,Zach Evans,18.2,Sun,12,13,2023-12-03,22-187,LAR,NA,CLE,W 36-19,0,0,0,0,6,18.2,RB,EvanZa00
3430,Tyjae Spears,5.4,Sun,12,13,2023-12-03,22-171,TEN,NA,IND,L 28-31 (OT),57,67.1,0,0,2,5.4,RB,SpeaTy00
3467,Darnell Washington,33.3,Sun,12,13,2023-12-03,22-108,PIT,NA,ARI,L 10-24,34,55.7,0,0,8,33.3,TE,WashDa03
3472,Tank Bigsby,3.1,Mon,12,13,2023-12-04,22-096,JAX,NA,CIN,L 31-34 (OT),2,2.9,0,0,1,3.1,RB,BigsTa00
3489,Sean Tucker,13.8,Sun,12,13,2023-12-03,22-039,TAM,NA,CAR,W 21-18,0,0,0,0,4,13.8,RB,TuckSe00
3539,Marvin Mims,46.9,Sun,12,13,2023-12-03,21-259,DEN,@,HOU,L 17-22,18,30,0,0,15,46.9,WR,MimsMa00
3540,Parker Washington,25,Mon,12,13,2023-12-04,21-258,JAX,NA,CIN,L 31-34 (OT),41,59.4,0,0,8,25,WR,WashPa01
