rk,player,st_percent_3,day,g_number,week,date,age,team,x10,opp,result,off_snp,off_percent,def_snp,def_percent,st_snp,st_percent_18,pos,x9999
508,Dare Ogunbowale,72.7,Sun,8,9,2023-11-05,29-185,HOU,NA,TAM,W 39-37,0,0,0,0,24,72.7,RB,OgunDa00
521,Alex Armah,67.9,Sun,9,9,2023-11-05,29-172,WAS,@,NWE,W 20-17,10,12.8,0,0,19,67.9,RB,ArmaAl00
530,Patrick Ricard,7.4,Sun,9,9,2023-11-05,29-162,BAL,NA,SEA,W 37-3,23,30.3,0,0,2,7.4,FB,RicaPa00
585,Godwin Igwebuike,37.5,Thu,8,9,2023-11-02,29-053,PIT,NA,TEN,W 20-16,0,0,0,0,9,37.5,RB,IgweGo00
590,Demarcus Robinson,52.2,Sun,9,9,2023-11-05,29-045,LAR,@,GNB,L 3-20,9,15.5,0,0,12,52.2,WR,RobiDe01
624,Corey Clement,17.9,Sun,9,9,2023-11-05,29-003,ARI,@,CLE,L 0-27,0,0,0,0,5,17.9,RB,ClemCo00
642,Johnny Mundt,45.5,Sun,9,9,2023-11-05,28-347,MIN,@,ATL,W 31-28,6,8,0,0,15,45.5,TE,MundJo00
663,Zach Pascal,60.7,Sun,9,9,2023-11-05,28-322,ARI,@,CLE,L 0-27,31,59.6,0,0,17,60.7,WR,PascZa00
681,KhaDarel Hodge,57.6,Sun,9,9,2023-11-05,28-306,ATL,NA,MIN,L 28-31,46,66.7,0,0,19,57.6,WR,HodgKh00
737,Matt Breida,50,Sun,9,9,2023-11-05,28-250,NYG,@,LVR,L 6-30,18,28.6,0,0,12,50,RB,BreiMa00
764,Isaiah McKenzie,28.6,Sun,9,9,2023-11-05,28-210,IND,@,CAR,W 27-13,27,44.3,0,0,8,28.6,WR,McKeIs00
779,Kevin Rader,70.8,Thu,8,9,2023-11-02,28-190,TEN,@,PIT,L 16-20,6,8.1,0,0,17,70.8,TE,RadeKe00
859,Brandon Powell,12.1,Sun,9,9,2023-11-05,28-054,MIN,@,ATL,W 31-28,52,69.3,0,0,4,12.1,WR,PoweBr00
863,Trevon Wesco,37.5,Thu,8,9,2023-11-02,28-051,TEN,@,PIT,L 16-20,39,52.7,0,0,9,37.5,TE,WescTr00
876,Mike Gesicki,3.6,Sun,9,9,2023-11-05,28-033,NWE,NA,WAS,L 17-20,55,85.9,0,0,1,3.6,TE,GesiMi00
880,Braxton Berrios,40,Sun,9,9,2023-11-05,28-030,MIA,@,KAN,L 14-21,17,27,0,0,10,40,WR,BerrBr00
928,Trenton Irwin,14.3,Sun,8,9,2023-11-05,27-330,CIN,NA,BUF,W 24-18,14,20,0,0,3,14.3,WR,IrwiTr00
935,Malik Taylor,36.7,Mon,8,9,2023-11-06,27-320,NYJ,NA,LAC,L 6-27,18,22.2,0,0,11,36.7,WR,TaylMa01
945,Noah Brown,27.3,Sun,8,9,2023-11-05,27-303,HOU,NA,TAM,W 39-37,52,72.2,0,0,9,27.3,WR,BrowNo00
966,Rashaad Penny,20.8,Sun,9,9,2023-11-05,27-276,PHI,NA,DAL,W 28-23,2,3.2,0,0,5,20.8,RB,PennRa00
985,Royce Freeman,21.7,Sun,9,9,2023-11-05,27-254,LAR,@,GNB,L 3-20,24,41.4,0,0,5,21.7,RB,FreeRo00
986,Trent Sherfield,47.6,Sun,9,9,2023-11-05,27-253,BUF,@,CIN,L 18-24,21,36.2,0,0,10,47.6,WR,SherTr00
1022,Justin Watson,16,Sun,9,9,2023-11-05,27-215,KAN,NA,MIA,W 21-14,38,63.3,0,0,4,16,WR,WatsJu01
1033,Chase Edmonds,60.6,Sun,8,9,2023-11-05,27-206,TAM,@,HOU,L 37-39,8,12.1,0,0,20,60.6,RB,EdmoCh00
1037,Drew Sample,38.1,Sun,8,9,2023-11-05,27-203,CIN,NA,BUF,W 24-18,26,37.1,0,0,8,38.1,TE,SampDr00
1074,Andrew Beck,42.4,Sun,8,9,2023-11-05,27-174,HOU,NA,TAM,W 39-37,27,37.5,0,0,14,42.4,FB,BeckAn01
1118,Nick Bawden,76.7,Mon,8,9,2023-11-06,27-137,NYJ,NA,LAC,L 6-27,3,3.7,0,0,23,76.7,FB,BawdNi00
1127,Khari Blasingame,16.7,Sun,9,9,2023-11-05,27-127,CHI,@,NOR,L 17-24,7,10.3,0,0,4,16.7,FB,BlasKh00
1136,Will Dissly,37,Sun,8,9,2023-11-05,27-120,SEA,@,BAL,L 3-37,11,22.4,0,0,10,37,TE,DissWi00
1138,Alec Ingold,44,Sun,9,9,2023-11-05,27-119,MIA,@,KAN,L 14-21,27,42.9,0,0,11,44,FB,IngoAl01
1168,KaVontae Turpin,37.5,Sun,8,9,2023-11-05,27-095,DAL,@,PHI,L 23-28,13,17.3,0,0,9,37.5,WR,TurpKa00
1202,Juwann Winfree,57.1,Sun,9,9,2023-11-05,27-062,IND,@,CAR,W 27-13,6,9.8,0,0,16,57.1,WR,WinfJu00
1206,Stanley Morgan Jr.,47.6,Sun,8,9,2023-11-05,27-059,CIN,NA,BUF,W 24-18,0,0,0,0,10,47.6,WR,MorgSt02
1211,Juwan Johnson,16.7,Sun,9,9,2023-11-05,27-053,NOR,NA,CHI,W 24-17,47,74.6,0,0,4,16.7,TE,JohnJu02
1224,James Proche,35.7,Sun,8,9,2023-11-05,27-045,CLE,NA,ARI,W 27-0,6,8.2,0,0,10,35.7,WR,ProcJa00
1246,Miles Boykin,66.7,Thu,8,9,2023-11-02,27-021,PIT,NA,TEN,W 20-16,6,9.2,0,0,16,66.7,WR,BoykMi00
1277,Mitchell Wilcox,76.2,Sun,8,9,2023-11-05,26-363,CIN,NA,BUF,W 24-18,10,14.3,0,0,16,76.2,TE,WilcMi01
1295,Gunner Olszewski,20.8,Sun,9,9,2023-11-05,26-344,NYG,@,LVR,L 6-30,0,0,0,0,5,20.8,WR,OlszGu00
1298,Stephen Sullivan,67.9,Sun,8,9,2023-11-05,26-342,CAR,NA,IND,L 13-27,15,21.1,0,0,19,67.9,TE,SullSt00
1353,DJ Turner,75,Sun,9,9,2023-11-05,26-291,LVR,NA,NYG,W 30-6,3,5,0,0,18,75,WR,TurnDJ00
1374,Josiah Deguara,69.6,Sun,8,9,2023-11-05,26-264,GNB,NA,LAR,W 20-3,13,18.1,0,0,16,69.6,TE,DeguJo00
1387,Jesper Horsted,75,Sun,9,9,2023-11-05,26-251,LVR,NA,NYG,W 30-6,1,1.7,0,0,18,75,TE,HorsJe00
1417,Britain Covey,8.3,Sun,9,9,2023-11-05,26-232,PHI,NA,DAL,W 28-23,0,0,0,0,2,8.3,WR,CoveBr00
1421,Josh Oliver,36.4,Sun,9,9,2023-11-05,26-229,MIN,@,ATL,W 31-28,24,32,0,0,12,36.4,TE,OlivJo00
1422,D'Wayne Eskridge,51.9,Sun,8,9,2023-11-05,26-227,SEA,@,BAL,L 3-37,0,0,0,0,14,51.9,WR,EskrDW00
1425,Nick Westbrook-Ikhine,54.2,Thu,8,9,2023-11-02,26-226,TEN,@,PIT,L 16-20,43,58.1,0,0,13,54.2,WR,WestNi00
1431,Brycen Hopkins,17.4,Sun,9,9,2023-11-05,26-223,LAR,@,GNB,L 3-20,11,19,0,0,4,17.4,TE,HopkBr01
1459,Irvin Charles,76.7,Mon,8,9,2023-11-06,26-207,NYJ,NA,LAC,L 6-27,4,4.9,0,0,23,76.7,WR,CharIr00
1477,Ke'Shawn Vaughn,9.1,Sun,8,9,2023-11-05,26-185,TAM,@,HOU,L 37-39,5,7.6,0,0,3,9.1,RB,VaugKe00
1478,Foster Moreau,37.5,Sun,9,9,2023-11-05,26-183,NOR,NA,CHI,W 24-17,31,49.2,0,0,9,37.5,TE,MoreFo00
1482,Velus Jones Jr.,54.2,Sun,9,9,2023-11-05,26-178,CHI,@,NOR,L 17-24,10,14.7,0,0,13,54.2,WR,JoneVe00
1533,Ben Skowronek,91.3,Sun,9,9,2023-11-05,26-131,LAR,@,GNB,L 3-20,15,25.9,0,0,21,91.3,WR,SkowBe00
1549,Parris Campbell,29.2,Sun,9,9,2023-11-05,26-112,NYG,@,LVR,L 6-30,14,22.2,0,0,7,29.2,WR,CampPa00
1557,Olamide Zaccheaus,20.8,Sun,9,9,2023-11-05,26-105,PHI,NA,DAL,W 28-23,26,41.9,0,0,5,20.8,WR,ZaccOl01
1568,Scott Miller,33.3,Sun,9,9,2023-11-05,26-097,ATL,NA,MIN,L 28-31,21,30.4,0,0,11,33.3,WR,MillSc01
1598,Lawrence Cager,54.2,Sun,9,9,2023-11-05,26-077,NYG,@,LVR,L 6-30,26,41.3,0,0,13,54.2,TE,CageLa01
1599,Reggie Gilliam,71.4,Sun,9,9,2023-11-05,26-077,BUF,@,CIN,L 18-24,0,0,0,0,15,71.4,FB,GillRe00
1638,Devin Duvernay,33.3,Sun,9,9,2023-11-05,26-054,BAL,NA,SEA,W 37-3,16,21.1,0,0,9,33.3,WR,DuveDe00
1647,Ty Johnson,38.1,Sun,9,9,2023-11-05,26-049,BUF,@,CIN,L 18-24,0,0,0,0,8,38.1,RB,JohnTy02
1682,Chris Evans,71.4,Sun,8,9,2023-11-05,26-031,CIN,NA,BUF,W 24-18,5,7.1,0,0,15,71.4,RB,EvanCh02
1683,Michael Pittman Jr.,3.6,Sun,9,9,2023-11-05,26-031,IND,@,CAR,W 27-13,54,88.5,0,0,1,3.6,WR,PittMi01
1699,Lynn Bowden Jr.,16.7,Sun,9,9,2023-11-05,26-022,NOR,NA,CHI,W 24-17,14,22.2,0,0,4,16.7,WR,BowdLy00
1705,Trayveon Williams,71.4,Sun,8,9,2023-11-05,26-018,CIN,NA,BUF,W 24-18,13,18.6,0,0,15,71.4,RB,WillTr06
1732,Simi Fehoko,20,Mon,8,9,2023-11-06,26-001,LAC,@,NYJ,W 27-6,4,6.9,0,0,6,20,WR,FehoSi00
1733,John Bates,28.6,Sun,9,9,2023-11-05,25-364,WAS,@,NWE,W 20-17,37,47.4,0,0,8,28.6,TE,BateJo00
1753,Tony Jones,14.3,Sun,9,9,2023-11-05,25-346,ARI,@,CLE,L 0-27,21,40.4,0,0,4,14.3,RB,JoneTo04
1769,Deonte Harty,14.3,Sun,9,9,2023-11-05,25-336,BUF,@,CIN,L 18-24,3,5.2,0,0,3,14.3,WR,HarrDe07
1791,N'Keal Harry,21.2,Sun,9,9,2023-11-05,25-323,MIN,@,ATL,W 31-28,6,8,0,0,7,21.2,WR,HarrNK00
1801,Sean McKeon,62.5,Sun,8,9,2023-11-05,25-312,DAL,@,PHI,L 23-28,9,12,0,0,15,62.5,TE,McKeSe01
1832,Ko Kieft,81.8,Sun,8,9,2023-11-05,25-289,TAM,@,HOU,L 37-39,10,15.2,0,0,27,81.8,TE,KiefKo00
1843,Jack Stoll,37.5,Sun,9,9,2023-11-05,25-281,PHI,NA,DAL,W 28-23,27,43.5,0,0,9,37.5,TE,StolJa00
1846,La'Mical Perine,16,Sun,9,9,2023-11-05,25-279,KAN,NA,MIA,W 21-14,4,6.7,0,0,4,16,RB,PeriLa00
1891,Mecole Hardman,40,Sun,9,9,2023-11-05,25-238,KAN,NA,MIA,W 21-14,13,21.7,0,0,10,40,WR,HardMe00
1909,Kylen Granson,35.7,Sun,9,9,2023-11-05,25-223,IND,@,CAR,W 27-13,30,49.2,0,0,10,35.7,TE,GranKy00
1927,Rodney Williams,54.2,Thu,8,9,2023-11-02,25-208,PIT,NA,TEN,W 20-16,3,4.6,0,0,13,54.2,TE,WillRo08
1941,Harrison Bryant,57.1,Sun,8,9,2023-11-05,25-196,CLE,NA,ARI,W 27-0,24,32.9,0,0,16,57.1,TE,BryaHa00
1945,Albert Okwuegbunam,20.8,Sun,9,9,2023-11-05,25-194,PHI,NA,DAL,W 28-23,6,9.7,0,0,5,20.8,TE,OkwuAl00
1953,AJ Dillon,8.7,Sun,8,9,2023-11-05,25-187,GNB,NA,LAR,W 20-3,29,40.3,0,0,2,8.7,RB,DillAJ00
1967,Ty Chandler,63.6,Sun,9,9,2023-11-05,25-177,MIN,@,ATL,W 31-28,0,0,0,0,21,63.6,RB,ChanTy01
1988,Greg Dortch,42.9,Sun,9,9,2023-11-05,25-160,ARI,@,CLE,L 0-27,22,42.3,0,0,12,42.9,WR,DortGr01
2012,Rico Dowdle,37.5,Sun,8,9,2023-11-05,25-144,DAL,@,PHI,L 23-28,14,18.7,0,0,9,37.5,RB,DowdRi01
2027,Antonio Gibson,14.3,Sun,9,9,2023-11-05,25-135,WAS,@,NWE,W 20-17,34,43.6,0,0,4,14.3,RB,GibsAn00
2048,Austin Trammell,39.1,Sun,9,9,2023-11-05,25-124,LAR,@,GNB,L 3-20,3,5.2,0,0,9,39.1,WR,TramAu00
2053,Chase Claypool,36,Sun,9,9,2023-11-05,25-121,MIA,@,KAN,L 14-21,14,22.2,0,0,9,36,WR,ClayCh01
2055,Darrynton Evans,29.2,Sun,9,9,2023-11-05,25-119,CHI,@,NOR,L 17-24,6,8.8,0,0,7,29.2,RB,EvanDa02
2091,Andrew Ogletree,25,Sun,9,9,2023-11-05,25-100,IND,@,CAR,W 27-13,23,37.7,0,0,7,25,TE,OgleAn00
2099,Jake Bobo,40.7,Sun,8,9,2023-11-05,25-093,SEA,@,BAL,L 3-37,9,18.4,0,0,11,40.7,WR,BoboJa00
2107,Travis Homer,54.2,Sun,9,9,2023-11-05,25-090,CHI,@,NOR,L 17-24,0,0,0,0,13,54.2,RB,HomeTr00
2143,Brady Russell,70.4,Sun,8,9,2023-11-05,25-066,SEA,@,BAL,L 3-37,0,0,0,0,19,70.4,TE,RussBr00
2144,Rashid Shaheed,25,Sun,9,9,2023-11-05,25-066,NOR,NA,CHI,W 24-17,32,50.8,0,0,6,25,WR,ShahRa00
2174,DeeJay Dallas,48.1,Sun,8,9,2023-11-05,25-050,SEA,@,BAL,L 3-37,0,0,0,0,13,48.1,RB,DallDe00
2197,Luke Schoonmaker,41.7,Sun,8,9,2023-11-05,25-038,DAL,@,PHI,L 23-28,12,16,0,0,10,41.7,TE,SchoLu00
2208,Stone Smartt,30,Mon,8,9,2023-11-06,25-033,LAC,@,NYJ,W 27-6,9,15.5,0,0,9,30,TE,SmarSt00
2253,Jaylen Warren,16.7,Thu,8,9,2023-11-02,25-001,PIT,NA,TEN,W 20-16,26,40,0,0,4,16.7,RB,WarrJa01
2316,Pierre Strong,53.6,Sun,8,9,2023-11-05,24-330,CLE,NA,ARI,W 27-0,5,6.8,0,0,15,53.6,RB,StroPi00
2349,Salvon Ahmed,36,Sun,9,9,2023-11-05,24-310,MIA,@,KAN,L 14-21,19,30.2,0,0,9,36,RB,AhmeSa01
2359,Jalen Reagor,17.9,Sun,9,9,2023-11-05,24-307,NWE,NA,WAS,L 17-20,49,76.6,0,0,5,17.9,WR,ReagJa00
2368,Colby Parkinson,37,Sun,8,9,2023-11-05,24-301,SEA,@,BAL,L 3-37,22,44.9,0,0,10,37,TE,ParkCo02
2387,Tucker Fisk,48.5,Sun,9,9,2023-11-05,24-290,ATL,NA,MIN,L 28-31,18,26.1,0,0,16,48.5,TE,FiskTu00
2392,Quintin Morris,71.4,Sun,9,9,2023-11-05,24-288,BUF,@,CIN,L 18-24,2,3.4,0,0,15,71.4,TE,MorrQu00
2399,Connor Heyward,25,Thu,8,9,2023-11-02,24-284,PIT,NA,TEN,W 20-16,40,61.5,0,0,6,25,TE,HeywCo00
2410,Trey Sermon,10.7,Sun,9,9,2023-11-05,24-279,IND,@,CAR,W 27-13,3,4.9,0,0,3,10.7,RB,SermTr00
2430,Charlie Kolar,70.4,Sun,9,9,2023-11-05,24-268,BAL,NA,SEA,W 37-3,17,22.4,0,0,19,70.4,TE,KolaCh00
2444,Deon Jackson,37.5,Sun,9,9,2023-11-05,24-260,NYG,@,LVR,L 6-30,1,1.6,0,0,9,37.5,RB,JackDe02
2470,Jalen Tolbert,87.5,Sun,8,9,2023-11-05,24-251,DAL,@,PHI,L 23-28,31,41.3,0,0,21,87.5,WR,TolbJa00
2496,Cole Kmet,16.7,Sun,9,9,2023-11-05,24-240,CHI,@,NOR,L 17-24,58,85.3,0,0,4,16.7,TE,KmetCo00
2507,Kenneth Gainwell,12.5,Sun,9,9,2023-11-05,24-236,PHI,NA,DAL,W 28-23,23,37.1,0,0,3,12.5,RB,GainKe00
2530,Calvin Austin III,12.5,Thu,8,9,2023-11-02,24-223,PIT,NA,TEN,W 20-16,17,26.2,0,0,3,12.5,WR,AustCa00
2589,Noah Gray,76,Sun,9,9,2023-11-05,24-189,KAN,NA,MIA,W 21-14,31,51.7,0,0,19,76,TE,GrayNo00
2604,Tylan Wallace,55.6,Sun,9,9,2023-11-05,24-176,BAL,NA,SEA,W 37-3,12,15.8,0,0,15,55.6,WR,WallTy00
2623,Raheem Blackshear,53.6,Sun,8,9,2023-11-05,24-153,CAR,NA,IND,L 13-27,7,9.9,0,0,15,53.6,RB,BlacRa00
2701,Ihmir Smith-Marsette,39.3,Sun,8,9,2023-11-05,24-068,CAR,NA,IND,L 13-27,0,0,0,0,11,39.3,WR,SmitIh00
2715,Chigoziem Okonkwo,12.5,Thu,8,9,2023-11-02,24-055,TEN,@,PIT,L 16-20,54,73,0,0,3,12.5,TE,OkonCh00
2725,Zamir White,58.3,Sun,9,9,2023-11-05,24-048,LVR,NA,NYG,W 30-6,5,8.3,0,0,14,58.3,RB,WhitZa01
2763,Andrei Iosivas,71.4,Sun,8,9,2023-11-05,24-021,CIN,NA,BUF,W 24-18,9,12.9,0,0,15,71.4,WR,IosiAn00
2783,Tank Dell,27.3,Sun,8,9,2023-11-05,24-007,HOU,NA,TAM,W 39-37,61,84.7,0,0,9,27.3,WR,DellNa00
2786,Dyami Brown,17.9,Sun,9,9,2023-11-05,24-004,WAS,@,NWE,W 20-17,23,29.5,0,0,5,17.9,WR,BrowDy00
2854,Deven Thompkins,33.3,Sun,8,9,2023-11-05,23-317,TAM,@,HOU,L 37-39,9,13.6,0,0,11,33.3,WR,ThomDe07
2909,Khalil Shakir,23.8,Sun,9,9,2023-11-05,23-275,BUF,@,CIN,L 18-24,41,70.7,0,0,5,23.8,WR,ShakKh00
2945,Hunter Luepke,70.8,Sun,8,9,2023-11-05,23-250,DAL,@,PHI,L 23-28,5,6.7,0,0,17,70.8,RB,LuepHu00
2952,Malik Heath,8.7,Sun,8,9,2023-11-05,23-247,GNB,NA,LAR,W 20-3,7,9.7,0,0,2,8.7,WR,HeatMa00
2964,John FitzPatrick,36.4,Sun,9,9,2023-11-05,23-241,ATL,NA,MIN,L 28-31,0,0,0,0,12,36.4,TE,FitzJo00
2974,Cole Turner,17.9,Sun,9,9,2023-11-05,23-234,WAS,@,NWE,W 20-17,4,5.1,0,0,5,17.9,TE,TurnCo00
3018,Isaiah Likely,18.5,Sun,9,9,2023-11-05,23-201,BAL,NA,SEA,W 37-3,19,25,0,0,5,18.5,TE,LikeIs00
3023,Cedric Tillman,3.6,Sun,8,9,2023-11-05,23-200,CLE,NA,ARI,W 27-0,54,74,0,0,1,3.6,WR,TillCe01
3041,Jayden Reed,13,Sun,8,9,2023-11-05,23-191,GNB,NA,LAR,W 20-3,28,38.9,0,0,3,13,WR,ReedJa03
3047,Alec Pierce,3.6,Sun,9,9,2023-11-05,23-187,IND,@,CAR,W 27-13,61,100,0,0,1,3.6,WR,PierAl00
3068,Ben Sims,21.7,Sun,8,9,2023-11-05,23-173,GNB,NA,LAR,W 20-3,5,6.9,0,0,5,21.7,TE,SimsBe00
3087,Xavier Hutchinson,24.2,Sun,8,9,2023-11-05,23-157,HOU,NA,TAM,W 39-37,9,12.5,0,0,8,24.2,WR,HutcXa00
3088,Tommy Tremble,46.4,Sun,8,9,2023-11-05,23-156,CAR,NA,IND,L 13-27,32,45.1,0,0,13,46.4,TE,TremTo00
3097,Terrace Marshall Jr.,3.6,Sun,8,9,2023-11-05,23-149,CAR,NA,IND,L 13-27,31,43.7,0,0,1,3.6,WR,MarsTe00
3105,Payne Durham,36.4,Sun,8,9,2023-11-05,23-143,TAM,@,HOU,L 37-39,10,15.2,0,0,12,36.4,TE,DurhPa00
3135,Julian Hill,52,Sun,9,9,2023-11-05,23-119,MIA,@,KAN,L 14-21,7,11.1,0,0,13,52,TE,HillJu02
3145,John Metchie,3,Sun,8,9,2023-11-05,23-110,HOU,NA,TAM,W 39-37,11,15.3,0,0,1,3,WR,MetcJo00
3170,Jeremy Ruckert,43.3,Mon,8,9,2023-11-06,23-087,NYJ,NA,LAC,L 6-27,23,28.4,0,0,13,43.3,TE,RuckJe00
3201,Luke Musgrave,21.7,Sun,8,9,2023-11-05,23-064,GNB,NA,LAR,W 20-3,60,83.3,0,0,5,21.7,TE,MusgLu00
3211,Derius Davis,33.3,Mon,8,9,2023-11-06,23-056,LAC,@,NYJ,W 27-6,8,13.8,0,0,10,33.3,WR,DaviDe02
3224,Daniel Bellinger,16.7,Sun,9,9,2023-11-05,23-044,NYG,@,LVR,L 6-30,54,85.7,0,0,4,16.7,TE,BellDa00
3229,Chris Rodriguez,60.7,Sun,9,9,2023-11-05,23-040,WAS,@,NWE,W 20-17,0,0,0,0,17,60.7,RB,RodrCh00
3266,Elijah Higgins,42.9,Sun,9,9,2023-11-05,23-009,ARI,@,CLE,L 0-27,15,28.8,0,0,12,42.9,TE,HiggEl00
3273,Tucker Kraft,43.5,Sun,8,9,2023-11-05,23-002,GNB,NA,LAR,W 20-3,28,38.9,0,0,10,43.5,TE,KrafTu00
3300,Demario Douglas,21.4,Sun,9,9,2023-11-05,22-332,NWE,NA,WAS,L 17-20,53,82.8,0,0,6,21.4,WR,DougDe00
3329,Zach Charbonnet,44.4,Sun,8,9,2023-11-05,22-301,SEA,@,BAL,L 3-37,27,55.1,0,0,12,44.4,RB,CharZa00
3345,Rakim Jarrett,69.7,Sun,8,9,2023-11-05,22-285,TAM,@,HOU,L 37-39,8,12.1,0,0,23,69.7,WR,JarrRa00
3353,Roschon Johnson,54.2,Sun,9,9,2023-11-05,22-278,CHI,@,NOR,L 17-24,20,29.4,0,0,13,54.2,RB,JohnRo07
3357,Davis Allen,43.5,Sun,9,9,2023-11-05,22-275,LAR,@,GNB,L 3-20,6,10.3,0,0,10,43.5,TE,AlleDa02
3390,Xavier Gipson,43.3,Mon,8,9,2023-11-06,22-243,NYJ,NA,LAC,L 6-27,47,58,0,0,13,43.3,WR,GipsXa00
3392,Tre Tucker,29.2,Sun,9,9,2023-11-05,22-242,LVR,NA,NYG,W 30-6,28,46.7,0,0,7,29.2,WR,TuckTr00
3417,Jonathan Mingo,10.7,Sun,8,9,2023-11-05,22-199,CAR,NA,IND,L 13-27,70,98.6,0,0,3,10.7,WR,MingJo00
3435,Zach Evans,34.8,Sun,9,9,2023-11-05,22-159,LAR,@,GNB,L 3-20,0,0,0,0,8,34.8,RB,EvanZa00
3443,Dontayvion Wicks,4.3,Sun,8,9,2023-11-05,22-142,GNB,NA,LAR,W 20-3,23,31.9,0,0,1,4.3,WR,WickDo00
3445,Tyjae Spears,20.8,Thu,8,9,2023-11-02,22-140,TEN,@,PIT,L 16-20,44,59.5,0,0,5,20.8,RB,SpeaTy00
3457,Michael Mayer,25,Sun,9,9,2023-11-05,22-122,LVR,NA,NYG,W 30-6,53,88.3,0,0,6,25,TE,MayeMi00
3480,Darnell Washington,37.5,Thu,8,9,2023-11-02,22-077,PIT,NA,TEN,W 20-16,32,49.2,0,0,9,37.5,TE,WashDa03
3497,Tyler Scott,20.8,Sun,9,9,2023-11-05,22-024,CHI,@,NOR,L 17-24,40,58.8,0,0,5,20.8,WR,ScotTy00
3529,Keaton Mitchell,48.1,Sun,9,9,2023-11-05,21-292,BAL,NA,SEA,W 37-3,14,18.4,0,0,13,48.1,RB,MitcKe01
3557,Kendre Miller,20.8,Sun,9,9,2023-11-05,21-147,NOR,NA,CHI,W 24-17,6,9.5,0,0,5,20.8,RB,MillKe01
