rk,player,st_percent_3,day,g_number,week,date,age,team,x10,opp,result,off_snp,off_percent,def_snp,def_percent,st_snp,st_percent_18,pos,x9999
12,Matthew Slater,91.3,Sun,11,12,2023-11-26,38-078,NWE,@,NYG,L 7-10,0,0,0,0,21,91.3,WR,SlatMa00
32,Brandon Bolden,84.6,Sun,12,12,2023-11-26,33-304,LVR,NA,KAN,L 17-31,0,0,0,0,22,84.6,RB,BoldBr00
49,Taysom Hill,29.2,Sun,11,12,2023-11-26,33-095,NOR,@,ATL,L 15-24,25,34.7,0,0,7,29.2,TE/QB,HillTa00
50,Randall Cobb,4.2,Fri,11,12,2023-11-24,33-094,NYJ,NA,MIA,L 13-34,7,12.1,0,0,1,4.2,WR,CobbRa00
71,Cordarrelle Patterson,25,Sun,11,12,2023-11-26,32-254,ATL,NA,NOR,W 24-15,16,25.8,0,0,6,25,RB,PattCo00
81,Kyle Juszczyk,13.8,Thu,11,12,2023-11-23,32-214,SFO,@,SEA,W 31-13,28,42.4,0,0,4,13.8,FB,JuszKy00
94,Blake Bell,15.4,Sun,11,12,2023-11-26,32-111,KAN,@,LVR,W 31-17,13,21.7,0,0,4,15.4,TE,BellBl00
111,Michael Burton,73.1,Sun,11,12,2023-11-26,31-298,DEN,NA,CLE,W 29-12,16,23.9,0,0,19,73.1,FB,BurtMi00
133,MyCole Pruitt,25,Sun,11,12,2023-11-26,31-247,ATL,NA,NOR,W 24-15,16,25.8,0,0,6,25,TE,PruiMy00
145,Keith Smith,58.3,Sun,11,12,2023-11-26,31-232,ATL,NA,NOR,W 24-15,11,17.7,0,0,14,58.3,FB,SmitKe03
146,Chris Manhertz,15.4,Sun,11,12,2023-11-26,31-230,DEN,NA,CLE,W 29-12,27,40.3,0,0,4,15.4,TE,ManhCh00
147,Raheem Mostert,4.2,Fri,11,12,2023-11-24,31-229,MIA,@,NYJ,W 34-13,42,60,0,0,1,4.2,RB,MostRa00
153,Jordan Akins,30.8,Sun,11,12,2023-11-26,31-221,CLE,@,DEN,L 12-29,10,13.7,0,0,8,30.8,TE,AkinJo00
223,Tyler Kroft,37.5,Fri,11,12,2023-11-24,31-040,MIA,@,NYJ,W 34-13,6,8.6,0,0,9,37.5,TE,KrofTy00
239,Tyler Higbee,3.6,Sun,11,12,2023-11-26,30-329,LAR,@,ARI,W 37-14,50,74.6,0,0,1,3.6,TE,HigbTy00
244,C.J. Uzomah,58.3,Fri,11,12,2023-11-24,30-314,NYJ,NA,MIA,L 13-34,3,5.2,0,0,14,58.3,TE,UzomC.00
