rk,player,st_percent_3,day,g_number,week,date,age,team,x10,opp,result,off_snp,off_percent,def_snp,def_percent,st_snp,st_percent_18,pos,x9999
1181,Ray-Ray McCloud,31.6,Sun,17,18,2024-01-07,27-084,SFO,NA,LAR,L 20-21,36,59,0,0,6,31.6,WR,McClRa00
1203,Mitchell Wilcox,48.3,Sun,17,18,2024-01-07,27-061,CIN,NA,CLE,W 31-14,18,28.1,0,0,14,48.3,TE,WilcMi01
1215,D.J. Montgomery,26.7,Sat,17,18,2024-01-06,27-050,IND,NA,HOU,L 19-23,6,9.1,0,0,8,26.7,WR,MontDJ01
1226,Gunner Olszewski,30.8,Sun,17,18,2024-01-07,27-042,NYG,NA,PHI,W 27-10,1,1.5,0,0,8,30.8,WR,OlszGu00
1227,Stephen Sullivan,80,Sun,17,18,2024-01-07,27-040,CAR,NA,TAM,L 0-9,5,9.6,0,0,16,80,TE,SullSt00
1284,Adam Prentice,21.9,Sun,17,18,2024-01-07,26-356,NOR,NA,ATL,W 48-17,10,14.9,0,0,7,21.9,FB,PrenAd00
1288,DJ Turner,72,Sun,17,18,2024-01-07,26-354,LVR,NA,DEN,W 27-14,2,3,0,0,18,72,WR,TurnDJ00
1308,Adam Trautman,12,Sun,17,18,2024-01-07,26-336,DEN,@,LVR,L 14-27,31,50.8,0,0,3,12,TE,TrauAd00
1322,Josiah Deguara,50,Sun,17,18,2024-01-07,26-327,GNB,NA,CHI,W 17-9,7,11.7,0,0,9,50,TE,DeguJo00
1331,Dan Chisena,46.2,Sun,17,18,2024-01-07,26-316,ARI,NA,SEA,L 20-21,0,0,0,0,12,46.2,WR,ChisDa00
1350,Britain Covey,19.2,Sun,17,18,2024-01-07,26-295,PHI,@,NYG,L 10-27,35,53.8,0,0,5,19.2,WR,CoveBr00
1352,Josh Oliver,35.7,Sun,17,18,2024-01-07,26-292,MIN,@,DET,L 20-30,39,53.4,0,0,10,35.7,TE,OlivJo00
1367,Irvin Charles,82.1,Sun,17,18,2024-01-07,26-269,NYJ,@,NWE,W 17-3,16,24.6,0,0,23,82.1,WR,CharIr00
1396,Foster Moreau,46.9,Sun,17,18,2024-01-07,26-246,NOR,NA,ATL,W 48-17,40,59.7,0,0,15,46.9,TE,MoreFo00
1405,Velus Jones Jr.,44.4,Sun,17,18,2024-01-07,26-241,CHI,@,GNB,L 9-17,11,22.9,0,0,8,44.4,WR,JoneVe00
1468,Ben Skowronek,84.2,Sun,17,18,2024-01-07,26-194,LAR,@,SFO,W 21-20,41,61.2,0,0,16,84.2,WR,SkowBe00
1488,Lucky Jackson,42.9,Sun,17,18,2024-01-07,26-174,MIN,@,DET,L 20-30,1,1.4,0,0,12,42.9,WR,JackLu00
1495,Olamide Zaccheaus,38.5,Sun,17,18,2024-01-07,26-168,PHI,@,NYG,L 10-27,53,81.5,0,0,10,38.5,WR,ZaccOl01
1506,Scott Miller,28.1,Sun,17,18,2024-01-07,26-160,ATL,@,NOR,L 17-48,19,31.1,0,0,9,28.1,WR,MillSc01
1523,Reggie Gilliam,83.3,Sun,17,18,2024-01-07,26-140,BUF,@,MIA,W 21-14,6,7.7,0,0,15,83.3,FB,GillRe00
1551,Ty Johnson,16.7,Sun,17,18,2024-01-07,26-112,BUF,@,MIA,W 21-14,13,16.7,0,0,3,16.7,RB,JohnTy02
1554,Collin Johnson,11.1,Sun,17,18,2024-01-07,26-106,CHI,@,GNB,L 9-17,16,33.3,0,0,2,11.1,WR,JohnCo01
1561,Jonathan Ward,18.2,Sun,17,18,2024-01-07,26-099,TEN,NA,JAX,W 28-20,3,5.5,0,0,4,18.2,RB,WardJo00
1571,Michael Pittman Jr.,3.3,Sat,17,18,2024-01-06,26-093,IND,NA,HOU,L 19-23,66,100,0,0,1,3.3,WR,PittMi01
1584,Lynn Bowden Jr.,9.4,Sun,17,18,2024-01-07,26-085,NOR,NA,ATL,W 48-17,20,29.9,0,0,3,9.4,WR,BowdLy00
1585,Luke Farrell,27.3,Sun,17,18,2024-01-07,26-085,JAX,@,TEN,L 20-28,16,22.5,0,0,6,27.3,TE,FarrLu00
1591,Charlie Woerner,36.8,Sun,17,18,2024-01-07,26-083,SFO,NA,LAR,L 20-21,47,77,0,0,7,36.8,TE,WoerCh00
1594,Trayveon Williams,75.9,Sun,17,18,2024-01-07,26-081,CIN,NA,CLE,W 31-14,1,1.6,0,0,22,75.9,RB,WillTr06
1623,John Bates,40.9,Sun,17,18,2024-01-07,26-062,WAS,NA,DAL,L 10-38,30,61.2,0,0,9,40.9,TE,BateJo00
1639,Justice Hill,18.5,Sat,17,18,2024-01-06,26-053,BAL,NA,PIT,L 10-17,31,54.4,0,0,5,18.5,RB,HillJu00
1650,Joshua Kelley,14.8,Sun,17,18,2024-01-07,26-048,LAC,NA,KAN,L 12-13,18,21.7,0,0,4,14.8,RB,KellJo01
1676,Deonte Harty,27.8,Sun,17,18,2024-01-07,26-034,BUF,@,MIA,W 21-14,14,17.9,0,0,5,27.8,WR,HarrDe07
1757,Jack Stoll,46.2,Sun,17,18,2024-01-07,25-344,PHI,@,NYG,L 10-27,38,58.5,0,0,12,46.2,TE,StolJa00
1760,La'Mical Perine,55.6,Sun,17,18,2024-01-07,25-342,KAN,@,LAC,W 13-12,47,81,0,0,15,55.6,RB,PeriLa00
1775,Kene Nwangwu,46.4,Sun,17,18,2024-01-07,25-332,MIN,@,DET,L 20-30,0,0,0,0,13,46.4,RB,NwanKe00
1814,Najee Harris,3.7,Sat,17,18,2024-01-06,25-303,PIT,@,BAL,W 17-10,37,59.7,0,0,1,3.7,RB,HarrNa00
1836,Kylen Granson,53.3,Sat,17,18,2024-01-06,25-285,IND,NA,HOU,L 19-23,41,62.1,0,0,16,53.3,TE,GranKy00
1853,Rodney Williams,81.5,Sat,17,18,2024-01-06,25-273,PIT,@,BAL,W 17-10,1,1.6,0,0,22,81.5,TE,WillRo08
1864,Harrison Bryant,51.7,Sun,17,18,2024-01-07,25-259,CLE,@,CIN,L 14-31,35,66,0,0,15,51.7,TE,BryaHa00
1874,Patrick Taylor,44.4,Sun,17,18,2024-01-07,25-253,GNB,NA,CHI,W 17-9,11,18.3,0,0,8,44.4,RB,TaylPa01
1892,Tim Jones,63.6,Sun,17,18,2024-01-07,25-236,JAX,@,TEN,L 20-28,8,11.3,0,0,14,63.6,WR,JoneTi00
1908,Greg Dortch,34.6,Sun,17,18,2024-01-07,25-223,ARI,NA,SEA,L 20-21,47,67.1,0,0,9,34.6,WR,DortGr01
1928,Rico Dowdle,4.5,Sun,17,18,2024-01-07,25-207,DAL,@,WAS,W 38-10,26,36.1,0,0,1,4.5,RB,DowdRi01
1952,Xazavian Valladay,42.9,Sun,17,18,2024-01-07,25-188,NYJ,@,NWE,W 17-3,0,0,0,0,12,42.9,RB,VallXa00
1955,Austin Trammell,36.8,Sun,17,18,2024-01-07,25-187,LAR,@,SFO,W 21-20,6,9,0,0,7,36.8,WR,TramAu00
1957,Chase Claypool,38.9,Sun,17,18,2024-01-07,25-184,MIA,NA,BUF,L 14-21,4,7.7,0,0,7,38.9,WR,ClayCh01
1965,Lucas Krull,32,Sun,17,18,2024-01-07,25-180,DEN,@,LVR,L 14-27,33,54.1,0,0,8,32,TE,KrulLu00
1993,Jake Bobo,19.2,Sun,17,18,2024-01-07,25-156,SEA,@,ARI,W 21-20,14,25.5,0,0,5,19.2,WR,BoboJa00
1997,Travis Homer,61.1,Sun,17,18,2024-01-07,25-153,CHI,@,GNB,L 9-17,0,0,0,0,11,61.1,RB,HomeTr00
2028,Tyler Johnson,21.1,Sun,17,18,2024-01-07,25-135,LAR,@,SFO,W 21-20,36,53.7,0,0,4,21.1,WR,JohnTy00
2035,Mason Kinsey,4.5,Sun,17,18,2024-01-07,25-131,TEN,NA,JAX,W 28-20,12,21.8,0,0,1,4.5,WR,KinsMa00
2036,Brady Russell,76.9,Sun,17,18,2024-01-07,25-129,SEA,@,ARI,W 21-20,5,9.1,0,0,20,76.9,TE,RussBr00
2037,Rashid Shaheed,25,Sun,17,18,2024-01-07,25-129,NOR,NA,ATL,W 48-17,45,67.2,0,0,8,25,WR,ShahRa00
2065,DeeJay Dallas,65.4,Sun,17,18,2024-01-07,25-113,SEA,@,ARI,W 21-20,0,0,0,0,17,65.4,RB,DallDe00
2088,Luke Schoonmaker,50,Sun,17,18,2024-01-07,25-101,DAL,@,WAS,W 38-10,28,38.9,0,0,11,50,TE,SchoLu00
2097,Stone Smartt,33.3,Sun,17,18,2024-01-07,25-095,LAC,NA,KAN,L 12-13,32,38.6,0,0,9,33.3,TE,SmarSt00
2114,Elijah Cooks,22.7,Sun,17,18,2024-01-07,25-086,JAX,@,TEN,L 20-28,9,12.7,0,0,5,22.7,WR,CookEl00
2131,Pat Freiermuth,14.8,Sat,17,18,2024-01-06,25-073,PIT,@,BAL,W 17-10,38,61.3,0,0,4,14.8,TE,FreiPa00
2139,Charlie Jones,24.1,Sun,17,18,2024-01-07,25-070,CIN,NA,CLE,W 31-14,21,32.8,0,0,7,24.1,WR,JoneCh11
2140,Kenny Yeboah,75,Sun,17,18,2024-01-07,25-069,NYJ,@,NWE,W 17-3,43,66.2,0,0,21,75,TE,YeboKe00
2145,Jaylen Warren,7.4,Sat,17,18,2024-01-06,25-066,PIT,@,BAL,W 17-10,27,43.5,0,0,2,7.4,RB,WarrJa01
2191,Nick Muse,57.1,Sun,17,18,2024-01-07,25-043,MIN,@,DET,L 20-30,2,2.7,0,0,16,57.1,TE,MuseNi00
2204,Grant Calcaterra,61.5,Sun,17,18,2024-01-07,25-034,PHI,@,NYG,L 10-27,18,27.7,0,0,16,61.5,TE,CalcGr00
2248,Jalen Reagor,17.9,Sun,17,18,2024-01-07,25-005,NWE,NA,NYJ,L 3-17,47,82.5,0,0,5,17.9,WR,ReagJa00
2256,Colby Parkinson,19.2,Sun,17,18,2024-01-07,24-364,SEA,@,ARI,W 21-20,43,78.2,0,0,5,19.2,TE,ParkCo02
2274,Tucker Fisk,65.6,Sun,17,18,2024-01-07,24-353,ATL,@,NOR,L 17-48,8,13.1,0,0,21,65.6,TE,FiskTu00
2275,Emari Demercado,15.4,Sun,17,18,2024-01-07,24-352,ARI,NA,SEA,L 20-21,7,10,0,0,4,15.4,RB,DemeEm00
2277,Quintin Morris,83.3,Sun,17,18,2024-01-07,24-351,BUF,@,MIA,W 21-14,2,2.6,0,0,15,83.3,TE,MorrQu00
2281,Connor Heyward,66.7,Sat,17,18,2024-01-06,24-349,PIT,@,BAL,W 17-10,23,37.1,0,0,18,66.7,TE,HeywCo00
2294,Jason Brownlee,14.3,Sun,17,18,2024-01-07,24-342,NYJ,@,NWE,W 17-3,54,83.1,0,0,4,14.3,WR,BrowJa07
2296,Ronnie Rivers,10.5,Sun,17,18,2024-01-07,24-341,LAR,@,SFO,W 21-20,34,50.7,0,0,2,10.5,RB,RiveRo01
2314,Charlie Kolar,70.4,Sat,17,18,2024-01-06,24-330,BAL,NA,PIT,L 10-17,40,70.2,0,0,19,70.4,TE,KolaCh00
2332,Donovan Peoples-Jones,14.3,Sun,17,18,2024-01-07,24-322,DET,NA,MIN,W 30-20,21,36.8,0,0,4,14.3,WR,PeopDo00
2347,Jalen Tolbert,63.6,Sun,17,18,2024-01-07,24-314,DAL,@,WAS,W 38-10,23,31.9,0,0,14,63.6,WR,TolbJa00
2373,Kenneth Gainwell,38.5,Sun,17,18,2024-01-07,24-299,PHI,@,NYG,L 10-27,25,38.5,0,0,10,38.5,RB,GainKe00
2391,Calvin Austin III,33.3,Sat,17,18,2024-01-06,24-288,PIT,@,BAL,W 17-10,17,27.4,0,0,9,33.3,WR,AustCa00
2447,Peyton Hendershot,54.5,Sun,17,18,2024-01-07,24-259,DAL,@,WAS,W 38-10,7,9.7,0,0,12,54.5,TE,HendPe01
2464,Noah Gray,37,Sun,17,18,2024-01-07,24-252,KAN,@,LAC,W 13-12,27,46.6,0,0,10,37,TE,GrayNo00
2478,Johnny Johnson,16.7,Sat,17,18,2024-01-06,24-247,HOU,@,IND,W 23-19,4,7.1,0,0,5,16.7,WR,JohnJo12
2503,Tylan Wallace,29.6,Sat,17,18,2024-01-06,24-238,BAL,NA,PIT,L 10-17,24,42.1,0,0,8,29.6,WR,WallTy00
2522,Jordan Mason,26.3,Sun,17,18,2024-01-07,24-228,SFO,NA,LAR,L 20-21,27,44.3,0,0,5,26.3,RB,MasoJo00
2526,Ben Mason,70.4,Sat,17,18,2024-01-06,24-226,BAL,NA,PIT,L 10-17,1,1.8,0,0,19,70.4,FB,MasoBe00
2541,Dareke Young,65.4,Sun,17,18,2024-01-07,24-217,SEA,@,ARI,W 21-20,4,7.3,0,0,17,65.4,WR,YounDa02
2542,Raheem Blackshear,50,Sun,17,18,2024-01-07,24-216,CAR,NA,TAM,L 0-9,3,5.8,0,0,10,50,RB,BlacRa00
2545,Zack Kuntz,14.3,Sun,17,18,2024-01-07,24-215,NYJ,@,NWE,W 17-3,2,3.1,0,0,4,14.3,TE,KuntZa00
2566,Jordan Mims,28.1,Sun,17,18,2024-01-07,24-205,NOR,NA,ATL,W 48-17,3,4.5,0,0,9,28.1,RB,MimsJo00
2598,Nate Adkins,36,Sun,17,18,2024-01-07,24-182,DEN,@,LVR,L 14-27,8,13.1,0,0,9,36,TE,AdkiNa00
2626,James Mitchell,32.1,Sun,17,18,2024-01-07,24-149,DET,NA,MIN,W 30-20,46,80.7,0,0,9,32.1,TE,MitcJa00
2643,Ihmir Smith-Marsette,35,Sun,17,18,2024-01-07,24-131,CAR,NA,TAM,L 0-9,9,17.3,0,0,7,35,WR,SmitIh00
2652,Chigoziem Okonkwo,18.2,Sun,17,18,2024-01-07,24-121,TEN,NA,JAX,W 28-20,31,56.4,0,0,4,18.2,TE,OkonCh00
2661,Mitchell Tinsley,31.8,Sun,17,18,2024-01-07,24-114,WAS,NA,DAL,L 10-38,0,0,0,0,7,31.8,WR,TinsMi00
2664,Zamir White,16,Sun,17,18,2024-01-07,24-111,LVR,NA,DEN,W 27-14,48,72.7,0,0,4,16,RB,WhitZa01
2687,Andrei Iosivas,3.4,Sun,17,18,2024-01-07,24-084,CIN,NA,CLE,W 31-14,59,92.2,0,0,1,3.4,WR,IosiAn00
2702,Dyami Brown,54.5,Sun,17,18,2024-01-07,24-067,WAS,NA,DAL,L 10-38,7,14.3,0,0,12,54.5,WR,BrowDy00
2705,Eric Gray,11.5,Sun,17,18,2024-01-07,24-064,NYG,NA,PHI,W 27-10,14,20.9,0,0,3,11.5,RB,GrayEr01
2713,Brayden Willis,89.5,Sun,17,18,2024-01-07,24-057,SFO,NA,LAR,L 20-21,25,41,0,0,17,89.5,TE,WillBr06
2718,Antoine Green,28.6,Sun,17,18,2024-01-07,24-053,DET,NA,MIN,W 30-20,10,17.5,0,0,8,28.6,WR,GreeAn00
2728,Trey McBride,23.1,Sun,17,18,2024-01-07,24-046,ARI,NA,SEA,L 20-21,68,97.1,0,0,6,23.1,TE,McBrTr01
2758,Justyn Ross,22.2,Sun,17,18,2024-01-07,24-023,KAN,@,LAC,W 13-12,38,65.5,0,0,6,22.2,WR,RossJu00
2771,Deven Thompkins,35,Sun,17,18,2024-01-07,24-015,TAM,@,CAR,W 9-0,8,12.3,0,0,7,35,WR,ThomDe07
2799,Chris Brooks,38.9,Sun,17,18,2024-01-07,23-361,MIA,NA,BUF,L 14-21,0,0,0,0,7,38.9,RB,BrooCh00
2816,Ronnie Bell,36.8,Sun,17,18,2024-01-07,23-344,SFO,NA,LAR,L 20-21,38,62.3,0,0,7,36.8,WR,BellRo01
2823,Khalil Shakir,27.8,Sun,17,18,2024-01-07,23-338,BUF,@,MIA,W 21-14,60,76.9,0,0,5,27.8,WR,ShakKh00
2847,Dameon Pierce,16.7,Sat,17,18,2024-01-06,23-321,HOU,@,IND,W 23-19,0,0,0,0,5,16.7,RB,PierDa01
2860,Hunter Luepke,50,Sun,17,18,2024-01-07,23-313,DAL,@,WAS,W 38-10,25,34.7,0,0,11,50,RB,LuepHu00
2871,John FitzPatrick,25,Sun,17,18,2024-01-07,23-304,ATL,@,NOR,L 17-48,10,16.4,0,0,8,25,TE,FitzJo00
2883,Chase Brown,69,Sun,17,18,2024-01-07,23-292,CIN,NA,CLE,W 31-14,18,28.1,0,0,20,69,RB,BrowCh10
2918,Tyler Allgeier,43.8,Sun,17,18,2024-01-07,23-267,ATL,@,NOR,L 17-48,18,29.5,0,0,14,43.8,RB,AllgTy00
2938,Jayden Reed,16.7,Sun,17,18,2024-01-07,23-254,GNB,NA,CHI,W 17-9,36,60,0,0,3,16.7,WR,ReedJa03
2948,Alec Pierce,3.3,Sat,17,18,2024-01-06,23-249,IND,NA,HOU,L 19-23,64,97,0,0,1,3.3,WR,PierAl00
2957,Jalen Brooks,45.5,Sun,17,18,2024-01-07,23-245,DAL,@,WAS,W 38-10,9,12.5,0,0,10,45.5,WR,BrooJa03
2970,Ben Sims,22.2,Sun,17,18,2024-01-07,23-236,GNB,NA,CHI,W 17-9,12,20,0,0,4,22.2,TE,SimsBe00
2992,Tommy Tremble,15,Sun,17,18,2024-01-07,23-219,CAR,NA,TAM,L 0-9,44,84.6,0,0,3,15,TE,TremTo00
3010,Payne Durham,35,Sun,17,18,2024-01-07,23-206,TAM,@,CAR,W 9-0,9,13.8,0,0,7,35,TE,DurhPa00
3053,Julian Hill,50,Sun,17,18,2024-01-07,23-182,MIA,NA,BUF,L 14-21,17,32.7,0,0,9,50,TE,HillJu02
